is001:001	is001:001	is001:001	VERSE	Jes␣1:1␣
is002:002	8	@	-	Herran␣
is002:002	7	@	-	temppelin␣
is002:002	6	@	-	vuori␣
is002:002	5	@	-	seisova␣
is002:002	4	@	-	vahvana
is002:002	-	(,)	-	,␣
is002:002	9b	@	-	ylimmäisenä␣
is002:002	9a	%case	ESS	
is002:002	(10a) 10b	@	-	vuorista
is002:002	(11a)	-	UNTRANSLATED	
is002:002	-	(,)	-	,␣
is002:002	12b	@	-	kukkuloista␣
is002:002	12a	%case	LOC	
is002:002	11b	@	-	korkeimpana
is002:002	-	(,)	-	,␣
is002:002	13a	@	-	ja␣
is002:002	15	@	-	kaikki␣
is002:002	(16a) 16b	@	-	pakanakansat␣
is002:002	13b	@	-	virtaavat␣
is002:002	14	@	-	sinne
is002:002	-	(.)	-	.␣
is002:003	is002:003	is002:003	VERSE	Jes␣2:3␣
is002:003	(1a)	-	UNTRANSLATED	
is002:003	3	@	-	Monet␣
is002:003	2	@	-	kansat␣
is002:003	1b	@	-	lähtevät␣
is002:003	1b	@	-	liikkeelle␣
is002:003	(4a)	-	UNTRANSLATED	
is002:003	4b	@	-	sanoen
is002:003	-	(:)	-	:␣
is002:003	-	(@)	-	"
is002:003	5	@	-	Tulkaa
is002:003	(6a)	-	UNTRANSLATED	
is002:003	-	(,)	-	,␣
is002:003	6b	@	-	nouskaamme␣
is002:003	9	@	-	Herran␣
is002:003	8	@	-	vuorelle
is002:003	7	%case	LOC	
is002:003	-	(,)	-	,␣
is002:003	13	@	-	Jaakobin␣
is002:003	12	@	-	Jumalan␣
is002:003	11	@	-	temppeliin
is002:003	10	%case	LOC	
is002:003	-	(,)	-	,␣
is002:003	14a	@	-	että␣
is002:003	14b	(@)	-	hän␣
is002:003	14b	@	-	opettaisi␣
is002:003	pers%14b	@	-	meille␣
is002:003	15b	@	-	teitänsä␣
is002:003	15a	%case	PTV	
is002:003	16a	@	-	ja␣
is002:003	16b	(@)	-	me␣
is002:003	16b	@	-	vaeltaisimme␣
is002:003	pers%17b	@	-	hänen␣
is002:003	17b	@	-	polkujansa
is002:003	17a	%case	PTV	
is002:003	-	(;)	-	;␣
is002:003	18	@	-	sillä␣
is002:003	19b	@	-	Siionista␣
is002:003	19a	%case	LOC	
is002:003	20	@	-	lähtee␣
is002:003	21	@	-	laki
is002:003	(22a)	-	UNTRANSLATED	
is002:003	-	(,)	-	,␣
is002:003	24b	@	-	Jerusalemista␣
is002:003	24a	%case	LOC	
is002:003	23	@	-	Herran␣
is002:003	22b	@	-	sana
is002:003	-	(@)	-	"
is002:003	-	(.)	-	.␣
is002:004	is002:004	is002:004	VERSE	Jes␣2:4␣
is002:004	1a	@	-	Ja␣
is002:004	1b	(@)	-	hän␣
is002:004	1b	@	-	tuomitsee␣
is002:004	(3a) 3b	@	-	pakanakansojen␣
is002:004	2	@	-	kesken
is002:004	(4a)	-	UNTRANSLATED	
is002:004	-	(,)	-	,␣
is002:004	4b	@	-	säätää␣
is002:004	4b	@	-	oikeutta␣
is002:004	6	@	-	monille␣
is002:004	5b	@	-	kansoille
is002:004	5a	%case	LOC	
is002:004	-	(.)	-	.␣
is002:004	7a	@	-	Niin␣
is002:004	7b	(@)	-	he␣
is002:004	7b	@	-	takovat␣
is002:004	8	@	-	miekkansa␣
is002:004	9b	@	-	vantaiksi␣
is002:004	9a	%case	TRA	
is002:004	10a	@	-	ja␣
is002:004	10b	@	-	keihäänsä␣
is002:004	11b	@	-	vesureiksi
is002:004	11a	%case	TRA	
is002:004	-	(;)	-	;␣
is002:004	14	@	-	kansa␣
is002:004	12	@	-	ei␣
is002:004	13	@	-	nosta␣
is002:004	17	@	-	miekkaa␣
is002:004	16	@	-	kansaa␣
is002:004	15	@	-	vastaan
is002:004	-	(,)	-	,␣
is002:004	18b	@	-	eivätkä␣
is002:004	18a	%case	?	
is002:004	19	(@)	-	he␣
is002:004	20	@	-	enää␣
is002:004	19	@	-	opettele␣
is002:004	21	@	-	sotimaan
is002:004	-	(.)	-	.␣
is002:005	is002:005	is002:005	VERSE	Jes␣2:5␣
is002:005	2	@	-	Jaakobin␣
is002:005	1	@	-	heimo
is002:005	-	(,)	-	,␣
is002:005	3	@	-	tulkaa
is002:005	(4a)	-	UNTRANSLATED	
is002:005	-	(,)	-	,␣
is002:005	4b	@	-	vaeltakaamme␣
is002:005	6	@	-	Herran␣
is002:005	5b	@	-	valkeudessa
is002:005	5a	%case	LOC	
is002:005	-	(.)	-	.␣
is002:006	is002:006	is002:006	VERSE	Jes␣2:6␣
is002:006	1	@	-	Sillä␣
is002:006	2	(@)	-	sinä␣
is002:006	2	(@)	-	olet␣
is002:006	2	@	-	hyljännyt␣
is002:006	3	@	-	kansasi
is002:006	-	(,)	-	,␣
is002:006	5	@	-	Jaakobin␣
is002:006	4	@	-	heimon
is002:006	-	(,)	-	,␣
is002:006	6	@	-	koska␣
is002:006	7	(@)	-	he␣
is002:006	7	@	-	ovat␣
is002:006	7	@	-	täynnä␣
is002:006	8b	@	-	Idän␣
is002:006	8a	@	-	menoa
is002:006	-	(,)	-	,␣
is002:006	-	(@)	-	täynnä␣
is002:006	(9a)	-	UNTRANSLATED	
is002:006	9b	@	-	ennustelijoita␣
is002:006	10a	@	-	niinkuin␣
is002:006	10b	@	-	filistealaiset
is002:006	-	(,)	-	,␣
is002:006	11a	@	-	ja␣
is002:006	13	@	-	lyövät␣
is002:006	13	@	-	kättä␣
is002:006	11c 12	@	-	muukalaisten␣
is002:006	11b	@	-	kanssa
is002:006	-	(.)	-	.␣
is002:007	is002:007	is002:007	VERSE	Jes␣2:7␣
is002:007	(1a)	-	UNTRANSLATED	
is002:007	pers%2	@	-	Heidän␣
is002:007	2	@	-	maansa␣
is002:007	1b	@	-	tuli␣
is002:007	1b	@	-	täyteen␣
is002:007	3	@	-	hopeata␣
is002:007	4a	@	-	ja␣
is002:007	4b	@	-	kultaa
is002:007	-	(,)	-	,␣
is002:007	5b	@	-	eikä␣
is002:007	5a	%clitic	kA	
is002:007	pers%7b	@	-	heidän␣
is002:007	7b	@	-	aarteillaan␣
is002:007	7a	%case	LOC	
is002:007	5b	@	-	ole␣
is002:007	6	@	-	määrää
is002:007	(8a)	-	UNTRANSLATED	
is002:007	-	(;)	-	;␣
is002:007	pers%9	@	-	heidän␣
is002:007	9	@	-	maansa␣
is002:007	8b	@	-	tuli␣
is002:007	8b	@	-	täyteen␣
is002:007	10	@	-	hevosia
is002:007	-	(,)	-	,␣
is002:007	11b	@	-	eikä␣
is002:007	11a	%case	?	
is002:007	pers%13b	@	-	heidän␣
is002:007	13b	@	-	vaunuillaan␣
is002:007	13a	%case	LOC	
is002:007	11a	@	-	ole␣
is002:007	12	@	-	määrää
is002:007	-	(.)	-	.␣
is002:008	is002:008	is002:008	VERSE	Jes␣2:8␣
is002:008	(1a)	-	UNTRANSLATED	
is002:008	pers%2	@	-	Heidän␣
is002:008	2	@	-	maansa␣
is002:008	1b	@	-	tuli␣
is002:008	1b	@	-	täyteen␣
is002:008	3	@	-	epäjumalia
is002:008	-	(,)	-	,␣
is002:008	6	(@)	-	he␣
is002:008	6	@	-	kumartavat␣
is002:008	5	@	-	kättensä␣
is002:008	4b	@	-	tekoa
is002:008	4a	%case	PTV	
is002:008	-	(,)	-	,␣
is002:008	7a 7b	@	-	sitä
is002:008	-	(,)	-	,␣
is002:008	7a 7b	@	-	minkä␣
is002:008	pers%9	@	-	heidän␣
is002:008	9	@	-	sormensa␣
is002:008	8	(@)	-	ovat␣
is002:008	8	@	-	tehneet
is002:008	-	(.)	-	.␣
is002:009	is002:009	is002:009	VERSE	Jes␣2:9␣
is002:009	1a	@	-	Silloin␣
is002:009	2	@	-	ihminen␣
is002:009	1b	@	-	masentuu␣
is002:009	3a	@	-	ja␣
is002:009	4	@	-	mies␣
is002:009	3b	@	-	painuu␣
is002:009	3b	@	-	maahan
is002:009	-	(,)	-	,␣
is002:009	5a	@	-	mutta␣
is002:009	5b	@	-	älä␣
is002:009	6	@	-	anna␣
is002:009	7	@	-	heille␣
is002:009	6	@	-	anteeksi
is002:009	-	(.)	-	.␣
is002:010	is002:010	is002:010	VERSE	Jes␣2:10␣
is002:010	1	@	-	Mene␣
is002:010	2b	@	-	kallion␣
is002:010	2a	@	-	kätköön
is002:010	(3a)	-	UNTRANSLATED	
is002:010	-	(,)	-	,␣
is002:010	3b	@	-	piiloudu␣
is002:010	4b	@	-	maan␣
is002:010	4a	@	-	peittoon␣
is002:010	7	@	-	Herran␣
is002:010	6	@	-	kauhua␣
is002:010	8a	@	-	ja␣
is002:010	pers%9	@	-	hänen␣
is002:010	9	@	-	valtansa␣
is002:010	8c	@	-	kirkkautta␣
is002:010	8b	%case	PTV	
is002:010	5a 5b	@	-	pakoon
is002:010	-	(.)	-	.␣
is002:011	is002:011	is002:011	VERSE	Jes␣2:11␣
is002:011	3	@	-	Ihmisten␣
is002:011	2	@	-	ylpeät␣
is002:011	1	@	-	silmät␣
is002:011	4	@	-	painuvat␣
is002:011	4	@	-	maahan
is002:011	(5a)	-	UNTRANSLATED	
is002:011	-	(,)	-	,␣
is002:011	7	@	-	miesten␣
is002:011	6	@	-	korskeus␣
is002:011	5b	@	-	masentuu
is002:011	-	(,)	-	,␣
is002:011	8a	@	-	ja␣
is002:011	(12a) 12b	@	-	sinä␣
is002:011	11b	@	-	päivänä␣
is002:011	11a	%case	ESS	
is002:011	9	@	-	Herra␣
is002:011	10a 10b	@	-	yksinänsä␣
is002:011	8b	@	-	on␣
is002:011	8b	@	-	korkea
is002:011	-	(.)	-	.␣
is002:012	is002:012	is002:012	VERSE	Jes␣2:12␣
is002:012	1	@	-	Sillä␣
is002:012	3b	@	-	Herran␣
is002:012	3a	%case	GEN	
is002:012	4	@	-	Sebaotin␣
is002:012	2	@	-	päivä␣
is002:012	5	@	-	kohtaa␣
is002:012	6	@	-	kaikkea␣
is002:012	7	@	-	ylpeää␣
is002:012	8a	@	-	ja␣
is002:012	8b	@	-	korskeata␣
is002:012	9a	@	-	ja␣
is002:012	10	@	-	kaikkea␣
is002:012	9b	%case	PTV	
is002:012	11	@	-	ylhäistä
is002:012	-	(,)	-	,␣
is002:012	12a	@	-	niin␣
is002:012	12a	@	-	että␣
is002:012	12b	(@)	-	se␣
is002:012	12b	@	-	maahan␣
is002:012	12b	@	-	painuu
is002:012	-	(,)	-	,␣
is002:013	is002:013	is002:013	VERSE	Jes␣2:13␣
is002:013	(1a)	-	UNTRANSLATED	
is002:013	2	@	-	kaikkia␣
is002:013	1b	%case	PTV	
is002:013	(4a) 4b	@	-	Libanonin␣
is002:013	3	@	-	setripuita
is002:013	-	(,)	-	,␣
is002:013	5a	@	-	noita␣
is002:013	5b	@	-	korkeita␣
is002:013	6a	@	-	ja␣
is002:013	(6b) 6c	@	-	ylhäisiä
is002:013	(7a)	-	UNTRANSLATED	
is002:013	-	(,)	-	,␣
is002:013	8	@	-	kaikkia␣
is002:013	7b	%case	PTV	
is002:013	(10a) 10b	@	-	Baasanin␣
is002:013	9	@	-	tammia
is002:013	-	(,)	-	,␣
is002:014	is002:014	is002:014	VERSE	Jes␣2:14␣
is002:014	(1a)	-	UNTRANSLATED	
is002:014	2	@	-	kaikkia␣
is002:014	1b	%case	PTV	
is002:014	(4a) 4b	@	-	korkeita␣
is002:014	(3a) 3b	@	-	vuoria␣
is002:014	5a	@	-	ja␣
is002:014	6	@	-	kaikkia␣
is002:014	5b	%case	PTV	
is002:014	(8a) 8b	@	-	ylhäisiä␣
is002:014	(7a) 7b	@	-	kukkuloita
is002:014	-	(,)	-	,␣
is002:015	is002:015	is002:015	VERSE	Jes␣2:15␣
is002:015	(1a)	-	UNTRANSLATED	
is002:015	2	@	-	kaikkia␣
is002:015	1b	%case	PTV	
is002:015	4	@	-	korkeita␣
is002:015	3	@	-	torneja␣
is002:015	5a	@	-	ja␣
is002:015	6	@	-	kaikkia␣
is002:015	5b	%case	PTV	
is002:015	8	@	-	vahvoja␣
is002:015	7	@	-	muureja
is002:015	-	(,)	-	,␣
is002:016	is002:016	is002:016	VERSE	Jes␣2:16␣
is002:016	(1a)	-	UNTRANSLATED	
is002:016	2	@	-	kaikkia␣
is002:016	1b	%case	PTV	
is002:016	3 4	@	-	Tarsiin-laivoja␣
is002:016	5a	@	-	ja␣
is002:016	6	@	-	kaikkea␣
is002:016	5b	%case	PTV	
is002:016	7	@	-	kallista␣
is002:016	-	(@)	-	ja␣
is002:016	(8a) 8b	@	-	ihanaa
is002:016	-	(.)	-	.␣
is002:017	is002:017	is002:017	VERSE	Jes␣2:17␣
is002:017	1a	@	-	Silloin␣
is002:017	1b	@	-	masentuu␣
is002:017	(3a) 3b	@	-	ihmisten␣
is002:017	2	@	-	ylpeys
is002:017	-	(,)	-	,␣
is002:017	4a	@	-	ja␣
is002:017	6	@	-	miesten␣
is002:017	5	@	-	korskeus␣
is002:017	4b	@	-	painuu␣
is002:017	4b	@	-	maahan
is002:017	-	(,)	-	,␣
is002:017	7a	@	-	ja␣
is002:017	(11a) 11b	@	-	sinä␣
is002:017	10b	@	-	päivänä␣
is002:017	10a	%case	ESS	
is002:017	8	@	-	Herra␣
is002:017	9a 9b	@	-	yksinänsä␣
is002:017	7b	@	-	on␣
is002:017	7b	@	-	korkea
is002:017	-	(.)	-	.␣
is002:018	is002:018	is002:018	VERSE	Jes␣2:18␣
is002:018	1a	@	-	Mutta␣
is002:018	(1b) 1c	@	-	epäjumalat␣
is002:018	3	@	-	katoavat␣
is002:018	2	@	-	kaikki␣
is002:018	2	@	-	tyynni
is002:018	-	(.)	-	.␣
is002:019	is002:019	is002:019	VERSE	Jes␣2:19␣
is002:019	1a	@	-	Silloin␣
is002:019	1b	@	-	mennään␣
is002:019	2b 3	@	-	kallioluoliin␣
is002:019	2a	%case	LOC	
is002:019	4a	@	-	ja␣
is002:019	4c 5	@	-	maakuoppiin␣
is002:019	4b	%case	LOC	
is002:019	8	@	-	Herran␣
is002:019	7	@	-	kauhua␣
is002:019	9a	@	-	ja␣
is002:019	pers%10	@	-	hänen␣
is002:019	10	@	-	valtansa␣
is002:019	9c	@	-	kirkkautta␣
is002:019	9b	%case	PTV	
is002:019	6a 6b	@	-	pakoon
is002:019	-	(,)	-	,␣
is002:019	11a	@	-	kun␣
is002:019	pers%11b	@	-	hän␣
is002:019	11b	@	-	nousee␣
is002:019	(13a) 13b	@	-	maata␣
is002:019	12b	@	-	kauhistuttamaan
is002:019	12a	%case	LOC	
is002:019	-	(.)	-	.␣
is002:020	is002:020	is002:020	VERSE	Jes␣2:20␣
is002:020	(2a) 2b	@	-	Sinä␣
is002:020	1b	@	-	päivänä␣
is002:020	1a	%case	ESS	
is002:020	(4a) 4b	@	-	ihmiset␣
is002:020	3	@	-	viskaavat␣
is002:020	3	@	-	pois␣
is002:020	(5) (6)	-	UNTRANSLATED	
is002:020	16	@	-	myyrille␣
is002:020	15a	%case	LOC	
is002:020	17a	@	-	ja␣
is002:020	17c	@	-	yököille␣
is002:020	17b	%case	LOC	
is002:020	7	@	-	hopea-~/hopeajumalansa␣
is002:020	8a	@	-	ja␣
is002:020	10 9	@	-	kultajumalansa
is002:020	(13)	-	UNTRANSLATED	
is002:020	8b	%case	NOM.GEN	
is002:020	-	(,)	-	,␣
is002:020	11	@	-	jotka␣
is002:020	12	(@)	-	he␣
is002:020	12	(@)	-	ovat␣
is002:020	12	@	-	tehneet␣
is002:020	14b	@	-	kumarrettaviksensa
is002:020	14a	%case	TRA	
is002:020	-	(.)	-	.␣
is002:021	is002:021	is002:021	VERSE	Jes␣2:21␣
is002:021	-	(@)	-	Ja␣
is002:021	-	(@)	-	he␣
is002:021	1b	@	-	menevät␣
is002:021	1a	%case	?	
is002:021	2b (3a) 3b	@	-	vuorenrotkoihin␣
is002:021	2a	%case	LOC	
is002:021	4a	@	-	ja␣
is002:021	4c (5a) 5b	@	-	kallionkoloihin␣
is002:021	4b	%case	LOC	
is002:021	8	@	-	Herran␣
is002:021	7	@	-	kauhua␣
is002:021	9a	@	-	ja␣
is002:021	pers%10	@	-	hänen␣
is002:021	10	@	-	valtansa␣
is002:021	9c	@	-	kirkkautta␣
is002:021	9b	%case	PTV	
is002:021	6a 6b	@	-	pakoon
is002:021	-	(,)	-	,␣
is002:021	11a	@	-	kun␣
is002:021	pers%11b	@	-	hän␣
is002:021	11b	@	-	nousee␣
is002:021	(13a) 13b	@	-	maata␣
is002:021	12b	@	-	kauhistuttamaan
is002:021	12a	%case	LOC	
is002:021	-	(.)	-	.␣
is002:022	is002:022	is002:022	VERSE	Jes␣2:22␣
is002:022	1	@	-	Luopukaa␣
is002:022	-	(@)	-	siis␣
is002:022	(2)	-	UNTRANSLATED	
is002:022	(4a) 4b	@	-	ihmisistä
is002:022	3	%case	LOC	
is002:022	-	(,)	-	,␣
is002:022	5	@	-	joilla␣
is002:022	-	(@)	-	on␣
is002:022	-	(@)	-	vain␣
is002:022	6	@	-	henkäys␣
is002:022	7b	@	-	sieraimissa
is002:022	7a	%case	LOC	
is002:022	-	(,)	-	,␣
is002:022	8	@	-	sillä␣
is002:022	9b	@	-	minkä␣
is002:022	9a	%case	GEN	
is002:022	10	@	-	arvoiset␣
is002:022	11	@	-	he␣
is002:022	10	@	-	ovat
is002:022	-	(!)	-	!␣
is003:001	is003:001	is003:001	VERSE	Jes␣3:1␣
is003:001	1	@	-	Sillä␣
is003:001	2	@	-	katso
is003:001	-	(,)	-	,␣
is003:001	(3a) 3b	@	-	Herra
is003:001	-	(,)	-	,␣
is003:001	4	@	-	Herra␣
is003:001	5	@	-	Sebaot␣
is003:001	6	@	-	ottaa␣
is003:001	6	@	-	pois␣
is003:001	7b	@	-	Jerusalemilta␣
is003:001	7a	%case	LOC	
is003:001	8a	@	-	ja␣
is003:001	8c	@	-	Juudalta␣
is003:001	8b	%case	LOC	
is003:001	9	@	-	varan␣
is003:001	10a	@	-	ja␣
is003:001	10b	@	-	turvan
is003:001	-	(,)	-	,␣
is003:001	11	@	-	kaiken␣
is003:001	12 13	@	-	leivänvaran␣
is003:001	14a	@	-	ja␣
is003:001	14b	@	-	kaiken␣
is003:001	15 16	@	-	vedenvaran
is003:001	-	(,)	-	,␣
is003:002	is003:002	is003:002	VERSE	Jes␣3:2␣
is003:002	1	@	-	sankarin␣
is003:002	2a	@	-	ja␣
is003:002	2b 3	@	-	soturin
is003:002	-	(,)	-	,␣
is003:002	4	@	-	tuomarin␣
is003:002	5a	@	-	ja␣
is003:002	5b	@	-	profeetan
is003:002	(6a)	-	UNTRANSLATED	
is003:002	-	(,)	-	,␣
is003:002	6b	@	-	tietäjän␣
is003:002	7a	@	-	ja␣
is003:002	7b	@	-	vanhimman
is003:002	-	(,)	-	,␣
is003:003	is003:003	is003:003	VERSE	Jes␣3:3␣
is003:003	1 2	@	-	viidenkymmenenpäämiehen␣
is003:003	3a	@	-	ja␣
is003:003	3b 4	@	-	arvomiehen
is003:003	(5a)	-	UNTRANSLATED	
is003:003	-	(,)	-	,␣
is003:003	5b	@	-	neuvonantajan
is003:003	(6a)	-	UNTRANSLATED	
is003:003	-	(,)	-	,␣
is003:003	6b 7	@	-	taitoniekan␣
is003:003	8a	@	-	ja␣
is003:003	8b 9	@	-	taikurin
is003:003	-	(.)	-	.␣
is003:004	is003:004	is003:004	VERSE	Jes␣3:4␣
is003:004	1a	@	-	Ja␣
is003:004	1b	(@)	-	minä␣
is003:004	1b	@	-	panen␣
is003:004	2	@	-	nuorukaiset␣
is003:004	pers%3	@	-	heille␣
is003:004	3	@	-	päämiehiksi
is003:004	-	(,)	-	,␣
is003:004	4a	@	-	ja␣
is003:004	4b	@	-	pahankuriset␣
is003:004	5	@	-	hallitsevat␣
is003:004	6	@	-	heitä
is003:004	-	(.)	-	.␣
is003:005	is003:005	is003:005	VERSE	Jes␣3:5␣
is003:005	(1a)	-	UNTRANSLATED	
is003:005	(2a) 2b	@	-	Kansassa␣
is003:005	1b	@	-	sortaa␣
is003:005	3	@	-	kukin␣
is003:005	4b	@	-	toistaan
is003:005	4a	%case	PTV	
is003:005	(5a)	-	UNTRANSLATED	
is003:005	-	(,)	-	,␣
is003:005	5b	@	-	jokainen␣
is003:005	6b	@	-	lähimmäistään
is003:005	6a	%case	PTV	
is003:005	-	(;)	-	;␣
is003:005	(8a) 8b	@	-	nuorukainen␣
is003:005	7	@	-	rehentelee␣
is003:005	9b	@	-	vanhusta␣
is003:005	9a	@	-	vastaan
is003:005	(10a)	-	UNTRANSLATED	
is003:005	-	(,)	-	,␣
is003:005	(10b) 10c	@	-	halpa-arvoinen␣
is003:005	11b	@	-	arvollista␣
is003:005	11a	@	-	vastaan
is003:005	-	(.)	-	.␣
is003:006	is003:006	is003:006	VERSE	Jes␣3:6␣
is003:006	1	@	-	Kun␣
is003:006	3	@	-	veli␣
is003:006	2	@	-	tarttuu␣
is003:006	4b	@	-	veljeensä␣
is003:006	4a	%case	LOC	
is003:006	6	@	-	isänsä␣
is003:006	5	@	-	talossa␣
is003:006	-	(@)	-	sanoen
is003:006	-	(:)	-	:␣
is003:006	-	(@)	-	"
is003:006	8	@	-	Sinulla␣
is003:006	-	(@)	-	on␣
is003:006	-	(@)	-	vielä␣
is003:006	7	@	-	vaatteet
is003:006	-	(,)	-	,␣
is003:006	10	@	-	rupea␣
is003:006	9	@	-	ruhtinaaksemme␣
is003:006	11	%inflection	SG.TRA.-1	
is003:006	12a	@	-	ja␣
is003:006	15	@	-	ota␣
is003:006	15	@	-	huostaasi␣
is003:006	14	%case	LOC	
is003:006	(13a) 13b	@	-	tämä␣
is003:006	(12b) 12c	@	-	raunioläjä
is003:006	-	(@)	-	"
is003:006	-	(,)	-	,␣
is003:007	is003:007	is003:007	VERSE	Jes␣3:7␣
is003:007	-	(@)	-	niin␣
is003:007	-	(@)	-	tämä␣
is003:007	(3a) 3b	@	-	sinä␣
is003:007	2b	@	-	päivänä␣
is003:007	2a	%case	ESS	
is003:007	1	@	-	korottaa␣
is003:007	1	@	-	äänensä␣
is003:007	4a 4b	@	-	sanoen
is003:007	-	(:)	-	:␣
is003:007	-	(@)	-	"
is003:007	5	@	-	Ei␣
is003:007	6	(@)	-	minusta␣
is003:007	6	@	-	ole␣
is003:007	7	@	-	haavoja␣
is003:007	7	@	-	sitomaan
is003:007	(8a)	-	UNTRANSLATED	
is003:007	-	(;)	-	;␣
is003:007	9	@	-	ei␣
is003:007	9	@	-	ole␣
is003:007	pers%8c	@	-	minun␣
is003:007	8c	@	-	talossani␣
is003:007	8b	%case	LOC	
is003:007	10	@	-	leipää
is003:007	(11a)	-	UNTRANSLATED	
is003:007	-	(,)	-	,␣
is003:007	11b	@	-	ei␣
is003:007	12	@	-	vaatetta
is003:007	-	(,)	-	,␣
is003:007	13	@	-	älkää␣
is003:007	14	@	-	panko␣
is003:007	pers%14	@	-	minua␣
is003:007	16	@	-	kansan␣
is003:007	15	@	-	ruhtinaaksi
is003:007	-	(@)	-	"
is003:007	-	(.)	-	.␣
is003:008	is003:008	is003:008	VERSE	Jes␣3:8␣
is003:008	1	@	-	Sillä␣
is003:008	3	@	-	Jerusalem␣
is003:008	2	@	-	kaatuu␣
is003:008	4a	@	-	ja␣
is003:008	4b	@	-	Juuda␣
is003:008	5	@	-	kukistuu
is003:008	-	(,)	-	,␣
is003:008	6	@	-	koska␣
is003:008	pers%7	@	-	heidän␣
is003:008	7	@	-	kielensä␣
is003:008	8a	@	-	ja␣
is003:008	pers%8b	@	-	heidän␣
is003:008	8b	@	-	tekonsa␣
is003:008	-	(@)	-	ovat␣
is003:008	10	@	-	Herraa␣
is003:008	9	@	-	vastaan␣
is003:008	-	(@)	-	ja␣
is003:008	-	(@)	-	he␣
is003:008	11b	@	-	uhittelevat␣
is003:008	11a	%case	?	
is003:008	pers%13	@	-	hänen␣
is003:008	13	@	-	kunniansa␣
is003:008	12	@	-	kasvoja
is003:008	-	(.)	-	.␣
is003:009	is003:009	is003:009	VERSE	Jes␣3:9␣
is003:009	pers%2	@	-	Heidän␣
is003:009	2	@	-	kasvojensa␣
is003:009	1	@	-	hahmo␣
is003:009	3	@	-	todistaa␣
is003:009	pers%4	@	-	heitä␣
is003:009	4	@	-	vastaan
is003:009	(5a)	-	UNTRANSLATED	
is003:009	-	(;)	-	;␣
is003:009	5b	@	-	syntinsä␣
is003:009	7	(@)	-	he␣
is003:009	7	@	-	tuovat␣
is003:009	7	@	-	julki␣
is003:009	6a	@	-	niinkuin␣
is003:009	6b	@	-	sodomalaiset
is003:009	-	(,)	-	,␣
is003:009	9	(@)	-	he␣
is003:009	8	@	-	eivät␣
is003:009	-	(@)	-	niitä␣
is003:009	9	@	-	salaa
is003:009	-	(.)	-	.␣
is003:009	10	@	-	Voi␣
is003:009	11b	@	-	heitä
is003:009	11a	%case	PTV	
is003:009	(12)	-	UNTRANSLATED	
is003:009	-	(!)	-	!␣
is003:009	14	@	-	Itsellensä␣
is003:009	13	(@)	-	he␣
is003:009	15	@	-	pahaa␣
is003:009	13	@	-	tekevät
is003:009	-	(.)	-	.␣
is003:010	is003:010	is003:010	VERSE	Jes␣3:10␣
is003:010	1	@	-	Sanokaa␣
is003:010	2	@	-	hurskaasta
is003:010	-	(,)	-	,␣
is003:010	3	@	-	että␣
is003:010	-	(@)	-	hänen␣
is003:010	-	(@)	-	käy␣
is003:010	4	@	-	hyvin
is003:010	-	(,)	-	,␣
is003:010	5	@	-	sillä␣
is003:010	8	(@)	-	he␣
is003:010	8	(@)	-	saavat␣
is003:010	8	@	-	nauttia␣
is003:010	7	@	-	tekojensa␣
is003:010	6	@	-	hedelmiä
is003:010	-	(.)	-	.␣
is003:011	is003:011	is003:011	VERSE	Jes␣3:11␣
is003:011	1	@	-	Voi␣
is003:011	2b	@	-	jumalatonta
is003:011	2a	%case	PTV	
is003:011	-	(!)	-	!␣
is003:011	-	(@)	-	Hänen␣
is003:011	-	(@)	-	käy␣
is003:011	3	@	-	pahoin
is003:011	-	(,)	-	,␣
is003:011	4	@	-	sillä␣
is003:011	pers%6	@	-	hänen␣
is003:011	6	@	-	kättensä␣
is003:011	7	@	-	teot␣
is003:011	5	@	-	maksetaan␣
is003:011	8	@	-	hänelle
is003:011	-	(.)	-	.␣
is003:012	is003:012	is003:012	VERSE	Jes␣3:12␣
is003:012	pers%1	@	-	Minun␣
is003:012	1	@	-	kansani␣
is003:012	2	@	-	käskijät␣
is003:012	3	@	-	ovat␣
is003:012	3	@	-	lapsia
is003:012	-	(,)	-	,␣
is003:012	4a	@	-	ja␣
is003:012	4b	@	-	naiset␣
is003:012	6	@	-	sitä␣
is003:012	5	@	-	hallitsevat
is003:012	-	(.)	-	.␣
is003:012	7	@	-	Kansani
is003:012	-	(,)	-	,␣
is003:012	pers%8	@	-	sinun␣
is003:012	8	@	-	johtajasi␣
is003:012	9	@	-	ovat␣
is003:012	9	@	-	eksyttäjiä
is003:012	(10a)	-	UNTRANSLATED	
is003:012	-	(,)	-	,␣
is003:012	12	(@)	-	he␣
is003:012	12	(@)	-	ovat␣
is003:012	12	@	-	hämmentäneet␣
is003:012	pers%11	@	-	sinun␣
is003:012	11	@	-	polkujesi␣
is003:012	10b	@	-	suunnan
is003:012	-	(.)	-	.␣
is003:013	is003:013	is003:013	VERSE	Jes␣3:13␣
is003:013	3	@	-	Herra␣
is003:013	1	@	-	asettuu␣
is003:013	2b	@	-	käymään␣
is003:013	2b	@	-	oikeutta
is003:013	2a	%case	PTV	
is003:013	(4a)	-	UNTRANSLATED	
is003:013	-	(,)	-	,␣
is003:013	4b	@	-	nousee␣
is003:013	6	@	-	kansoja␣
is003:013	5b	@	-	tuomitsemaan
is003:013	5a	%case	LOC	
is003:013	-	(.)	-	.␣
