ga001:001	ga001:001	ga001:001	VERSE	Gal␣1:1␣
ga006:002	-	(,)	-	,␣
ga006:002	5	@	-	ja␣
ga006:002	6	@	-	niin␣
ga006:002	7	(@)	-	te␣
ga006:002	7	@	-	täytätte␣
ga006:002	(10) 11a	@	-	Kristuksen␣
ga006:002	(8) 9	@	-	lain
ga006:002	11b	.	-	.␣
ga006:003	ga006:003	ga006:003	VERSE	Gal␣6:3␣
ga006:003	2	@	-	Sillä␣
ga006:003	1	@	-	jos␣
ga006:003	4	@	-	joku␣
ga006:003	3	@	-	luulee␣
ga006:003	6	@	-	jotakin␣
ga006:003	5	@	-	olevansa
ga006:003	-	(,)	-	,␣
ga006:003	8a	(@)	-	vaikka␣
ga006:003	7	@	-	ei␣
ga006:003	8a	@	-	ole␣
ga006:003	7	@	-	mitään
ga006:003	-	(,)	-	,␣
ga006:003	-	(@)	-	niin␣
ga006:003	9	(@)	-	hän␣
ga006:003	9	@	-	pettää␣
ga006:003	10a	@	-	itsensä
ga006:003	10b	.	-	.␣
ga006:004	ga006:004	ga006:004	VERSE	Gal␣6:4␣
ga006:004	2	@	-	Mutta␣
ga006:004	5	@	-	tutkikoon␣
ga006:004	6a	@	-	kukin␣
ga006:004	4	@	-	omat␣
ga006:004	(1) 3	@	-	tekonsa
ga006:004	6b	,	-	,␣
ga006:004	7	@	-	ja␣
ga006:004	8	@	-	silloin␣
ga006:004	-	(@)	-	hänen␣
ga006:004	(12) 13	@	-	kerskaamisensa␣
ga006:004	14	@	-	on␣
ga006:004	11	@	-	vain␣
ga006:004	9	@	-	siinä
ga006:004	-	(,)	-	,␣
ga006:004	9	@	-	mitä␣
ga006:004	-	(@)	-	hän␣
ga006:004	10	@	-	itse␣
ga006:004	9	@	-	on
ga006:004	-	(,)	-	,␣
ga006:004	(15)	-	UNTRANSLATED	
ga006:004	16	@	-	ei␣
ga006:004	17	@	-	siinä
ga006:004	-	(,)	-	,␣
ga006:004	17	@	-	mitä␣
ga006:004	(18) 19a	@	-	toinen␣
ga006:004	17	@	-	on
ga006:004	19b	;	-	;␣
ga006:005	ga006:005	ga006:005	VERSE	Gal␣6:5␣
ga006:005	2	@	-	sillä␣
ga006:005	1	@	-	kunkin␣
ga006:005	6a	(@)	-	on␣
ga006:005	6a	@	-	kannettava␣
ga006:005	4	@	-	oma␣
ga006:005	(3) 5	@	-	taakkansa
ga006:005	6b	.	-	.␣
ga006:006	ga006:006	ga006:006	VERSE	Gal␣6:6␣
ga006:006	3	@	-	Jolle␣
ga006:006	(2)	-	UNTRANSLATED	
ga006:006	(5) 6	@	-	sanaa␣
ga006:006	4	@	-	opetetaan
ga006:006	-	(,)	-	,␣
ga006:006	1	(@)	-	se␣
ga006:006	1	@	-	jakakoon␣
ga006:006	10	@	-	kaikkea␣
ga006:006	11a	@	-	hyvää␣
ga006:006	9	%case	PTV	
ga006:006	(7) 8	@	-	opettajallensa
ga006:006	11b	.	-	.␣
ga006:007	ga006:007	ga006:007	VERSE	Gal␣6:7␣
ga006:007	1	@	-	Älkää␣
ga006:007	2a	@	-	eksykö
ga006:007	2b	,	-	,␣
ga006:007	3	@	-	Jumala␣
ga006:007	4	@	-	ei␣
ga006:007	5a	(@)	-	salli␣
ga006:007	5a	(@)	-	itseänsä␣
ga006:007	5a	@	-	pilkata
ga006:007	5b	;	-	;␣
ga006:007	7	@	-	sillä␣
ga006:007	6	@	-	mitä␣
ga006:007	10a	@	-	ihminen␣
ga006:007	9	@	-	kylvää
ga006:007	8	%modus	IND	
ga006:007	10b	,	-	,␣
ga006:007	11	@	-	sitä␣
ga006:007	13a	(@)	-	hän␣
ga006:007	12	@	-	myös␣
ga006:007	13a	@	-	niittää
ga006:007	13b	.	-	.␣
ga006:008	ga006:008	ga006:008	VERSE	Gal␣6:8␣
ga006:008	2	@	-	Joka␣
ga006:008	(1)	-	UNTRANSLATED	
ga006:008	(5) 6	@	-	lihaansa␣
ga006:008	7	%pers	3	
ga006:008	4	%case	LOC	
ga006:008	3	@	-	kylvää
ga006:008	-	(,)	-	,␣
ga006:008	11	(@)	-	se␣
ga006:008	10 (9)	@	-	lihasta␣
ga006:008	8	%case	LOC	
ga006:008	12a	@	-	turmeluksen␣
ga006:008	11	@	-	niittää
ga006:008	12b	;	-	;␣
ga006:008	14	@	-	mutta␣
ga006:008	13	@	-	joka␣
ga006:008	(17) 18	@	-	Henkeen␣
ga006:008	16	%case	LOC	
ga006:008	15	@	-	kylvää
ga006:008	-	(,)	-	,␣
ga006:008	22	(@)	-	se␣
ga006:008	(20) 21	@	-	Hengestä␣
ga006:008	19	%case	LOC	
ga006:008	24a	@	-	iankaikkisen␣
ga006:008	23	@	-	elämän␣
ga006:008	22	@	-	niittää
ga006:008	24b	.	-	.␣
ga006:009	ga006:009	ga006:009	VERSE	Gal␣6:9␣
ga006:009	2	@	-	Ja␣
ga006:009	4	(@)	-	kun␣
ga006:009	(1) 3	@	-	hyvää␣
ga006:009	4	@	-	teemme
ga006:009	-	(,)	-	,␣
ga006:009	5	@	-	älkäämme␣
ga006:009	6a	@	-	lannistuko
ga006:009	6b	,	-	,␣
ga006:009	8	@	-	sillä␣
ga006:009	10	(@)	-	me␣
ga006:009	tasp%10	@	-	saamme␣
ga006:009	7	@	-	ajan␣
ga006:009	pro%9	@	-	tullen␣
ga006:009	10	@	-	niittää
ga006:009	-	(,)	-	,␣
ga006:009	11	(@)	-	jos␣
ga006:009	11	@	-	emme␣
ga006:009	12a	@	-	väsy
ga006:009	12b	.	-	.␣
ga006:010	ga006:010	ga006:010	VERSE	Gal␣6:10␣
ga006:010	1 2	@	-	Sentähden
ga006:010	-	(,)	-	,␣
ga006:010	3	@	-	kun␣
ga006:010	5a	(@)	-	meillä␣
ga006:010	-	(@)	-	vielä␣
ga006:010	4	@	-	aikaa␣
ga006:010	5a	@	-	on
ga006:010	5b	,	-	,␣
ga006:010	6	@	-	tehkäämme␣
ga006:010	(7) 8	@	-	hyvää␣
ga006:010	10a	@	-	kaikille
ga006:010	9	%case	LOC	
ga006:010	10b	,	-	,␣
ga006:010	12	@	-	mutta␣
ga006:010	11	@	-	varsinkin␣
ga006:010	(14) 15 (16) 17a	@	-	uskonveljille
ga006:010	13	%case	LOC	
ga006:010	17b	.	-	.␣
ga006:011	ga006:011	ga006:011	VERSE	Gal␣6:11␣
ga006:011	1	@	-	Katsokaa
ga006:011	-	(,)	-	,␣
ga006:011	2	@	-	kuinka␣
ga006:011	2	@	-	suurilla␣
ga006:011	4	@	-	kirjaimilla␣
ga006:011	5	(@)	-	minä␣
ga006:011	(6) 7 8a	@	-	omakätisesti␣
ga006:011	3	@	-	teille␣
ga006:011	5	@	-	kirjoitan
ga006:011	-	(!)	-	!␣
ga006:012	ga006:012	ga006:012	VERSE	Gal␣6:12␣
ga006:012	1	@	-	Kaikki
ga006:012	-	(,)	-	,␣
ga006:012	1	@	-	jotka␣
ga006:012	2	@	-	pyrkivät␣
ga006:012	5a	@	-	lihassa␣
ga006:012	4	%case	LOC	
ga006:012	3	@	-	olemaan␣
ga006:012	3	@	-	mieliksi
ga006:012	5b	,	-	,␣
ga006:012	6	@	-	ne␣
ga006:012	7	@	-	pakottavat␣
ga006:012	8	@	-	teitä␣
ga006:012	9a	@	-	ympärileikkauttamaan␣
ga006:012	9a	@	-	itsenne␣
ga006:012	10	@	-	vain␣
ga006:012	11	@	-	siksi
ga006:012	-	(,)	-	,␣
ga006:012	16	@	-	ettei␣
ga006:012	-	(@)	-	heitä␣
ga006:012	(14) 15	@	-	Kristuksen␣
ga006:012	(12) 13	@	-	ristin␣
ga006:012	case%13	@	-	tähden␣
ga006:012	17a	@	-	vainottaisi
ga006:012	17b	.	-	.␣
ga006:013	ga006:013	ga006:013	VERSE	Gal␣6:13␣
ga006:013	1	@	-	Eiväthän␣
ga006:013	2	%clitic	hAn	
ga006:013	3	@	-	nekään
ga006:013	-	(,)	-	,␣
ga006:013	3	@	-	jotka␣
ga006:013	4	@	-	ympärileikkauttavat␣
ga006:013	4	@	-	itsensä
ga006:013	-	(,)	-	,␣
ga006:013	5	@	-	itse␣
ga006:013	7a	@	-	noudata␣
ga006:013	6	@	-	lakia
ga006:013	7b	,	-	,␣
ga006:013	8	@	-	vaan␣
ga006:013	9	(@)	-	he␣
ga006:013	9	@	-	tahtovat␣
ga006:013	10	@	-	teitä␣
ga006:013	11	@	-	ympärileikkauttamaan␣
ga006:013	11	@	-	itsenne␣
ga006:013	pro%17a	@	-	saadakseen␣
ga006:013	12	%case	TRA	
ga006:013	17a	@	-	kerskata␣
ga006:013	15	@	-	teidän␣
ga006:013	(14) 16	@	-	lihastanne
ga006:013	13	%case	LOC	
ga006:013	17b	.	-	.␣
ga006:014	ga006:014	ga006:014	VERSE	Gal␣6:14␣
ga006:014	2	@	-	Mutta␣
ga006:014	3 4	@	-	pois␣
ga006:014	3 4	@	-	se␣
ga006:014	1	@	-	minusta
ga006:014	-	(,)	-	,␣
ga006:014	-	(@)	-	että␣
ga006:014	-	(@)	-	minä␣
ga006:014	6 7	@	-	muusta␣
ga006:014	5	@	-	kerskaisin␣
ga006:014	6 7	@	-	kuin␣
ga006:014	13	@	-	meidän␣
ga006:014	(11) 12	@	-	Herramme␣
ga006:014	14	@	-	Jeesuksen␣
ga006:014	15a	@	-	Kristuksen␣
ga006:014	10 (9)	@	-	rististä
ga006:014	8	%case	LOC	
ga006:014	15b	,	-	,␣
ga006:014	17	@	-	jonka␣
ga006:014	16	@	-	kautta␣
ga006:014	19	@	-	maailma␣
ga006:014	20	(@)	-	on␣
ga006:014	20	@	-	ristiinnaulittu␣
ga006:014	18	@	-	minulle
ga006:014	-	(,)	-	,␣
ga006:014	22	@	-	ja␣
ga006:014	22	@	-	minä␣
ga006:014	23a	@	-	maailmalle
ga006:014	-	(!)	-	!␣
ga006:015	ga006:015	ga006:015	VERSE	Gal␣6:15␣
ga006:015	2	@	-	Sillä␣
ga006:015	1	@	-	ei␣
ga006:015	3	@	-	ympärileikkaus␣
ga006:015	5	@	-	ole␣
ga006:015	4	@	-	mitään␣
ga006:015	6	@	-	eikä␣
ga006:015	7	@	-	ympärileikkaamattomuus
ga006:015	-	(,)	-	,␣
ga006:015	8	@	-	vaan␣
ga006:015	9	@	-	uusi␣
ga006:015	10a	@	-	luomus
ga006:015	10b	.	-	.␣
ga006:016	ga006:016	ga006:016	VERSE	Gal␣6:16␣
ga006:016	1	@	-	Ja␣
ga006:016	2	@	-	kaikille
ga006:016	-	(,)	-	,␣
ga006:016	2	@	-	jotka␣
ga006:016	5	@	-	tämän␣
ga006:016	(3) 4	@	-	säännön␣
ga006:016	case%4	@	-	mukaan␣
ga006:016	6a	@	-	vaeltavat
ga006:016	-	(,)	-	,␣
ga006:016	-	(@)	-	kaikille␣
ga006:016	9	@	-	heille␣
ga006:016	8	%case	LOC	
ga006:016	7	@	-	rauha␣
ga006:016	10	@	-	ja␣
ga006:016	11	@	-	laupeus
ga006:016	-	(,)	-	,␣
ga006:016	12	@	-	ja␣
ga006:016	(16) 17a	@	-	Jumalan␣
ga006:016	(14) 15	@	-	Israelille
ga006:016	13	%case	LOC	
ga006:016	-	(!)	-	!␣
ga006:017	ga006:017	ga006:017	VERSE	Gal␣6:17␣
ga006:017	5	@	-	Älköön␣
ga006:017	(1) 2	@	-	tästedes␣
ga006:017	5	@	-	kukaan␣
ga006:017	4	@	-	minulle␣
ga006:017	3	@	-	vaivoja␣
ga006:017	6a	@	-	tuottako
ga006:017	6b	;	-	;␣
ga006:017	8	@	-	sillä␣
ga006:017	7	@	-	minä␣
ga006:017	17a	@	-	kannan␣
ga006:017	(11) 12	@	-	Jeesuksen␣
ga006:017	10 (9)	@	-	arvet␣
ga006:017	(14) 15	@	-	ruumiissani
ga006:017	16	%pers	?	
ga006:017	13	%case	LOC	
ga006:017	17b	.	-	.␣
ga006:018	ga006:018	ga006:018	VERSE	Gal␣6:18␣
ga006:018	5	@	-	Meidän␣
ga006:018	(3) 4	@	-	Herramme␣
ga006:018	6	@	-	Jeesuksen␣
ga006:018	7	@	-	Kristuksen␣
ga006:018	(1) 2	@	-	armo␣
ga006:018	-	(@)	-	olkoon␣
ga006:018	11a	@	-	teidän␣
ga006:018	10 (9)	@	-	henkenne␣
ga006:018	8	@	-	kanssa
ga006:018	11b	,	-	,␣
ga006:018	12a	@	-	veljet
ga006:018	12b	.	-	.␣
ga006:018	13a	@	-	Amen
ga006:018	13b	.	-	.␣
