ec001:001	ec001:001	ec001:001	VERSE	Srn␣1:1␣
ec006:007	pers%4b	@	-	hänen␣
ec006:007	-	(@)	-	oman␣
ec006:007	4b	@	-	suunsa␣
ec006:007	4a	@	-	hyväksi
ec006:007	-	(,)	-	,␣
ec006:007	5a	@	-	ja␣
ec006:007	5b	@	-	kuitenkaan␣
ec006:007	7	@	-	ei␣
ec006:007	(6a) 6b	@	-	halu␣
ec006:007	8	@	-	täyty
ec006:007	-	(.)	-	.␣
ec006:008	ec006:008	ec006:008	VERSE	Srn␣6:8␣
ec006:008	1	@	-	Sillä␣
ec006:008	2	@	-	mitä␣
ec006:008	3	@	-	etua␣
ec006:008	-	(@)	-	on␣
ec006:008	4b	@	-	viisaalla␣
ec006:008	4a	%case	LOC	
ec006:008	(6a) 6b	@	-	tyhmän␣
ec006:008	5	@	-	edellä
ec006:008	-	(,)	-	,␣
ec006:008	-	(@)	-	ja␣
ec006:008	7	@	-	mitä␣
ec006:008	8b	@	-	kurjalla␣
ec006:008	8a	%case	LOC	
ec006:008	-	(@)	-	siitä
ec006:008	-	(,)	-	,␣
ec006:008	-	(@)	-	että␣
ec006:008	9	(@)	-	hän␣
ec006:008	9	@	-	osaa␣
ec006:008	-	(@)	-	oikein␣
ec006:008	10b	@	-	vaeltaa␣
ec006:008	10a	%case	LAT	
ec006:008	(12a) 12b	@	-	elävitten␣
ec006:008	11	@	-	edessä
ec006:008	-	(?)	-	?␣
ec006:009	ec006:009	ec006:009	VERSE	Srn␣6:9␣
ec006:009	1	@	-	Parempi␣
ec006:009	3	@	-	silmän␣
ec006:009	2	@	-	näkö␣
ec006:009	4a	@	-	kuin␣
ec006:009	5	@	-	halun␣
ec006:009	4b	@	-	haihattelu
ec006:009	-	(.)	-	.␣
ec006:009	7	@	-	Tämäkin␣
ec006:009	6	%clitic	kin	
ec006:009	-	(@)	-	on␣
ec006:009	8	@	-	turhuutta␣
ec006:009	9a	@	-	ja␣
ec006:009	10	@	-	tuulen␣
ec006:009	9b	@	-	tavoittelua
ec006:009	-	(.)	-	.␣
ec006:010	ec006:010	ec006:010	VERSE	Srn␣6:10␣
ec006:010	2a	@	-	Mitä␣
ec006:010	1	%inflection	INT.REL.SG.PTV	
ec006:010	2b	@	-	olemassa␣
ec006:010	2b	(@)	-	on
ec006:010	-	(,)	-	,␣
ec006:010	pers%5	@	-	sille␣
ec006:010	4	(@)	-	on␣
ec006:010	4	@	-	pantu␣
ec006:010	5	@	-	nimi␣
ec006:010	3	@	-	jo␣
ec006:010	3	@	-	ammoin
ec006:010	-	(;)	-	;␣
ec006:010	6a	@	-	ja␣
ec006:010	-	(@)	-	edeltä␣
ec006:010	6b	@	-	tunnettua␣
ec006:010	6b	(@)	-	on␣
ec006:010	6b	(@)	-	ollut
ec006:010	-	(,)	-	,␣
ec006:010	7	@	-	mitä␣
ec006:010	9	@	-	ihmisestä␣
ec006:010	8	(@)	-	on␣
ec006:010	8	@	-	tuleva
ec006:010	(10a)	-	UNTRANSLATED	
ec006:010	-	(.)	-	.␣
ec006:010	10b	@	-	Ei␣
ec006:010	11	@	-	voi␣
ec006:010	12b	(@)	-	hän␣
ec006:010	12b	@	-	riidellä␣
ec006:010	12a	%case	LAT	
ec006:010	15b	@	-	väkevämpänsä␣
ec006:010	15a 16	%inflection	ADJ.CMP.NOM&SGGEN.-3	
ec006:010	13	@	-	kanssa
ec006:010	-	(.)	-	.␣
ec006:011	ec006:011	ec006:011	VERSE	Srn␣6:11␣
ec006:011	1	@	-	Sillä␣
ec006:011	-	(@)	-	niin␣
ec006:011	2	@	-	on
ec006:011	-	(:)	-	:␣
ec006:011	3	@	-	puheen␣
ec006:011	4	@	-	paljous␣
ec006:011	5	@	-	enentää␣
ec006:011	6	@	-	turhuutta
ec006:011	-	(.)	-	.␣
ec006:011	7	@	-	Mitä␣
ec006:011	8	@	-	etua␣
ec006:011	-	(@)	-	on␣
ec006:011	9b	@	-	ihmisellä␣
ec006:011	9a	%case	LOC	
ec006:011	-	(@)	-	siitä
ec006:011	-	(?)	-	?␣
ec007:001	ec006:012	ec007:001	VERSE.SHIFT	Srn␣7:1␣
ec007:001	1	@	-	Sillä␣
ec007:001	2	@	-	kuka␣
ec007:001	3	@	-	tietää
ec007:001	-	(,)	-	,␣
ec007:001	4	@	-	mikä␣
ec007:001	-	(@)	-	on␣
ec007:001	6b	@	-	ihmiselle␣
ec007:001	6a	%case	LOC	
ec007:001	5	@	-	hyvä␣
ec007:001	7b	@	-	elämässä
ec007:001	7a	%case	LOC	
ec007:001	-	(,)	-	,␣
ec007:001	pers%11	@	-	hänen␣
ec007:001	10	@	-	elämänsä␣
ec007:001	8	@	-	lyhyinä
ec007:001	-	(,)	-	,␣
ec007:001	11	@	-	turhina␣
ec007:001	9	@	-	päivinä
ec007:001	(12a)	-	UNTRANSLATED	
ec007:001	-	(,)	-	,␣
ec007:001	pers%12b	@	-	jotka␣
ec007:001	12b	(@)	-	hän␣
ec007:001	12b	@	-	viettää␣
ec007:001	13a	@	-	kuin␣
ec007:001	13b	@	-	varjo
ec007:001	-	(;)	-	;␣
ec007:001	14	@	-	ja␣
ec007:001	15	@	-	kuka␣
ec007:001	16	@	-	ilmaisee␣
ec007:001	17b	@	-	ihmiselle
ec007:001	17a	%case	LOC	
ec007:001	-	(,)	-	,␣
ec007:001	18	@	-	mitä␣
ec007:001	19	(@)	-	on␣
ec007:001	19	@	-	tuleva␣
ec007:001	pers%20	@	-	hänen␣
ec007:001	20	@	-	jälkeensä␣
ec007:001	(22a) 22b	@	-	auringon␣
ec007:001	21	@	-	alla
ec007:001	-	(?)	-	?␣
ec007:002	ec007:001	ec007:002	VERSE.SHIFT	Srn␣7:2␣
ec007:002	2	@	-	Hyvä␣
ec007:002	2	@	-	nimi␣
ec007:002	-	(@)	-	on␣
ec007:002	1	@	-	parempi␣
ec007:002	3a	@	-	kuin␣
ec007:002	4	@	-	kallis␣
ec007:002	3b	@	-	öljy
ec007:002	-	(,)	-	,␣
ec007:002	5a	@	-	ja␣
ec007:002	5b (6a) 6b	@	-	kuolinpäivä␣
ec007:002	7a	@	-	parempi␣
ec007:002	7a	@	-	kuin␣
ec007:002	7b 8	@	-	syntymäpäivä
ec007:002	-	(.)	-	.␣
ec007:003	ec007:002	ec007:003	VERSE.SHIFT	Srn␣7:3␣
ec007:003	1	@	-	Parempi␣
ec007:003	6a	@	-	kuin␣
ec007:003	(6b)	-	UNTRANSLATED	
ec007:003	8 9	@	-	pitotaloon␣
ec007:003	7	%case	LOC	
ec007:003	-	(@)	-	on␣
ec007:003	2b	@	-	mennä␣
ec007:003	2a	%case	LAT	
ec007:003	4 5	@	-	surutaloon
ec007:003	3	%case	LOC	
ec007:003	-	(,)	-	,␣
ec007:003	10a 10b	@	-	sillä␣
ec007:003	11	@	-	siinä␣
ec007:003	-	(@)	-	on␣
ec007:003	13	@	-	kaikkien␣
ec007:003	(14a) 14b	@	-	ihmisten␣
ec007:003	12	@	-	loppu
ec007:003	-	(,)	-	,␣
ec007:003	15a	@	-	ja␣
ec007:003	(15b) 15c	@	-	elossa␣
ec007:003	(15b) 15c	@	-	oleva␣
ec007:003	16	@	-	painaa␣
ec007:003	-	(@)	-	sen␣
ec007:003	18	@	-	mieleensä
ec007:003	17	%case	LOC	
ec007:003	-	(.)	-	.␣
ec007:004	ec007:003	ec007:004	VERSE.SHIFT	Srn␣7:4␣
ec007:004	2	@	-	Suru␣
ec007:004	-	(@)	-	on␣
ec007:004	1	@	-	parempi␣
ec007:004	3a	@	-	kuin␣
ec007:004	3b	@	-	nauru
ec007:004	-	(,)	-	,␣
ec007:004	4	@	-	sillä␣
ec007:004	8	@	-	sydämelle␣
ec007:004	7	@	-	on␣
ec007:004	7	@	-	hyväksi
ec007:004	-	(,)	-	,␣
ec007:004	-	(@)	-	että␣
ec007:004	6	@	-	kasvot␣
ec007:004	-	(@)	-	ovat␣
ec007:004	5b	@	-	murheelliset
ec007:004	5a	%case	NOM	
ec007:004	-	(.)	-	.␣
ec007:005	ec007:004	ec007:005	VERSE.SHIFT	Srn␣7:5␣
ec007:005	2	@	-	Viisaitten␣
ec007:005	1	@	-	sydän␣
ec007:005	-	(@)	-	on␣
ec007:005	3b 4	@	-	surutalossa
ec007:005	3a	%case	LOC	
ec007:005	(5a)	-	UNTRANSLATED	
ec007:005	-	(,)	-	,␣
ec007:005	6	@	-	tyhmien␣
ec007:005	5b	@	-	sydän␣
ec007:005	7b 8	@	-	ilotalossa
ec007:005	7a	%case	LOC	
ec007:005	-	(.)	-	.␣
ec007:006	ec007:005	ec007:006	VERSE.SHIFT	Srn␣7:6␣
ec007:006	1	@	-	Parempi␣
ec007:006	-	(@)	-	on␣
ec007:006	2b	@	-	kuulla␣
ec007:006	2a	%case	LAT	
ec007:006	4	@	-	viisaan␣
ec007:006	3	@	-	nuhdetta
ec007:006	-	(,)	-	,␣
ec007:006	5a	@	-	kuin␣
ec007:006	(5b)	-	UNTRANSLATED	
ec007:006	6	(@)	-	olla␣
ec007:006	6	@	-	kuulemassa␣
ec007:006	8	@	-	tyhmien␣
ec007:006	7	@	-	laulua
ec007:006	-	(;)	-	;␣
ec007:007	ec007:006	ec007:007	VERSE.SHIFT	Srn␣7:7␣
ec007:007	1	@	-	sillä␣
ec007:007	2a	@	-	niinkuin␣
ec007:007	(3a) 3b	@	-	orjantappurain␣
ec007:007	2b	@	-	rätinä␣
ec007:007	(5a) 5b	@	-	padan␣
ec007:007	4	@	-	alla
ec007:007	(6)	-	UNTRANSLATED	
ec007:007	-	(,)	-	,␣
ec007:007	-	(@)	-	on␣
ec007:007	(8a) 8b	@	-	tyhmän␣
ec007:007	7	@	-	nauru
ec007:007	-	(.)	-	.␣
ec007:007	9a	@	-	Ja␣
ec007:007	10	@	-	sekin␣
ec007:007	9b	%clitic	kin	
ec007:007	-	(@)	-	on␣
ec007:007	11	@	-	turhuutta
ec007:007	-	(.)	-	.␣
ec007:008	ec007:007	ec007:008	VERSE.SHIFT	Srn␣7:8␣
ec007:008	1	@	-	Sillä␣
ec007:008	(2a) 2b	@	-	väärä␣
ec007:008	(2a) 2b	@	-	voitto␣
ec007:008	3	@	-	tekee␣
ec007:008	4	@	-	viisaan␣
ec007:008	3	@	-	hulluksi
ec007:008	-	(,)	-	,␣
ec007:008	5a	@	-	ja␣
ec007:008	8	@	-	lahja␣
ec007:008	5b	@	-	turmelee␣
ec007:008	7	@	-	sydämen
ec007:008	6	%case	GEN	
ec007:008	-	(.)	-	.␣
ec007:009	ec007:008	ec007:009	VERSE.SHIFT	Srn␣7:9␣
ec007:009	3	@	-	Asian␣
ec007:009	2	@	-	loppu␣
ec007:009	-	(@)	-	on␣
ec007:009	1	@	-	parempi␣
ec007:009	4a	@	-	kuin␣
ec007:009	pers%4b	@	-	sen␣
ec007:009	4b	@	-	alku
ec007:009	-	(,)	-	,␣
ec007:009	-	(@)	-	ja␣
ec007:009	6 7	@	-	pitkämielinen␣
ec007:009	-	(@)	-	on␣
ec007:009	5	@	-	parempi␣
ec007:009	8a	@	-	kuin␣
ec007:009	8b 9	@	-	korkeamielinen
ec007:009	-	(.)	-	.␣
ec007:010	ec007:009	ec007:010	VERSE.SHIFT	Srn␣7:10␣
ec007:010	1	@	-	Älköön␣
ec007:010	3b	@	-	mielesi␣
ec007:010	3a	%case	NOM.GEN	
ec007:010	2	@	-	olko␣
ec007:010	2	@	-	pikainen␣
ec007:010	4b	@	-	vihaan
ec007:010	4a	%case	LOC	
ec007:010	-	(,)	-	,␣
ec007:010	5	@	-	sillä␣
ec007:010	6	@	-	viha␣
ec007:010	9	@	-	majautuu␣
ec007:010	8	@	-	tyhmäin␣
ec007:010	7b	@	-	poveen
ec007:010	7a	%case	LOC	
ec007:010	-	(.)	-	.␣
ec007:011	ec007:010	ec007:011	VERSE.SHIFT	Srn␣7:11␣
ec007:011	1	@	-	Älä␣
ec007:011	2	@	-	sano
ec007:011	-	(:)	-	:␣
ec007:011	-	(@)	-	"
ec007:011	3	@	-	Mikä␣
ec007:011	-	(@)	-	siinä␣
ec007:011	4	@	-	on
ec007:011	-	(,)	-	,␣
ec007:011	5a	@	-	että␣
ec007:011	(6a) 6b	@	-	entiset␣
ec007:011	(5b) 5c	@	-	ajat␣
ec007:011	7	@	-	olivat␣
ec007:011	8	@	-	paremmat␣
ec007:011	9a	@	-	kuin␣
ec007:011	9b	@	-	nykyiset
ec007:011	-	(?)	-	?
ec007:011	-	(@)	-	"␣
ec007:011	10	@	-	Sillä␣
ec007:011	15	@	-	sitä␣
ec007:011	14	%case	PTV	
ec007:011	11	@	-	et␣
ec007:011	12b	@	-	viisaudesta␣
ec007:011	12a	%case	LOC	
ec007:011	13	@	-	kysy
ec007:011	-	(.)	-	.␣
ec007:012	ec007:011	ec007:012	VERSE.SHIFT	Srn␣7:12␣
ec007:012	2	@	-	Viisaus␣
ec007:012	-	(@)	-	on␣
ec007:012	-	(@)	-	yhtä␣
ec007:012	1	@	-	hyvä␣
ec007:012	3	@	-	kuin␣
ec007:012	4	@	-	perintöosa␣
ec007:012	5a	@	-	ja␣
ec007:012	-	(@)	-	on␣
ec007:012	5b	@	-	etu␣
ec007:012	-	(@)	-	niille
ec007:012	-	(,)	-	,␣
ec007:012	-	(@)	-	jotka␣
ec007:012	-	(@)	-	ovat␣
ec007:012	6b	@	-	näkemässä␣
ec007:012	6a	%case	LOC	
ec007:012	(7a) 7b	@	-	aurinkoa
ec007:012	-	(.)	-	.␣
ec007:013	ec007:012	ec007:013	VERSE.SHIFT	Srn␣7:13␣
ec007:013	1	@	-	Sillä␣
ec007:013	(3a) 3b	@	-	viisauden␣
ec007:013	2b	@	-	varjossa␣
ec007:013	2a	%case	LOC	
ec007:013	-	(@)	-	on␣
ec007:013	-	(@)	-	kuin␣
ec007:013	(5a) 5b	@	-	rahan␣
ec007:013	4b	@	-	varjossa
ec007:013	4a	%case	LOC	
ec007:013	-	(,)	-	,␣
ec007:013	6a	@	-	mutta␣
ec007:013	7	@	-	tieto␣
ec007:013	-	(@)	-	on␣
ec007:013	6b	@	-	hyödyllisempi
ec007:013	-	(:)	-	:␣
ec007:013	(8a) 8b	@	-	viisaus␣
ec007:013	9	@	-	pitää␣
ec007:013	10	@	-	haltijansa␣
ec007:013	9	@	-	elossa
ec007:013	-	(.)	-	.␣
ec007:014	ec007:013	ec007:014	VERSE.SHIFT	Srn␣7:14␣
ec007:014	1	@	-	Katso␣
ec007:014	(4a) 4b	@	-	Jumalan␣
ec007:014	3	@	-	tekoja
ec007:014	2	%case	PTV	
ec007:014	-	(;)	-	;␣
ec007:014	5	@	-	sillä␣
ec007:014	6	@	-	kuka␣
ec007:014	7	@	-	voi␣
ec007:014	-	(@)	-	sen␣
ec007:014	8b	@	-	suoristaa
ec007:014	8a	%case	LAT	
ec007:014	-	(,)	-	,␣
ec007:014	10	@	-	minkä␣
ec007:014	9	%case	GEN	
ec007:014	11	(@)	-	hän␣
ec007:014	11	(@)	-	on␣
ec007:014	11	@	-	vääräksi␣
ec007:014	11	@	-	tehnyt
ec007:014	-	(?)	-	?␣
ec007:015	ec007:014	ec007:015	VERSE.SHIFT	Srn␣7:15␣
ec007:015	2	@	-	Hyvänä␣
ec007:015	1b	@	-	päivänä␣
ec007:015	1a	%case	ESS	
ec007:015	3	@	-	ole␣
ec007:015	4b	@	-	hyvillä␣
ec007:015	4a	%case	LOC	
ec007:015	4b	@	-	mielin
ec007:015	-	(,)	-	,␣
ec007:015	5a	@	-	ja␣
ec007:015	6	@	-	pahana␣
ec007:015	5c	@	-	päivänä␣
ec007:015	5b	%case	ESS	
ec007:015	7	@	-	ymmärrä
ec007:015	-	(,)	-	,␣
ec007:015	-	(@)	-	että␣
ec007:015	10	@	-	toisen␣
ec007:015	8 9	%case	GEN	
ec007:015	11a 11b	@	-	niinkuin␣
ec007:015	12	@	-	toisenkin␣
ec007:015	13	(@)	-	on␣
ec007:015	(14a) 14b	@	-	Jumala␣
ec007:015	13	@	-	tehnyt
ec007:015	-	(,)	-	,␣
ec007:015	15 16 17a	@	-	koskapa␣
ec007:015	(19a) 19b	@	-	ihminen␣
ec007:015	17b	@	-	ei␣
ec007:015	18	@	-	saa␣
ec007:015	21	@	-	mitään␣
ec007:015	-	(@)	-	siitä
ec007:015	-	(,)	-	,␣
ec007:015	-	(@)	-	mikä␣
ec007:015	pers%20	@	-	hänen␣
ec007:015	20	@	-	jälkeensä␣
ec007:015	-	(@)	-	tulee
ec007:015	-	(.)	-	.␣
ec007:016	ec007:015	ec007:016	VERSE.SHIFT	Srn␣7:16␣
ec007:016	(2a) 2b	@	-	Kaikkea␣
ec007:016	1	%case	PTV	
ec007:016	3	(@)	-	olen␣
ec007:016	3	(@)	-	tullut␣
ec007:016	3	@	-	näkemään␣
ec007:016	5	@	-	turhina␣
ec007:016	4b	@	-	päivinäni
ec007:016	4a	%case	ESS	
ec007:016	-	(:)	-	:␣
ec007:016	6	@	-	on␣
ec007:016	7	@	-	vanhurskaita
ec007:016	-	(,)	-	,␣
ec007:016	-	(@)	-	jotka␣
ec007:016	8	@	-	hukkuvat␣
ec007:016	9b	@	-	vanhurskaudessaan
ec007:016	9a	%case	LOC	
ec007:016	-	(,)	-	,␣
ec007:016	10a	@	-	ja␣
ec007:016	10b	@	-	on␣
ec007:016	11	@	-	jumalattomia
ec007:016	-	(,)	-	,␣
ec007:016	-	(@)	-	jotka␣
ec007:016	12	@	-	elävät␣
ec007:016	12	@	-	kauan␣
ec007:016	13b	@	-	pahuudessaan
ec007:016	13a	%case	LOC	
ec007:016	-	(.)	-	.␣
ec007:017	ec007:016	ec007:017	VERSE.SHIFT	Srn␣7:17␣
ec007:017	1	@	-	Älä␣
ec007:017	2	@	-	ole␣
ec007:017	4	@	-	kovin␣
ec007:017	3	@	-	vanhurskas␣
ec007:017	5b	@	-	äläkä␣
ec007:017	5a	%clitic	kA	
ec007:017	6	@	-	esiinny␣
ec007:017	7	@	-	ylen␣
ec007:017	6	@	-	viisaana
ec007:017	-	(:)	-	:␣
ec007:017	8	@	-	miksi␣
ec007:017	9	@	-	tuhoaisit␣
ec007:017	9	(@)	-	itsesi
ec007:017	-	(?)	-	?␣
ec007:018	ec007:017	ec007:018	VERSE.SHIFT	Srn␣7:18␣
ec007:018	1	@	-	Älä␣
ec007:018	2	@	-	ole␣
ec007:018	3	@	-	kovin␣
ec007:018	2	@	-	jumalaton
ec007:018	-	(,)	-	,␣
ec007:018	4b	@	-	äläkä␣
ec007:018	4a	%clitic	kA	
ec007:018	5	@	-	ole␣
ec007:018	6	@	-	tyhmä
ec007:018	-	(:)	-	:␣
ec007:018	7	@	-	miksi␣
ec007:018	8	@	-	kuolisit␣
ec007:018	9a 9b	@	-	ennen␣
ec007:018	10	@	-	aikaasi
ec007:018	-	(?)	-	?␣
ec007:019	ec007:018	ec007:019	VERSE.SHIFT	Srn␣7:19␣
ec007:019	1	@	-	Hyvä␣
ec007:019	-	(@)	-	on
ec007:019	-	(,)	-	,␣
ec007:019	2	@	-	että␣
ec007:019	3	@	-	pidät␣
ec007:019	3	@	-	kiinni␣
ec007:019	4b	@	-	toisesta␣
ec007:019	4a	%case	LOC	
ec007:019	7	@	-	etkä␣
ec007:019	5a	%clitic	kA	
ec007:019	8	@	-	hellitä␣
ec007:019	10	@	-	kättäsi␣
ec007:019	9	%case	PTV	
ec007:019	6b	@	-	toisestakaan
ec007:019	5b 6a	%case	LOC	
ec007:019	-	(,)	-	,␣
ec007:019	11	@	-	sillä␣
ec007:019	13	@	-	Jumalaa␣
ec007:019	12	@	-	pelkääväinen␣
ec007:019	14	@	-	selviää␣
ec007:019	pers%16	@	-	näistä␣
ec007:019	16	@	-	kaikista
ec007:019	15	%case	LOC	
ec007:019	-	(.)	-	.␣
ec007:020	ec007:019	ec007:020	VERSE.SHIFT	Srn␣7:20␣
ec007:020	(1a) 1b	@	-	Viisaus␣
ec007:020	2	@	-	auttaa␣
ec007:020	3b	@	-	viisasta␣
ec007:020	3a	%case	PTV	
ec007:020	2	@	-	voimakkaammin␣
ec007:020	4a	@	-	kuin␣
ec007:020	4b	@	-	kymmenen␣
ec007:020	5	@	-	vallanpitäjää
ec007:020	-	(,)	-	,␣
ec007:020	6	@	-	jotka␣
ec007:020	7	@	-	ovat␣
ec007:020	8b	@	-	kaupungissa
ec007:020	8a	%case	LOC	
ec007:020	-	(.)	-	.␣
ec007:021	ec007:020	ec007:021	VERSE.SHIFT	Srn␣7:21␣
ec007:021	1	@	-	Sillä␣
ec007:021	3	@	-	ei␣
ec007:021	3	@	-	ole␣
ec007:021	5b	@	-	maan␣
ec007:021	5a	@	-	päällä␣
ec007:021	2	@	-	ihmistä␣
ec007:021	-	(@)	-	niin␣
ec007:021	4	@	-	vanhurskasta
ec007:021	-	(,)	-	,␣
ec007:021	6	@	-	että␣
ec007:021	7	(@)	-	hän␣
ec007:021	7	@	-	tekisi␣
ec007:021	-	(@)	-	vain␣
ec007:021	8	@	-	hyvää␣
ec007:021	9b	@	-	eikä␣
ec007:021	9a	%clitic	kA	
ec007:021	10	@	-	tekisi␣
ec007:021	10	@	-	syntiä
ec007:021	-	(.)	-	.␣
ec007:022	ec007:021	ec007:022	VERSE.SHIFT	Srn␣7:22␣
ec007:022	6	@	-	Älä␣
ec007:022	1	@	-	myöskään␣
ec007:022	7	@	-	pane␣
ec007:022	8	@	-	mieleesi␣
ec007:022	2b	@	-	kaikkia␣
ec007:022	2a	%case	PTV	
ec007:022	(3a) 3b	@	-	puheita
ec007:022	-	(,)	-	,␣
ec007:022	4	@	-	mitä␣
ec007:022	5	@	-	puhutaan
ec007:022	-	(,)	-	,␣
ec007:022	10 9	@	-	ettet␣
ec007:022	11	@	-	kuulisi␣
ec007:022	13	@	-	palvelijasi␣
ec007:022	12	%case	NOM.GEN	
ec007:022	pers%14	@	-	sinua␣
ec007:022	14	@	-	kiroilevan
ec007:022	-	(.)	-	.␣
ec007:023	ec007:022	ec007:023	VERSE.SHIFT	Srn␣7:23␣
ec007:023	1	@	-	Sillä␣
ec007:023	pers%6	@	-	oma␣
ec007:023	6	@	-	sydämesikin␣
ec007:023	2	%clitic	kin	
ec007:023	5	@	-	tietää
ec007:023	-	(,)	-	,␣
ec007:023	7	@	-	että␣
ec007:023	8	@	-	myös␣
ec007:023	10	@	-	sinä␣
ec007:023	11	(@)	-	olet␣
ec007:023	4	@	-	monta␣
ec007:023	3	@	-	kertaa␣
ec007:023	11	@	-	kiroillut␣
ec007:023	12	@	-	muita
ec007:023	-	(.)	-	.␣
ec007:024	ec007:023	ec007:024	VERSE.SHIFT	Srn␣7:24␣
ec007:024	1	@	-	Kaiken␣
ec007:024	2	@	-	tämän␣
ec007:024	3	(@)	-	olen␣
ec007:024	4b	@	-	viisaudella␣
ec007:024	4a	%case	LOC	
ec007:024	3	@	-	koetellut
ec007:024	-	(.)	-	.␣
ec007:024	5	(@)	-	Minä␣
ec007:024	5	@	-	sanoin
ec007:024	-	(:)	-	:␣
ec007:024	-	(@)	-	"
ec007:024	6	(@)	-	Tahdon␣
ec007:024	6	@	-	tulla␣
ec007:024	6	@	-	viisaaksi
ec007:024	-	(@)	-	"
ec007:024	-	(,)	-	,␣
ec007:024	7a	@	-	mutta␣
ec007:024	7b	@	-	se␣
ec007:024	-	(@)	-	pysyi␣
ec007:024	9	@	-	minusta␣
ec007:024	8	@	-	kaukana
ec007:024	-	(.)	-	.␣
ec007:025	ec007:024	ec007:025	VERSE.SHIFT	Srn␣7:25␣
ec007:025	1	@	-	Kaukana␣
ec007:025	3b	@	-	on␣
ec007:025	-	(@)	-	kaiken␣
ec007:025	2 3a	@	-	olemus␣
ec007:025	4a	@	-	ja␣
ec007:025	4b	@	-	syvällä
ec007:025	-	(,)	-	,␣
ec007:025	5	@	-	syvällä
ec007:025	-	(;)	-	;␣
ec007:025	6	@	-	kuka␣
ec007:025	7	(@)	-	voi␣
ec007:025	pers%7	@	-	sen␣
ec007:025	7	@	-	löytää
ec007:025	-	(?)	-	?␣
ec007:026	ec007:025	ec007:026	VERSE.SHIFT	Srn␣7:26␣
ec007:026	2	@	-	Minä␣
ec007:026	1	@	-	ryhdyin␣
ec007:026	3b	@	-	sydämessäni␣
ec007:026	3a	%inflection	SG.INE.-1	
ec007:026	4b	@	-	oppimaan
ec007:026	4a	%case	LOC	
ec007:026	(5a)	-	UNTRANSLATED	
ec007:026	-	(,)	-	,␣
ec007:026	5c	@	-	miettimään␣
ec007:026	5b	%case	LOC	
ec007:026	6a	@	-	ja␣
ec007:026	6b	@	-	etsimään␣
ec007:026	7	@	-	viisautta␣
ec007:026	8a	@	-	ja␣
ec007:026	8b	@	-	tutkistelun␣
ec007:026	8b	@	-	tuloksia
ec007:026	-	(,)	-	,␣
ec007:026	9c	(@)	-	tullakseni␣
ec007:026	9a 9b	%case	TRA	
ec007:026	9c	@	-	tuntemaan␣
ec007:026	10	@	-	jumalattomuuden␣
ec007:026	11	@	-	typeryydeksi␣
ec007:026	12a	@	-	ja␣
ec007:026	(12b) 12c	@	-	tyhmyyden␣
ec007:026	13	@	-	mielettömyydeksi
ec007:026	-	(.)	-	.␣
ec007:027	ec007:026	ec007:027	VERSE.SHIFT	Srn␣7:27␣
ec007:027	1a	@	-	Ja␣
ec007:027	2	@	-	minä␣
ec007:027	1b	@	-	löysin␣
ec007:027	-	(@)	-	sen
ec007:027	-	(,)	-	,␣
ec007:027	-	(@)	-	mikä␣
ec007:027	-	(@)	-	on␣
ec007:027	4b	@	-	kuolemaa␣
ec007:027	4a	%case	PTV	
ec007:027	3	@	-	katkerampi
ec007:027	-	(:)	-	:␣
ec007:027	(6a) 6b	@	-	naisen
ec007:027	5	%case	GEN	
ec007:027	-	(,)	-	,␣
ec007:027	7	@	-	joka␣
ec007:027	8	@	-	on␣
ec007:027	9	@	-	verkko
ec007:027	(10a)	-	UNTRANSLATED	
ec007:027	-	(,)	-	,␣
ec007:027	pers%11	@	-	jonka␣
ec007:027	11	@	-	sydän␣
ec007:027	-	(@)	-	on␣
ec007:027	10b	@	-	paula␣
ec007:027	-	(@)	-	ja␣
ec007:027	pers%13	@	-	jonka␣
ec007:027	13	@	-	kädet␣
ec007:027	-	(@)	-	ovat␣
ec007:027	12	@	-	kahleet
ec007:027	-	(.)	-	.␣
ec007:027	-	(@)	-	Se
ec007:027	-	(,)	-	,␣
ec007:027	-	(@)	-	joka␣
ec007:027	-	(@)	-	on␣
ec007:027	14	@	-	otollinen␣
ec007:027	(16a) 16b	@	-	Jumalan␣
ec007:027	15a 15b	@	-	edessä
ec007:027	-	(,)	-	,␣
ec007:027	17	@	-	pelastuu␣
ec007:027	18	@	-	hänestä
ec007:027	-	(,)	-	,␣
ec007:027	19a	@	-	mutta␣
ec007:027	19b	@	-	synnintekijä␣
ec007:027	21	@	-	häneen␣
ec007:027	20	@	-	takertuu
ec007:027	-	(.)	-	.␣
ec007:028	ec007:027	ec007:028	VERSE.SHIFT	Srn␣7:28␣
ec007:028	1	@	-	Katso
ec007:028	-	(,)	-	,␣
ec007:028	2	@	-	tämän␣
ec007:028	3	(@)	-	minä␣
ec007:028	3	(@)	-	olen␣
ec007:028	3	@	-	löytänyt
ec007:028	-	(,)	-	,␣
ec007:028	4	@	-	sanoi␣
ec007:028	5	@	-	saarnaaja
ec007:028	-	(,)	-	,␣
ec007:028	8b	(@)	-	pyrkiessäni␣
ec007:028	6	@	-	asia␣
ec007:028	7b	@	-	asialta␣
ec007:028	7a	%case	LOC	
ec007:028	8b	@	-	löytämään␣
ec007:028	8a	%case	LOC	
ec007:028	9	@	-	tutkistelun␣
ec007:028	9	@	-	tulosta
ec007:028	-	(;)	-	;␣
