rm001:001	rm001:001	rm001:001	VERSE	Rm␣1:1␣
rm001:032	22	@	-	jotka␣
rm001:032	-	(@)	-	niitä␣
rm001:032	23a	@	-	tekevät
rm001:032	23b	.	-	.␣
rm002:001	rm002:001	rm002:001	VERSE	Rm␣2:1␣
rm002:001	1	@	-	Sentähden␣
rm002:001	case%5	@	-	sinä
rm002:001	-	(,)	-	,␣
rm002:001	4	@	-	oi␣
rm002:001	5	@	-	ihminen
rm002:001	-	(,)	-	,␣
rm002:001	2	@	-	et␣
rm002:001	3a	@	-	voi␣
rm002:001	2	@	-	millään␣
rm002:001	3a	@	-	itseäsi␣
rm002:001	2	@	-	puolustaa
rm002:001	-	(,)	-	,␣
rm002:001	-	(@)	-	olitpa␣
rm002:001	6	@	-	kuka␣
rm002:001	6	@	-	hyvänsä
rm002:001	-	(,)	-	,␣
rm002:001	7	@	-	joka␣
rm002:001	8a	@	-	tuomitset
rm002:001	8b	.	-	.␣
rm002:001	11	@	-	Sillä␣
rm002:001	10	@	-	mistä␣
rm002:001	9	%case	LOC	
rm002:001	(13) 14a	@	-	toista␣
rm002:001	12	@	-	tuomitset
rm002:001	-	(,)	-	,␣
rm002:001	-	(@)	-	siihen␣
rm002:001	16a	(@)	-	sinä␣
rm002:001	15	@	-	itsesi␣
rm002:001	16a	@	-	syypääksi␣
rm002:001	16a	@	-	tuomitset
rm002:001	-	(,)	-	,␣
rm002:001	18	@	-	koska␣
rm002:001	21	@	-	sinä
rm002:001	-	(,)	-	,␣
rm002:001	21	@	-	joka␣
rm002:001	22a	@	-	tuomitset
rm002:001	-	(,)	-	,␣
rm002:001	20	@	-	teet␣
rm002:001	(17) 19	@	-	samoja␣
rm002:001	(17) 19	(@)	-	tekoja
rm002:001	22b	.	-	.␣
rm002:002	rm002:002	rm002:002	VERSE	Rm␣2:2␣
rm002:002	2	@	-	Ja␣
rm002:002	1	(@)	-	me␣
rm002:002	1	@	-	tiedämme
rm002:002	-	(,)	-	,␣
rm002:002	3	@	-	että␣
rm002:002	(6) 7	@	-	Jumalan␣
rm002:002	(4) 5	@	-	tuomio␣
rm002:002	8	@	-	on␣
rm002:002	10	@	-	totuuden␣
rm002:002	9	@	-	mukainen␣
rm002:002	12	@	-	niille
rm002:002	11	%case	LOC	
rm002:002	-	(,)	-	,␣
rm002:002	13	@	-	jotka␣
rm002:002	14	@	-	senkaltaisia␣
rm002:002	15a	@	-	tekevät
rm002:002	15b	.	-	.␣
rm002:003	rm002:003	rm002:003	VERSE	Rm␣2:3␣
rm002:003	2	@	-	Vai␣
rm002:003	1	@	-	luuletko
rm002:003	(3a)	-	UNTRANSLATED	
rm002:003	-	(,)	-	,␣
rm002:003	5	@	-	ihminen
rm002:003	-	(,)	-	,␣
rm002:003	pro%4	@	-	sinä
rm002:003	-	(,)	-	,␣
rm002:003	6	@	-	joka␣
rm002:003	7	@	-	tuomitset␣
rm002:003	8	@	-	niitä
rm002:003	-	(,)	-	,␣
rm002:003	9	@	-	jotka␣
rm002:003	10	@	-	senkaltaisia␣
rm002:003	11	@	-	tekevät
rm002:003	-	(,)	-	,␣
rm002:003	12	@	-	ja␣
rm002:003	-	(@)	-	itse␣
rm002:003	14a	@	-	samoja␣
rm002:003	13	@	-	teet
rm002:003	14b	,	-	,␣
rm002:003	15	@	-	että␣
rm002:003	16	@	-	sinä␣
rm002:003	17	@	-	vältät␣
rm002:003	(20) 21a	@	-	Jumalan␣
rm002:003	(18) 19	@	-	tuomion
rm002:003	-	(?)	-	?␣
rm002:004	rm002:004	rm002:004	VERSE	Rm␣2:4␣
rm002:004	1	@	-	Vai␣
rm002:004	13a	@	-	halveksitko␣
rm002:004	6	@	-	hänen␣
rm002:004	(4) 5	@	-	hyvyytensä␣
rm002:004	7	@	-	ja␣
rm002:004	(8) 9	@	-	kärsivällisyytensä␣
rm002:004	10	@	-	ja␣
rm002:004	(11) 12	@	-	pitkämielisyytensä␣
rm002:004	(2) 3	@	-	runsautta
rm002:004	13b	,	-	,␣
rm002:004	14	@	-	etkä␣
rm002:004	14	@	-	tiedä
rm002:004	-	(,)	-	,␣
rm002:004	15	@	-	että␣
rm002:004	(18) 19	@	-	Jumalan␣
rm002:004	(16) 17	@	-	hyvyys␣
rm002:004	23a	@	-	vetää␣
rm002:004	22	@	-	sinua␣
rm002:004	21	@	-	parannukseen
rm002:004	20	%case	LOC	
rm002:004	-	(?)	-	?␣
rm002:005	rm002:005	rm002:005	VERSE	Rm␣2:5␣
rm002:005	(3) 4	@	-	Kovuudellasi␣
rm002:005	5	%pers	?	
rm002:005	1	%case	LOC	
rm002:005	(2)	-	UNTRANSLATED	
rm002:005	6	@	-	ja␣
rm002:005	8	@	-	sydämesi␣
rm002:005	7	@	-	katumattomuudella␣
rm002:005	9	(@)	-	sinä␣
rm002:005	9	@	-	kartutat␣
rm002:005	10	@	-	päällesi␣
rm002:005	11	@	-	vihaa␣
rm002:005	14	@	-	vihan␣
rm002:005	15	@	-	ja␣
rm002:005	(18) 19	@	-	Jumalan␣
rm002:005	17	@	-	vanhurskaan␣
rm002:005	17	@	-	tuomion␣
rm002:005	16	@	-	ilmestymisen␣
rm002:005	13	@	-	päiväksi
rm002:005	12	%case	TRA	
rm002:005	-	(,)	-	,␣
rm002:006	rm002:006	rm002:006	VERSE	Rm␣2:6␣
rm002:006	1	@	-	hänen
rm002:006	-	(,)	-	,␣
rm002:006	-	(@)	-	"
rm002:006	1	@	-	joka␣
rm002:006	2	@	-	antaa␣
rm002:006	3	@	-	kullekin␣
rm002:006	7a	@	-	hänen␣
rm002:006	(5) 6	@	-	tekojensa␣
rm002:006	4	@	-	mukaan
rm002:006	7b	@	-	"
rm002:006	7b	:	-	:␣
rm002:007	rm002:007	rm002:007	VERSE	Rm␣2:7␣
rm002:007	1	@	-	niille
rm002:007	-	(,)	-	,␣
rm002:007	1	@	-	jotka␣
rm002:007	(2)	-	UNTRANSLATED	
rm002:007	6	@	-	hyvässä␣
rm002:007	5	@	-	työssä␣
rm002:007	4	@	-	kestävinä␣
rm002:007	3	%case	ESS	
rm002:007	12	@	-	etsivät␣
rm002:007	7	@	-	kirkkautta␣
rm002:007	8	@	-	ja␣
rm002:007	9	@	-	kunniaa␣
rm002:007	10	@	-	ja␣
rm002:007	11	@	-	katoamattomuutta
rm002:007	-	(,)	-	,␣
rm002:007	14a	@	-	iankaikkisen␣
rm002:007	13	@	-	elämän
rm002:007	-	(,)	-	,␣
rm002:008	rm002:008	rm002:008	VERSE	Rm␣2:8␣
rm002:008	2	@	-	mutta␣
rm002:008	1	@	-	niiden␣
rm002:008	-	(@)	-	osaksi
rm002:008	-	(,)	-	,␣
rm002:008	1	@	-	jotka␣
rm002:008	-	(@)	-	ovat␣
rm002:008	4	@	-	itsekkäitä␣
rm002:008	3	%case	PTV	
rm002:008	6	@	-	eivätkä␣
rm002:008	5	%clitic	kA	
rm002:008	6	@	-	tottele␣
rm002:008	(7) 8	@	-	totuutta
rm002:008	-	(,)	-	,␣
rm002:008	10	@	-	vaan␣
rm002:008	9	@	-	tottelevat␣
rm002:008	(11) 12	@	-	vääryyttä
rm002:008	-	(,)	-	,␣
rm002:008	-	(@)	-	tulee␣
rm002:008	13	@	-	viha␣
rm002:008	14	@	-	ja␣
rm002:008	15a	@	-	kiivastus
rm002:008	15b	.	-	.␣
rm002:009	rm002:009	rm002:009	VERSE	Rm␣2:9␣
rm002:009	1	@	-	Tuska␣
rm002:009	2	@	-	ja␣
rm002:009	3	@	-	ahdistus␣
rm002:009	5	@	-	jokaisen␣
rm002:009	7	@	-	ihmisen␣
rm002:009	6	@	-	sielulle
rm002:009	4	%case	LOC	
rm002:009	-	(,)	-	,␣
rm002:009	8	@	-	joka␣
rm002:009	(10) 11a	@	-	pahaa␣
rm002:009	9	@	-	tekee
rm002:009	11b	,	-	,␣
rm002:009	12	@	-	juutalaisen␣
rm002:009	14	@	-	ensin
rm002:009	-	(,)	-	,␣
rm002:009	13	@	-	sitten␣
rm002:009	15	@	-	myös␣
rm002:009	16a	@	-	kreikkalaisen
rm002:009	16b	;	-	;␣
rm002:010	rm002:010	rm002:010	VERSE	Rm␣2:10␣
rm002:010	2	@	-	mutta␣
rm002:010	1	@	-	kirkkaus␣
rm002:010	3	@	-	ja␣
rm002:010	4	@	-	kunnia␣
rm002:010	5	@	-	ja␣
rm002:010	6	@	-	rauha␣
rm002:010	7	@	-	jokaiselle
rm002:010	-	(,)	-	,␣
rm002:010	8	@	-	joka␣
rm002:010	9	@	-	tekee␣
rm002:010	10	@	-	sitä
rm002:010	-	(,)	-	,␣
rm002:010	10	@	-	mikä␣
rm002:010	11a	@	-	hyvä␣
rm002:010	-	(@)	-	on
rm002:010	11b	,	-	,␣
rm002:010	12	@	-	juutalaiselle␣
rm002:010	14	@	-	ensin
rm002:010	-	(,)	-	,␣
rm002:010	13	@	-	sitten␣
rm002:010	15	@	-	myös␣
rm002:010	16a	@	-	kreikkalaiselle
rm002:010	-	(!)	-	!␣
rm002:011	rm002:011	rm002:011	VERSE	Rm␣2:11␣
rm002:011	2	@	-	Sillä␣
rm002:011	(6) 7a	@	-	Jumala␣
rm002:011	5	%case	NOM	
rm002:011	1	@	-	ei␣
rm002:011	4	@	-	katso␣
rm002:011	3	%case	?	
rm002:011	4	@	-	henkilöön
rm002:011	7b	.	-	.␣
rm002:012	rm002:012	rm002:012	VERSE	Rm␣2:12␣
rm002:012	2	@	-	Sillä␣
rm002:012	1	@	-	kaikki
rm002:012	-	(,)	-	,␣
rm002:012	1	@	-	jotka␣
rm002:012	3	@	-	ilman␣
rm002:012	3	@	-	lakia␣
rm002:012	4a	(@)	-	ovat␣
rm002:012	4a	@	-	syntiä␣
rm002:012	4a	@	-	tehneet
rm002:012	-	(,)	-	,␣
rm002:012	7a	(@)	-	ne␣
rm002:012	6	@	-	myös␣
rm002:012	5	@	-	ilman␣
rm002:012	5	@	-	lakia␣
rm002:012	7a	@	-	hukkuvat
rm002:012	7b	,	-	,␣
rm002:012	8	@	-	ja␣
rm002:012	9	@	-	kaikki
rm002:012	-	(,)	-	,␣
rm002:012	9	@	-	jotka␣
rm002:012	11	@	-	lain␣
rm002:012	10	@	-	alaisina␣
rm002:012	12a	(@)	-	ovat␣
rm002:012	12a	@	-	syntiä␣
rm002:012	12a	@	-	tehneet
rm002:012	-	(,)	-	,␣
rm002:012	15a	(@)	-	ne␣
rm002:012	14	@	-	lain␣
rm002:012	13	@	-	mukaan␣
rm002:012	15a	@	-	tuomitaan
rm002:012	15b	;	-	;␣
rm002:013	rm002:013	rm002:013	VERSE	Rm␣2:13␣
rm002:013	2	@	-	sillä␣
rm002:013	1	@	-	eivät␣
rm002:013	5	@	-	lain␣
rm002:013	(3) 4	@	-	kuulijat␣
rm002:013	-	(@)	-	ole␣
rm002:013	6	@	-	vanhurskaita␣
rm002:013	(8a) 9a	@	-	Jumalan␣
rm002:013	7a	@	-	edessä
rm002:013	9b	,	-	,␣
rm002:013	10	@	-	vaan␣
rm002:013	13	@	-	lain␣
rm002:013	(11) 12	@	-	noudattajat␣
rm002:013	14a	@	-	vanhurskautetaan
rm002:013	14b	.	-	.␣
rm002:014	rm002:014	rm002:014	VERSE	Rm␣2:14␣
rm002:014	2	@	-	Sillä␣
rm002:014	1	@	-	kun␣
rm002:014	3	@	-	pakanat
rm002:014	-	(,)	-	,␣
rm002:014	4	@	-	joilla␣
rm002:014	5	@	-	ei␣
rm002:014	6	@	-	lakia␣
rm002:014	7	@	-	ole
rm002:014	-	(,)	-	,␣
rm002:014	8	@	-	luonnostansa␣
rm002:014	12a	@	-	tekevät
rm002:014	-	(,)	-	,␣
rm002:014	9	@	-	mitä␣
rm002:014	(10) 11	@	-	laki␣
rm002:014	9	@	-	vaatii
rm002:014	-	(,)	-	,␣
rm002:014	-	(@)	-	niin␣
rm002:014	13	@	-	he
rm002:014	-	(,)	-	,␣
rm002:014	16	(@)	-	vaikka␣
rm002:014	16	(@)	-	heillä␣
rm002:014	15	@	-	ei␣
rm002:014	14	@	-	lakia␣
rm002:014	16	@	-	ole
rm002:014	-	(,)	-	,␣
rm002:014	18	@	-	ovat␣
rm002:014	17	@	-	itse␣
rm002:014	17	@	-	itsellensä␣
rm002:014	19a	@	-	laki␣
rm002:015	rm002:015	rm002:015	VERSE	Rm␣2:15␣
rm002:015	-	(@)	-	ja␣
rm002:015	(1)	-	UNTRANSLATED	
rm002:015	2	@	-	osoittavat
rm002:015	-	(,)	-	,␣
rm002:015	-	(@)	-	että␣
rm002:015	(5) 6	@	-	lain␣
rm002:015	(3) 4	@	-	teot␣
rm002:015	7	(@)	-	ovat␣
rm002:015	7	@	-	kirjoitetut␣
rm002:015	11a	@	-	heidän␣
rm002:015	10 (9)	@	-	sydämiinsä
rm002:015	8	%case	LOC	
rm002:015	11b	,	-	,␣
rm002:015	12	(@)	-	kun␣
rm002:015	13	@	-	heidän␣
rm002:015	(14) 15	@	-	omatuntonsa␣
rm002:015	12	@	-	myötä-todistaa␣
rm002:015	16	@	-	ja␣
rm002:015	-	(@)	-	heidän␣
rm002:015	(19) 20	@	-	ajatuksensa␣
rm002:015	18	@	-	keskenään␣
rm002:015	17	%case	?	
rm002:015	21	@	-	syyttävät␣
rm002:015	22	@	-	tai␣
rm002:015	23	@	-	myös␣
rm002:015	24a	@	-	puolustavat␣
rm002:015	-	(@)	-	heitä␣
rm002:015	24b	-	-	-␣
rm002:016	rm002:016	rm002:016	VERSE	Rm␣2:16␣
rm002:016	-	(@)	-	sinä␣
rm002:016	2	@	-	päivänä
rm002:016	1	%case	ESS	
rm002:016	-	(,)	-	,␣
rm002:016	3	@	-	jona␣
rm002:016	(5) 6	@	-	Jumala␣
rm002:016	4	(@)	-	on␣
rm002:016	4	@	-	tuomitseva␣
rm002:016	10 (9)	@	-	ihmisten␣
rm002:016	(7) 8	@	-	salaisuudet␣
rm002:016	16	@	-	Kristuksen␣
rm002:016	17a	@	-	Jeesuksen␣
rm002:016	15	@	-	kautta
rm002:016	-	(,)	-	,␣
rm002:016	14	@	-	minun␣
rm002:016	(12) 13	@	-	evankeliumini␣
rm002:016	11	@	-	mukaan
rm002:016	17b	.	-	.␣
rm002:017	rm002:017	rm002:017	VERSE	Rm␣2:17␣
rm002:017	2	@	-	Mutta␣
rm002:017	1	@	-	jos␣
rm002:017	3	@	-	sinä␣
rm002:017	5	@	-	kutsut␣
rm002:017	5	@	-	itseäsi␣
rm002:017	4	@	-	juutalaiseksi␣
rm002:017	6	@	-	ja␣
rm002:017	7	@	-	luotat␣
rm002:017	8	@	-	lakiin␣
rm002:017	9	@	-	ja␣
rm002:017	12	@	-	Jumala␣
rm002:017	11	%case	NOM	
rm002:017	10	@	-	on␣
rm002:017	10	(@)	-	sinun␣
rm002:017	10	@	-	kerskauksesi␣
rm002:018	rm002:018	rm002:018	VERSE	Rm␣2:18␣
rm002:018	1	@	-	ja␣
rm002:018	2	@	-	tunnet␣
rm002:018	-	(@)	-	hänen␣
rm002:018	(3) 4	@	-	tahtonsa␣
rm002:018	5	@	-	ja
rm002:018	-	(,)	-	,␣
rm002:018	9	@	-	opetettuna␣
rm002:018	(11) 12a	@	-	laissa
rm002:018	10	%case	LOC	
rm002:018	-	(,)	-	,␣
rm002:018	6	@	-	tutkit
rm002:018	-	(,)	-	,␣
rm002:018	7	@	-	mikä␣
rm002:018	8	@	-	parasta␣
rm002:018	8	@	-	on
rm002:018	12b	,	-	,␣
rm002:019	rm002:019	rm002:019	VERSE	Rm␣2:19␣
rm002:019	2	@	-	ja␣
rm002:019	1	(@)	-	luulet␣
rm002:019	1	@	-	kykeneväsi␣
rm002:019	3	%case	GEN	
rm002:019	5	@	-	olemaan␣
rm002:019	6a	@	-	sokeain␣
rm002:019	4	@	-	taluttaja
rm002:019	6b	,	-	,␣
rm002:019	10a	@	-	pimeydessä␣
rm002:019	9	%case	LOC	
rm002:019	pro%8	@	-	olevien␣
rm002:019	7	@	-	valkeus
rm002:019	10b	,	-	,␣
rm002:020	rm002:020	rm002:020	VERSE	Rm␣2:20␣
rm002:020	2a	@	-	ymmärtämättömien␣
rm002:020	1	@	-	kasvattaja
rm002:020	2b	,	-	,␣
rm002:020	4a	@	-	alaikäisten␣
rm002:020	3	@	-	opettaja
rm002:020	4b	,	-	,␣
rm002:020	5	(@)	-	sinulla␣
rm002:020	5	(@)	-	kun␣
rm002:020	(14) 15a	@	-	laissa␣
rm002:020	13	%case	LOC	
rm002:020	5	@	-	on␣
rm002:020	(8) 9	@	-	tiedon␣
rm002:020	10	@	-	ja␣
rm002:020	(11) 12	@	-	totuuden␣
rm002:020	(6) 7	@	-	muoto
rm002:020	15b	:	-	:␣
rm002:021	rm002:021	rm002:021	VERSE	Rm␣2:21␣
rm002:021	2	@	-	niin␣
rm002:021	1	@	-	sinäkö
rm002:021	-	(,)	-	,␣
rm002:021	1	@	-	joka␣
rm002:021	4	@	-	toista␣
rm002:021	3	@	-	opetat
rm002:021	-	(,)	-	,␣
rm002:021	6	@	-	et␣
rm002:021	5	@	-	itseäsi␣
rm002:021	7a	@	-	opeta
rm002:021	7b	;	-	;␣
rm002:021	8	@	-	joka␣
rm002:021	9	@	-	julistat
rm002:021	-	(,)	-	,␣
rm002:021	10	@	-	ettei␣
rm002:021	tasp%11	@	-	saa␣
rm002:021	11	@	-	varastaa
rm002:021	-	(,)	-	,␣
rm002:021	12a	(@)	-	itse␣
rm002:021	12a	@	-	varastat
rm002:021	12b	;	-	;␣
rm002:022	rm002:022	rm002:022	VERSE	Rm␣2:22␣
rm002:022	1	@	-	joka␣
rm002:022	2	@	-	sanot
rm002:022	-	(,)	-	,␣
rm002:022	3	@	-	ettei␣
rm002:022	tasp%4	@	-	saa␣
rm002:022	4	@	-	tehdä␣
rm002:022	4	@	-	huorin
rm002:022	-	(,)	-	,␣
rm002:022	5a	(@)	-	itse␣
rm002:022	5a	@	-	teet␣
rm002:022	5a	@	-	huorin
rm002:022	5b	;	-	;␣
rm002:022	6	@	-	joka␣
rm002:022	7	@	-	kauhistut␣
rm002:022	(8) 9	@	-	epäjumalia
rm002:022	-	(,)	-	,␣
rm002:022	-	(@)	-	kuitenkin␣
rm002:022	10a	@	-	olet␣
rm002:022	10a	@	-	temppelin␣
rm002:022	10a	@	-	ryöstäjä
rm002:022	10b	;	-	;␣
rm002:023	rm002:023	rm002:023	VERSE	Rm␣2:23␣
rm002:023	1	@	-	joka␣
rm002:023	3	@	-	laista␣
rm002:023	2	%case	LOC	
rm002:023	4a	@	-	kerskaat
rm002:023	4b	,	-	,␣
rm002:023	12a	@	-	häväiset␣
rm002:023	(6) 7 (8) 9	@	-	lainrikkomisella␣
rm002:023	5	%case	LOC	
rm002:023	(10) 11	@	-	Jumalaa
rm002:023	-	(?)	-	?␣
rm002:024	rm002:024	rm002:024	VERSE	Rm␣2:24␣
rm002:024	2	@	-	Sillä␣
rm002:024	-	(@)	-	"
rm002:024	7	@	-	teidän␣
rm002:024	6	@	-	tähtenne␣
rm002:024	(4) 5	@	-	Jumalan␣
rm002:024	(1) 3	@	-	nimi␣
rm002:024	8	(@)	-	tulee␣
rm002:024	8	@	-	pilkatuksi␣
rm002:024	(10) 11a	@	-	pakanain␣
rm002:024	9	@	-	seassa
rm002:024	11b	@	-	"
rm002:024	11b	,	-	,␣
rm002:024	12	@	-	niinkuin␣
rm002:024	13a	@	-	kirjoitettu␣
rm002:024	13a	(@)	-	on
rm002:024	13b	.	-	.␣
rm002:025	rm002:025	rm002:025	VERSE	Rm␣2:25␣
rm002:025	1	@	-	Ympärileikkaus␣
rm002:025	3	@	-	kyllä␣
rm002:025	2	%case	?	
rm002:025	4	@	-	on␣
rm002:025	4	@	-	hyödyllinen
rm002:025	-	(,)	-	,␣
rm002:025	5	@	-	jos␣
rm002:025	7a	(@)	-	sinä␣
rm002:025	6	@	-	lakia␣
rm002:025	7a	@	-	noudatat
rm002:025	7b	;	-	;␣
rm002:025	9	@	-	mutta␣
rm002:025	8	@	-	jos␣
rm002:025	12a	@	-	olet␣
rm002:025	10 11	@	-	lainrikkoja
rm002:025	-	(,)	-	,␣
rm002:025	-	(@)	-	niin␣
rm002:025	15	@	-	sinun␣
rm002:025	(13) 14	@	-	ympärileikkauksesi␣
rm002:025	17a	(@)	-	on␣
rm002:025	17a	@	-	tullut␣
rm002:025	16	@	-	ympärileikkaamattomuudeksi
rm002:025	17b	.	-	.␣
rm002:026	rm002:026	rm002:026	VERSE	Rm␣2:26␣
rm002:026	1	@	-	Jos␣
rm002:026	2	@	-	siis␣
rm002:026	(3) 4	@	-	ympärileikkaamaton␣
rm002:026	9a	@	-	noudattaa␣
rm002:026	(7) 8	@	-	lain␣
rm002:026	(5) 6	@	-	säädöksiä
rm002:026	9b	,	-	,␣
rm002:026	10	@	-	eikö␣
rm002:026	13	@	-	hänen␣
rm002:026	(11) 12	@	-	ympärileikkaamattomuutensa␣
rm002:026	16a	(@)	-	ole␣
rm002:026	16a	@	-	luettava␣
rm002:026	15	@	-	ympärileikkaukseksi
rm002:026	14	%case	TRA	
rm002:026	-	(?)	-	?␣
rm002:027	rm002:027	rm002:027	VERSE	Rm␣2:27␣
rm002:027	1	@	-	Ja␣
rm002:027	5	@	-	luonnostaan␣
rm002:027	4	%case	LOC	
rm002:027	(3) 6	@	-	ympärileikkaamaton
rm002:027	-	(,)	-	,␣
rm002:027	7	@	-	joka␣
rm002:027	9	@	-	täyttää␣
rm002:027	8	@	-	lain
rm002:027	-	(,)	-	,␣
rm002:027	2	(@)	-	on␣
rm002:027	2	@	-	tuomitseva␣
rm002:027	10	@	-	sinut
rm002:027	-	(,)	-	,␣
rm002:027	11	@	-	joka␣
rm002:027	13	@	-	lainkirjaiminesi␣
rm002:027	12	%case	CMT	
rm002:027	14	@	-	ja␣
rm002:027	15	@	-	ympärileikkauksinesi␣
rm002:027	-	(@)	-	olet␣
rm002:027	16 17a	@	-	lainrikkoja
rm002:027	17b	.	-	.␣
rm002:028	rm002:028	rm002:028	VERSE	Rm␣2:28␣
rm002:028	2	@	-	Sillä␣
rm002:028	1	@	-	ei␣
rm002:028	3	@	-	se␣
rm002:028	8	@	-	ole␣
rm002:028	7	@	-	juutalainen
rm002:028	-	(,)	-	,␣
rm002:028	3	@	-	joka␣
rm002:028	-	(@)	-	vain␣
rm002:028	(5) 6	@	-	ulkonaisesti␣
rm002:028	4	%case	MAN	
rm002:028	-	(@)	-	on␣
rm002:028	-	(@)	-	juutalainen
rm002:028	-	(,)	-	,␣
rm002:028	9	@	-	eikä␣
rm002:028	(10) 16a	@	-	ympärileikkaus␣
rm002:028	-	(@)	-	se
rm002:028	-	(,)	-	,␣
rm002:028	-	(@)	-	joka␣
rm002:028	(12) 13	@	-	ulkonaisesti␣
rm002:028	11	%case	MAN	
rm002:028	15	@	-	lihassa␣
rm002:028	14	%case	LOC	
rm002:028	-	(@)	-	tapahtuu
rm002:028	16b	;	-	;␣
rm002:029	rm002:029	rm002:029	VERSE	Rm␣2:29␣
rm002:029	1	@	-	vaan␣
rm002:029	2	@	-	se␣
rm002:029	-	(@)	-	on␣
rm002:029	-	(@)	-	juutalainen
rm002:029	-	(,)	-	,␣
rm002:029	2	@	-	joka␣
rm002:029	(4) 5	@	-	sisällisesti␣
rm002:029	3	%case	MAN	
rm002:029	-	(@)	-	on␣
rm002:029	6a	@	-	juutalainen
rm002:029	6b	,	-	,␣
rm002:029	7	@	-	ja␣
rm002:029	-	(@)	-	oikea␣
rm002:029	8	@	-	ympärileikkaus␣
rm002:029	-	(@)	-	on␣
rm002:029	9	@	-	sydämen␣
rm002:029	-	(@)	-	ympärileikkaus␣
rm002:029	11	@	-	Hengessä
rm002:029	10	%case	LOC	
rm002:029	-	(,)	-	,␣
rm002:029	12	@	-	ei␣
rm002:029	13a	@	-	kirjaimessa
rm002:029	-	(;)	-	;␣
rm002:029	-	(@)	-	ja␣
rm002:029	14	@	-	hän␣
rm002:029	-	(@)	-	saa␣
rm002:029	(15) 16	@	-	kiitoksensa
rm002:029	-	(,)	-	,␣
rm002:029	17	@	-	ei␣
rm002:029	19	@	-	ihmisiltä
rm002:029	18	%case	LOC	
rm002:029	-	(,)	-	,␣
rm002:029	20	@	-	vaan␣
rm002:029	(22) 23a	@	-	Jumalalta
rm002:029	21	%case	LOC	
rm002:029	23b	.	-	.␣
rm003:001	rm003:001	rm003:001	VERSE	Rm␣3:1␣
rm003:001	1	@	-	Mitä␣
rm003:001	(3) 4	@	-	etuuksia␣
rm003:001	-	(@)	-	on␣
rm003:001	2	@	-	siis␣
rm003:001	(5) 6	@	-	juutalaisilla
rm003:001	-	(,)	-	,␣
rm003:001	7	@	-	tai␣
rm003:001	8	@	-	mitä␣
rm003:001	10 (9)	@	-	hyötyä␣
rm003:001	(11) 12a	@	-	ympärileikkauksesta
rm003:001	-	(?)	-	?␣
rm003:002	rm003:002	rm003:002	VERSE	Rm␣3:2␣
rm003:002	1	@	-	Paljonkin
rm003:002	-	(,)	-	,␣
rm003:002	3	@	-	kaikin␣
rm003:002	4a	@	-	tavoin
rm003:002	2	%case	INS	
rm003:002	4b	;	-	;␣
rm003:002	5 (6a) (7a)	@	-	ennen␣
rm003:002	5 (6a) (7a)	@	-	kaikkea␣
rm003:002	-	(@)	-	se
rm003:002	-	(,)	-	,␣
rm003:002	8	@	-	että␣
rm003:002	9	(@)	-	heille␣
rm003:002	9	(@)	-	on␣
rm003:002	9	@	-	uskottu
rm003:002	-	(,)	-	,␣
rm003:002	-	(@)	-	mitä␣
rm003:002	(12) 13a	@	-	Jumala␣
rm003:002	(10) 11	(@)	-	on␣
rm003:002	(10) 11	@	-	puhunut
rm003:002	13b	.	-	.␣
rm003:003	rm003:003	rm003:003	VERSE	Rm␣3:3␣
rm003:003	2a	@	-	Mutta␣
rm003:003	1	@	-	kuinka
rm003:003	-	(?)	-	?␣
rm003:003	3	@	-	Jos␣
rm003:003	5a	@	-	jotkut␣
rm003:003	4	(@)	-	ovat␣
rm003:003	4	@	-	olleet␣
rm003:003	4	@	-	epäuskoisia
rm003:003	5b	,	-	,␣
rm003:003	6	@	-	ei␣
rm003:003	-	(@)	-	kaiketi␣
rm003:003	9	@	-	heidän␣
rm003:003	(7) 8	@	-	epäuskonsa␣
rm003:003	14a	(@)	-	ole␣
rm003:003	(12) 13	@	-	Jumalan␣
rm003:003	(10) 11	@	-	uskollisuutta␣
rm003:003	14a	@	-	tyhjäksi␣
rm003:003	14a	@	-	tekevä
rm003:003	-	(?)	-	?␣
rm003:004	rm003:004	rm003:004	VERSE	Rm␣3:4␣
rm003:004	1 2a	@	-	Pois␣
rm003:004	1 2a	@	-	se
rm003:004	-	(!)	-	!␣
rm003:004	3	@	-	Olkoon␣
rm003:004	(4)	-	UNTRANSLATED	
rm003:004	(5) 6	@	-	Jumala␣
rm003:004	7a	@	-	totinen
rm003:004	7b	,	-	,␣
rm003:004	9	@	-	mutta␣
rm003:004	8	@	-	jokainen␣
rm003:004	10	@	-	ihminen␣
rm003:004	11a	@	-	valhettelija
rm003:004	11b	,	-	,␣
rm003:004	12	@	-	niinkuin␣
rm003:004	13a	@	-	kirjoitettu␣
rm003:004	13a	(@)	-	on
rm003:004	13b	:	-	:␣
