jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn001:035	(5) 6	@	-	Johannes␣
jn001:035	3	@	-	taas␣
jn001:035	4	@	-	seisoi␣
jn001:035	-	(@)	-	siellä␣
jn001:035	7	@	-	ja␣
jn001:035	12	@	-	kaksi␣
jn001:035	11	@	-	hänen␣
jn001:035	10 (9)	@	-	opetuslapsistansa
jn001:035	8	%case	LOC	
jn001:035	-	(.)	-	.␣
jn001:036	jn001:036	jn001:036	VERSE	Jh␣1:36␣
jn001:036	1	@	-	Ja␣
jn001:036	2	@	-	kiinnittäen␣
jn001:036	2	@	-	katseensa␣
jn001:036	(3) 4	@	-	Jeesukseen
jn001:036	-	(,)	-	,␣
jn001:036	5	(@)	-	joka␣
jn001:036	-	(@)	-	siellä␣
jn001:036	5	@	-	käveli
jn001:036	-	(,)	-	,␣
jn001:036	6a	(@)	-	hän␣
jn001:036	6a	@	-	sanoi
jn001:036	-	(:)	-	:␣
jn001:036	-	(@)	-	"
jn001:036	7	@	-	Katso
jn001:036	-	(,)	-	,␣
jn001:036	(10) 11a	@	-	Jumalan␣
jn001:036	(8) 9	@	-	Karitsa
jn001:036	-	(!)	-	!
jn001:036	-	(@)	-	"␣
jn001:037	jn001:037	jn001:037	VERSE	Jh␣1:37␣
jn001:037	1	@	-	Ja␣
jn001:037	3	@	-	ne␣
jn001:037	4	@	-	kaksi␣
jn001:037	5	@	-	opetuslasta␣
jn001:037	2	@	-	kuulivat␣
jn001:037	6	@	-	hänen␣
jn001:037	-	(@)	-	näin␣
jn001:037	7	@	-	puhuvan␣
jn001:037	8	@	-	ja␣
jn001:037	9	@	-	seurasivat␣
jn001:037	(10) 11a	@	-	Jeesusta
jn001:037	-	(.)	-	.␣
jn001:038	jn001:038	jn001:038	VERSE	Jh␣1:38␣
jn001:038	2	@	-	Niin␣
jn001:038	(3) 4	@	-	Jeesus␣
jn001:038	1	@	-	kääntyi␣
jn001:038	5	@	-	ja␣
jn001:038	6	@	-	nähdessään␣
jn001:038	7	@	-	heidän␣
jn001:038	8	@	-	seuraavan␣
jn001:038	9	@	-	sanoi␣
jn001:038	10a	@	-	heille
jn001:038	-	(:)	-	:␣
jn001:038	-	(@)	-	"
jn001:038	11	@	-	Mitä␣
jn001:038	12a	(@)	-	te␣
jn001:038	12a	@	-	etsitte
jn001:038	-	(?)	-	?
jn001:038	-	(@)	-	"␣
jn001:038	13	@	-	He␣
jn001:038	(14)	-	UNTRANSLATED	
jn001:038	15	@	-	vastasivat␣
jn001:038	16a	@	-	hänelle
jn001:038	-	(:)	-	:␣
jn001:038	-	(@)	-	"
jn001:038	17a	@	-	Rabbi
jn001:038	-	(@)	-	"␣
jn001:038	-	(-)	-	-␣
jn001:038	18	@	-	se␣
jn001:038	19	@	-	on␣
jn001:038	20	@	-	käännettynä
jn001:038	-	(:)	-	:␣
jn001:038	21a	@	-	opettaja␣
jn001:038	-	(-)	-	-␣
jn001:038	-	(@)	-	"
jn001:038	22	@	-	missä␣
jn001:038	23a	(@)	-	sinä␣
jn001:038	23a	@	-	majailet
jn001:038	-	(?)	-	?
jn001:038	-	(@)	-	"␣
jn001:039	jn001:039	jn001:039	VERSE	Jh␣1:39␣
jn001:039	1	(@)	-	Hän␣
jn001:039	1	@	-	sanoi␣
jn001:039	2a	@	-	heille
jn001:039	-	(:)	-	:␣
jn001:039	-	(@)	-	"
jn001:039	3	@	-	Tulkaa␣
jn001:039	4	@	-	ja␣
jn001:039	5a	@	-	katsokaa
jn001:039	-	(@)	-	"
jn001:039	-	(.)	-	.␣
jn001:039	7	@	-	Niin␣
jn001:039	6	(@)	-	he␣
jn001:039	6	@	-	menivät␣
jn001:039	8	@	-	ja␣
jn001:039	9	@	-	näkivät
jn001:039	-	(,)	-	,␣
jn001:039	10	@	-	missä␣
jn001:039	11	(@)	-	hän␣
jn001:039	11	@	-	majaili
jn001:039	-	(,)	-	,␣
jn001:039	12	@	-	ja␣
jn001:039	15	@	-	viipyivät␣
jn001:039	14	@	-	hänen␣
jn001:039	13	@	-	tykönään␣
jn001:039	18a	@	-	sen␣
jn001:039	(16) 17	@	-	päivän
jn001:039	-	(.)	-	.␣
jn001:039	-	(@)	-	Silloin␣
jn001:039	20	@	-	oli␣
jn001:039	21	@	-	noin␣
jn001:039	22a	@	-	kymmenes␣
jn001:039	19	@	-	hetki
jn001:039	-	(.)	-	.␣
jn001:040	jn001:040	jn001:040	VERSE	Jh␣1:40␣
jn001:040	2	@	-	Andreas
jn001:040	-	(,)	-	,␣
jn001:040	5	@	-	Simon␣
jn001:040	6	@	-	Pietarin␣
jn001:040	(3) 4	@	-	veli
jn001:040	-	(,)	-	,␣
jn001:040	1	@	-	oli␣
jn001:040	7	@	-	toinen␣
jn001:040	9	@	-	niistä␣
jn001:040	8	%case	LOC	
jn001:040	10	@	-	kahdesta
jn001:040	-	(,)	-	,␣
jn001:040	11	@	-	jotka␣
jn001:040	12	(@)	-	olivat␣
jn001:040	12	@	-	kuulleet
jn001:040	-	(,)	-	,␣
jn001:040	pro%13	@	-	mitä␣
jn001:040	14	@	-	Johannes␣
jn001:040	pro%13	@	-	sanoi
jn001:040	-	(,)	-	,␣
jn001:040	15	@	-	ja␣
jn001:040	16	@	-	seuranneet␣
jn001:040	pro%17a	@	-	Jeesusta
jn001:040	-	(.)	-	.␣
jn001:041	jn001:041	jn001:041	VERSE	Jh␣1:41␣
jn001:041	2	@	-	Hän␣
jn001:041	1	@	-	tapasi␣
jn001:041	3	@	-	ensin␣
jn001:041	(4) 5	@	-	veljensä␣
jn001:041	(6) 7	%pers	3	
jn001:041	8	@	-	Simonin␣
jn001:041	9	@	-	ja␣
jn001:041	10	@	-	sanoi␣
jn001:041	11a	@	-	hänelle
jn001:041	-	(:)	-	:␣
jn001:041	-	(@)	-	"
jn001:041	12	(@)	-	Me␣
jn001:041	12	(@)	-	olemme␣
jn001:041	12	@	-	löytäneet␣
jn001:041	(13) 14a	@	-	Messiaan
jn001:041	-	(@)	-	"
jn001:041	-	(,)	-	,␣
jn001:041	15	@	-	se␣
jn001:041	16	@	-	on␣
jn001:041	17	@	-	käännettynä
jn001:041	-	(:)	-	:␣
jn001:041	18a	@	-	Kristus
jn001:041	-	(.)	-	.␣
jn001:042	jn001:042	jn001:042	VERSE	Jh␣1:42␣
jn001:042	-	(@)	-	Ja␣
jn001:042	1	(@)	-	hän␣
jn001:042	1	@	-	vei␣
jn001:042	2	@	-	hänet␣
jn001:042	(4) 5a	@	-	Jeesuksen␣
jn001:042	3	@	-	tykö
jn001:042	-	(.)	-	.␣
jn001:042	(8) 9	@	-	Jeesus␣
jn001:042	6	@	-	kiinnitti␣
jn001:042	6	@	-	katseensa␣
jn001:042	7	@	-	häneen␣
jn001:042	-	(@)	-	ja␣
jn001:042	10a	@	-	sanoi
jn001:042	-	(:)	-	:␣
jn001:042	-	(@)	-	"
jn001:042	11	@	-	Sinä␣
jn001:042	12	@	-	olet␣
jn001:042	13	@	-	Simon
jn001:042	-	(,)	-	,␣
jn001:042	16a	@	-	Johanneksen␣
jn001:042	(14) 15	@	-	poika
jn001:042	-	(;)	-	;␣
jn001:042	17	@	-	sinun␣
jn001:042	18	@	-	nimesi␣
jn001:042	18	(@)	-	on␣
jn001:042	18	@	-	oleva␣
jn001:042	19a	@	-	Keefas
jn001:042	-	(@)	-	"
jn001:042	-	(,)	-	,␣
jn001:042	20	@	-	joka␣
jn001:042	21	@	-	käännettynä␣
jn001:042	21	(@)	-	on␣
jn001:042	22a	@	-	Pietari
jn001:042	-	(.)	-	.␣
jn001:043	jn001:043	jn001:043	VERSE	Jh␣1:43␣
jn001:043	(1) 2	@	-	Seuraavana␣
jn001:043	(1) 2	@	-	päivänä␣
jn001:043	-	(@)	-	Jeesus␣
jn001:043	3	@	-	tahtoi␣
jn001:043	4	@	-	lähteä␣
jn001:043	(6) 7	@	-	Galileaan
jn001:043	5	%case	LOC	
jn001:043	-	(;)	-	;␣
jn001:043	8	@	-	ja␣
jn001:043	9	(@)	-	hän␣
jn001:043	9	@	-	tapasi␣
jn001:043	10a	@	-	Filippuksen␣
jn001:043	11	@	-	ja␣
jn001:043	12	@	-	sanoi␣
jn001:043	13	@	-	hänelle
jn001:043	(14) (15a)	-	UNTRANSLATED	
jn001:043	-	(:)	-	:␣
jn001:043	-	(@)	-	"
jn001:043	16	@	-	Seuraa␣
jn001:043	17a	@	-	minua
jn001:043	-	(@)	-	"
jn001:043	-	(.)	-	.␣
jn001:044	jn001:044	jn001:044	VERSE	Jh␣1:44␣
jn001:044	2	@	-	Ja␣
jn001:044	(3) 4	@	-	Filippus␣
jn001:044	1	@	-	oli␣
jn001:044	6a	@	-	Beetsaidasta
jn001:044	5	%case	LOC	
jn001:044	-	(,)	-	,␣
jn001:044	10	@	-	Andreaan␣
jn001:044	11	@	-	ja␣
jn001:044	12a	@	-	Pietarin␣
jn001:044	(8) 9	@	-	kaupungista
jn001:044	7	%case	LOC	
jn001:044	-	(.)	-	.␣
jn001:045	jn001:045	jn001:045	VERSE	Jh␣1:45␣
jn001:045	2	@	-	Filippus␣
jn001:045	1	@	-	tapasi␣
jn001:045	(3) 4	@	-	Natanaelin␣
jn001:045	5	@	-	ja␣
jn001:045	6	@	-	sanoi␣
jn001:045	7a	@	-	hänelle
jn001:045	-	(:)	-	:␣
jn001:045	-	(@)	-	"
jn001:045	17a	(@)	-	Me␣
jn001:045	17a	(@)	-	olemme␣
jn001:045	17a	@	-	löytäneet␣
jn001:045	8	@	-	sen
jn001:045	-	(,)	-	,␣
jn001:045	8	@	-	josta␣
jn001:045	10	@	-	Mooses␣
jn001:045	(12) 13	@	-	laissa␣
jn001:045	11	%case	LOC	
jn001:045	14	@	-	ja␣
jn001:045	(15) 16	@	-	profeetat␣
jn001:045	9	(@)	-	ovat␣
jn001:045	9	@	-	kirjoittaneet
jn001:045	-	(,)	-	,␣
jn001:045	18	@	-	Jeesuksen
jn001:045	-	(,)	-	,␣
jn001:045	(20) 21	@	-	Joosefin␣
jn001:045	19	@	-	pojan
jn001:045	-	(,)	-	,␣
jn001:045	(22)	-	UNTRANSLATED	
jn001:045	24a	@	-	Nasaretista
jn001:045	23	%case	LOC	
jn001:045	-	(@)	-	"
jn001:045	-	(.)	-	.␣
jn001:046	jn001:046	jn001:046	VERSE	Jh␣1:46␣
jn001:046	(1)	-	UNTRANSLATED	
jn001:046	4a	@	-	Natanael␣
jn001:046	2	@	-	sanoi␣
jn001:046	3	@	-	hänelle
jn001:046	-	(:)	-	:␣
jn001:046	-	(@)	-	"
jn001:046	7	@	-	Voiko␣
jn001:046	6	@	-	Nasaretista␣
jn001:046	5	%case	LOC	
jn001:046	10a	@	-	tulla␣
jn001:046	8	@	-	mitään␣
jn001:046	9	@	-	hyvää
jn001:046	-	(?)	-	?
jn001:046	-	(@)	-	"␣
jn001:046	(13a) 14a	@	-	Filippus␣
jn001:046	11	@	-	sanoi␣
jn001:046	12a	@	-	hänelle
jn001:046	-	(:)	-	:␣
jn001:046	-	(@)	-	"
jn001:046	15	@	-	Tule␣
jn001:046	16	@	-	ja␣
jn001:046	17a	@	-	katso
jn001:046	-	(@)	-	"
jn001:046	-	(.)	-	.␣
jn001:047	jn001:047	jn001:047	VERSE	Jh␣1:47␣
jn001:047	(2) 3	@	-	Jeesus␣
jn001:047	1	@	-	näki␣
jn001:047	(4) 5	@	-	Natanaelin␣
jn001:047	6	@	-	tulevan␣
jn001:047	8	@	-	tykönsä␣
jn001:047	7	%case	?	
jn001:047	9	@	-	ja␣
jn001:047	10	@	-	sanoi␣
jn001:047	12a	@	-	hänestä
jn001:047	11	%case	LOC	
jn001:047	-	(:)	-	:␣
jn001:047	-	(@)	-	"
jn001:047	13	@	-	Katso
jn001:047	-	(,)	-	,␣
jn001:047	14	@	-	oikea␣
jn001:047	15	@	-	israelilainen
jn001:047	-	(,)	-	,␣
jn001:047	17	@	-	jossa␣
jn001:047	16	%case	LOC	
jn001:047	19	@	-	ei␣
jn001:047	18	@	-	vilppiä␣
jn001:047	20a	@	-	ole
jn001:047	-	(!)	-	!
jn001:047	-	(@)	-	"␣
jn001:048	jn001:048	jn001:048	VERSE	Jh␣1:48␣
jn001:048	3a	@	-	Natanael␣
jn001:048	1	@	-	sanoi␣
jn001:048	2	@	-	hänelle
jn001:048	-	(:)	-	:␣
jn001:048	-	(@)	-	"
jn001:048	4	@	-	Mistä␣
jn001:048	5	@	-	minut␣
jn001:048	6a	@	-	tunnet
jn001:048	-	(?)	-	?
jn001:048	-	(@)	-	"␣
jn001:048	8	@	-	Jeesus␣
jn001:048	7	@	-	vastasi␣
jn001:048	9	@	-	ja␣
jn001:048	10	@	-	sanoi␣
jn001:048	11a	@	-	hänelle
jn001:048	-	(:)	-	:␣
jn001:048	-	(@)	-	"
jn001:048	12	@	-	Ennenkuin␣
jn001:048	15	@	-	Filippus␣
jn001:048	14	@	-	sinua␣
jn001:048	(13) 16	@	-	kutsui
jn001:048	-	(,)	-	,␣
jn001:048	17	(@)	-	kun␣
jn001:048	17	@	-	olit␣
jn001:048	(19) 20	@	-	viikunapuun␣
jn001:048	18	@	-	alla
jn001:048	-	(,)	-	,␣
jn001:048	21	@	-	näin␣
jn001:048	21	(@)	-	minä␣
jn001:048	22a	@	-	sinut
jn001:048	-	(@)	-	"
jn001:048	-	(.)	-	.␣
jn001:049	jn001:049	jn001:049	VERSE	Jh␣1:49␣
jn001:049	3a	@	-	Natanael␣
jn001:049	1	@	-	vastasi␣
jn001:049	1	(@)	-	ja␣
jn001:049	1	@	-	sanoi␣
jn001:049	2	@	-	hänelle
jn001:049	-	(:)	-	:␣
jn001:049	-	(@)	-	"
jn001:049	4a	@	-	Rabbi
jn001:049	-	(,)	-	,␣
jn001:049	5	@	-	sinä␣
jn001:049	6	@	-	olet␣
jn001:049	10a (9)	@	-	Jumalan␣
jn001:049	(7) 8	@	-	Poika
jn001:049	-	(,)	-	,␣
jn001:049	11	@	-	sinä␣
jn001:049	13	@	-	olet␣
jn001:049	(14) 15a	@	-	Israelin␣
jn001:049	12	@	-	kuningas
jn001:049	-	(@)	-	"
jn001:049	-	(.)	-	.␣
jn001:050	jn001:050	jn001:050	VERSE	Jh␣1:50␣
jn001:050	2	@	-	Jeesus␣
jn001:050	1	@	-	vastasi␣
jn001:050	3	@	-	ja␣
jn001:050	4	@	-	sanoi␣
jn001:050	5a	@	-	hänelle
jn001:050	-	(:)	-	:␣
jn001:050	-	(@)	-	"
jn001:050	6	@	-	Sentähden
jn001:050	-	(,)	-	,␣
jn001:050	6	@	-	että␣
jn001:050	7	(@)	-	minä␣
jn001:050	7	@	-	sanoin␣
jn001:050	8	@	-	sinulle
jn001:050	9	:	-	:␣
jn001:050	-	(@)	-	'
jn001:050	10	(@)	-	minä␣
jn001:050	10	@	-	näin␣
jn001:050	11	@	-	sinut␣
jn001:050	(13) 14a	@	-	viikunapuun␣
jn001:050	12	@	-	alla
jn001:050	-	(@)	-	'
jn001:050	-	(,)	-	,␣
jn001:050	15a	(@)	-	sinä␣
jn001:050	15a	@	-	uskot
jn001:050	-	(.)	-	.␣
jn001:050	18a	(@)	-	Sinä␣
jn001:050	tasp%18a	@	-	saat␣
jn001:050	18a	@	-	nähdä␣
jn001:050	16	@	-	suurempia
jn001:050	-	(,)	-	,␣
jn001:050	16	@	-	kuin␣
jn001:050	17	@	-	nämä␣
jn001:050	-	(@)	-	ovat
jn001:050	-	(.)	-	.
jn001:050	-	(@)	-	"␣
jn001:051	jn001:051	jn001:051	VERSE	Jh␣1:51␣
jn001:051	1	@	-	Ja␣
jn001:051	2	(@)	-	hän␣
jn001:051	2	@	-	sanoi␣
jn001:051	3a	@	-	hänelle
jn001:051	-	(:)	-	:␣
jn001:051	-	(@)	-	"
jn001:051	4	@	-	Totisesti
jn001:051	-	(,)	-	,␣
jn001:051	5	@	-	totisesti␣
jn001:051	6	(@)	-	minä␣
jn001:051	6	@	-	sanon␣
jn001:051	7a	@	-	teille
jn001:051	-	(:)	-	:␣
jn001:051	8	(@)	-	te␣
jn001:051	tasp%8	@	-	saatte␣
jn001:051	8	@	-	nähdä␣
jn001:051	10 (9)	@	-	taivaan␣
jn001:051	11	@	-	avoinna␣
jn001:051	12	@	-	ja␣
jn001:051	(15) 16	@	-	Jumalan␣
jn001:051	(13) 14	@	-	enkelien␣
jn001:051	17	@	-	nousevan␣
jn001:051	17	@	-	ylös␣
jn001:051	18	@	-	ja␣
jn001:051	19	@	-	laskeutuvan␣
jn001:051	19	@	-	alas␣
jn001:051	(23) 24a	@	-	Ihmisen␣
jn001:051	(21) 22	@	-	Pojan␣
jn001:051	20	@	-	päälle
jn001:051	-	(.)	-	.
jn001:051	-	(@)	-	"␣
jn002:001	jn002:001	jn002:001	VERSE	Jh␣2:1␣
jn002:001	1	@	-	Ja␣
jn002:001	(4) 5	@	-	kolmantena␣
jn002:001	(2) 3	@	-	päivänä␣
jn002:001	7	@	-	oli␣
jn002:001	6	@	-	häät␣
jn002:001	(10) 11a	@	-	Galilean␣
jn002:001	9	@	-	Kaanassa
jn002:001	8	%case	LOC	
jn002:001	-	(,)	-	,␣
jn002:001	12	@	-	ja␣
jn002:001	(16) 17	@	-	Jeesuksen␣
jn002:001	(14) 15	@	-	äiti␣
jn002:001	13	@	-	oli␣
jn002:001	18a	@	-	siellä
jn002:001	-	(.)	-	.␣
jn002:002	jn002:002	jn002:002	VERSE	Jh␣2:2␣
jn002:002	2	@	-	Ja␣
jn002:002	3	@	-	myös␣
jn002:002	(4) 5	@	-	Jeesus␣
jn002:002	6	@	-	ja␣
jn002:002	9	@	-	hänen␣
jn002:002	(7) 8	@	-	opetuslapsensa␣
jn002:002	1	(@)	-	olivat␣
jn002:002	1	@	-	kutsutut␣
jn002:002	(11) 12a	@	-	häihin
jn002:002	10	%case	LOC	
jn002:002	-	(.)	-	.␣
jn002:003	jn002:003	jn002:003	VERSE	Jh␣2:3␣
jn002:003	1	@	-	Ja␣
jn002:003	2	(@)	-	kun␣
jn002:003	3	@	-	viini␣
jn002:003	2	@	-	loppui
jn002:003	-	(,)	-	,␣
jn002:003	4	@	-	sanoi␣
jn002:003	(7) 8	@	-	Jeesuksen␣
jn002:003	(5) 6	@	-	äiti␣
jn002:003	10a	@	-	hänelle
jn002:003	9	%case	LOC	
jn002:003	-	(:)	-	:␣
jn002:003	-	(@)	-	"
jn002:003	13a	(@)	-	Heillä␣
jn002:003	12	@	-	ei␣
jn002:003	13a	@	-	ole␣
jn002:003	11	@	-	viiniä
jn002:003	-	(@)	-	"
jn002:003	-	(.)	-	.␣
jn002:004	jn002:004	jn002:004	VERSE	Jh␣2:4␣
jn002:004	(1a)	-	UNTRANSLATED	
jn002:004	(4) 5a	@	-	Jeesus␣
jn002:004	2	@	-	sanoi␣
jn002:004	3	@	-	hänelle
jn002:004	-	(:)	-	:␣
jn002:004	-	(@)	-	"
jn002:004	6	@	-	Mitä␣
jn002:004	9a	@	-	sinä␣
jn002:004	pro%8	@	-	tahdot␣
jn002:004	7	@	-	minusta
jn002:004	-	(,)	-	,␣
jn002:004	10a	@	-	vaimo
jn002:004	-	(?)	-	?␣
jn002:004	15a	@	-	Minun␣
jn002:004	(13) 14	@	-	aikani␣
jn002:004	11	@	-	ei␣
jn002:004	12	(@)	-	ole␣
jn002:004	11	@	-	vielä␣
jn002:004	12	@	-	tullut
jn002:004	-	(.)	-	.
jn002:004	-	(@)	-	"␣
jn002:005	jn002:005	jn002:005	VERSE	Jh␣2:5␣
jn002:005	4	@	-	Hänen␣
jn002:005	(2) 3	@	-	äitinsä␣
jn002:005	1	@	-	sanoi␣
jn002:005	(5) 6a	@	-	palvelijoille
jn002:005	-	(:)	-	:␣
jn002:005	-	(@)	-	"
jn002:005	7 8	@	-	Mitä␣
jn002:005	10	(@)	-	hän␣
jn002:005	11	@	-	teille␣
jn002:005	10	@	-	sanoo
jn002:005	-	(,)	-	,␣
jn002:005	-	(@)	-	se␣
jn002:005	12a	@	-	tehkää
jn002:005	-	(@)	-	"
jn002:005	-	(.)	-	.␣
jn002:006	jn002:006	jn002:006	VERSE	Jh␣2:6␣
jn002:006	2	@	-	Niin␣
jn002:006	12a	@	-	oli␣
jn002:006	1	%tasp	PAST	
jn002:006	3	@	-	siinä␣
jn002:006	(10) 11	@	-	juutalaisten␣
jn002:006	(8) 9	@	-	puhdistamistavan␣
jn002:006	7	@	-	mukaan␣
jn002:006	6	@	-	kuusi␣
jn002:006	4	@	-	kivistä␣
jn002:006	5	@	-	vesiastiaa
jn002:006	-	(,)	-	,␣
jn002:006	14	@	-	kukin␣
jn002:006	16	@	-	kahden␣
jn002:006	17	@	-	tai␣
jn002:006	18a	@	-	kolmen␣
jn002:006	15	@	-	mitan␣
jn002:006	13	@	-	vetoinen
jn002:006	-	(.)	-	.␣
jn002:007	jn002:007	jn002:007	VERSE	Jh␣2:7␣
jn002:007	(3) 4a	@	-	Jeesus␣
jn002:007	1	@	-	sanoi␣
jn002:007	2	@	-	heille
jn002:007	-	(:)	-	:␣
jn002:007	-	(@)	-	"
jn002:007	5	@	-	Täyttäkää␣
jn002:007	(6) 7	@	-	astiat␣
jn002:007	8a	@	-	vedellä
jn002:007	-	(@)	-	"
jn002:007	-	(.)	-	.␣
jn002:007	9	@	-	Ja␣
jn002:007	10	(@)	-	he␣
jn002:007	10	@	-	täyttivät␣
jn002:007	11	@	-	ne␣
jn002:007	pro%13a	@	-	reunoja␣
jn002:007	12	@	-	myöten
jn002:007	-	(.)	-	.␣
jn002:008	jn002:008	jn002:008	VERSE	Jh␣2:8␣
jn002:008	1	@	-	Ja␣
jn002:008	2	(@)	-	hän␣
jn002:008	2	@	-	sanoi␣
jn002:008	3a	@	-	heille
jn002:008	-	(:)	-	:␣
jn002:008	-	(@)	-	"
jn002:008	4	@	-	Ammentakaa␣
jn002:008	5	@	-	nyt␣
jn002:008	6	@	-	ja␣
jn002:008	7	@	-	viekää␣
jn002:008	(8) 9a	@	-	edeskäyvälle
jn002:008	-	(@)	-	"
jn002:008	-	(.)	-	.␣
jn002:008	11	@	-	Ja␣
jn002:008	10	@	-	he␣
jn002:008	12a	@	-	veivät
jn002:008	-	(.)	-	.␣
jn002:009	jn002:009	jn002:009	VERSE	Jh␣2:9␣
jn002:009	2	@	-	Mutta␣
jn002:009	1	@	-	kun␣
jn002:009	(4) 5	@	-	edeskäypä␣
jn002:009	3	@	-	maistoi␣
jn002:009	(6) 7	@	-	vettä
jn002:009	-	(,)	-	,␣
jn002:009	9	(@)	-	joka␣
jn002:009	9	(@)	-	oli␣
jn002:009	9	@	-	muuttunut␣
jn002:009	8	@	-	viiniksi
jn002:009	-	(,)	-	,␣
jn002:009	11	@	-	eikä␣
jn002:009	10	%clitic	kA	
jn002:009	12	@	-	tiennyt
jn002:009	-	(,)	-	,␣
jn002:009	13	@	-	mistä␣
jn002:009	14a	(@)	-	se␣
jn002:009	14a	(@)	-	oli␣
jn002:009	14a	@	-	tullut␣
jn002:009	-	(-)	-	-␣
jn002:009	16	@	-	mutta␣
jn002:009	(15) 17	@	-	palvelijat
jn002:009	-	(,)	-	,␣
jn002:009	19	@	-	jotka␣
jn002:009	(21) 22a	@	-	veden␣
jn002:009	20	(@)	-	olivat␣
jn002:009	20	@	-	ammentaneet
jn002:009	-	(,)	-	,␣
jn002:009	18	@	-	tiesivät␣
jn002:009	-	(@)	-	sen␣
jn002:009	-	(-)	-	-␣
jn002:009	23	@	-	kutsui␣
jn002:009	(26) 27	@	-	edeskäypä␣
jn002:009	(24) 25	@	-	yljän␣
jn002:010	jn002:010	jn002:010	VERSE	Jh␣2:10␣
jn002:010	1	@	-	ja␣
jn002:010	2	@	-	sanoi␣
jn002:010	3a	@	-	hänelle
jn002:010	-	(:)	-	:␣
jn002:010	-	(@)	-	"
jn002:010	4	@	-	Jokainen␣
jn002:010	(5)	-	UNTRANSLATED	
jn002:010	10	@	-	panee␣
jn002:010	6	@	-	ensin␣
jn002:010	10	@	-	esille␣
jn002:010	(7) 8	@	-	hyvän␣
jn002:010	9	@	-	viinin␣
jn002:010	11	@	-	ja␣
jn002:010	12	@	-	sitten
jn002:010	-	(,)	-	,␣
jn002:010	12	@	-	kun␣
jn002:010	13	@	-	juopuvat
jn002:010	-	(,)	-	,␣
jn002:010	(14) 15a	@	-	huonomman
jn002:010	-	(.)	-	.␣
jn002:010	16	@	-	Sinä␣
jn002:010	17	(@)	-	olet␣
jn002:010	17	@	-	säästänyt␣
jn002:010	19	@	-	hyvän␣
jn002:010	(18) 20	@	-	viinin␣
jn002:010	22a	@	-	tähän␣
jn002:010	21	@	-	asti
jn002:010	-	(.)	-	.
jn002:010	-	(@)	-	"␣
jn002:011	jn002:011	jn002:011	VERSE	Jh␣2:11␣
jn002:011	1	@	-	Tämän␣
jn002:011	3	@	-	ensimmäisen␣
jn002:011	(4) 5	@	-	tunnustekonsa␣
jn002:011	(6) 7	@	-	Jeesus␣
jn002:011	2	@	-	teki␣
jn002:011	(10) 11	@	-	Galilean␣
jn002:011	9	@	-	Kaanassa␣
jn002:011	8	%case	LOC	
jn002:011	12	@	-	ja␣
jn002:011	13	@	-	ilmoitti␣
jn002:011	(14) 15	@	-	kirkkautensa
jn002:011	16a	%pers	3	
jn002:011	-	(;)	-	;␣
jn002:011	17	@	-	ja␣
jn002:011	23a	@	-	hänen␣
jn002:011	(21) 22	@	-	opetuslapsensa␣
jn002:011	18	@	-	uskoivat␣
jn002:011	20	@	-	häneen
jn002:011	19	%case	LOC	
jn002:011	-	(.)	-	.␣
jn002:012	jn002:012	jn002:012	VERSE	Jh␣2:12␣
jn002:012	2	@	-	Sen␣
jn002:012	1	@	-	jälkeen␣
jn002:012	3	(@)	-	hän␣
jn002:012	3	@	-	meni␣
jn002:012	3	@	-	alas␣
jn002:012	5	@	-	Kapernaumiin
jn002:012	4	%case	LOC	
jn002:012	-	(,)	-	,␣
jn002:012	6	@	-	hän␣
jn002:012	7	@	-	ja␣
jn002:012	10	@	-	hänen␣
jn002:012	(8) 9	@	-	äitinsä␣
jn002:012	11	@	-	ja␣
jn002:012	(12) 13a	@	-	veljensä␣
jn002:012	14a	%pers	3	
jn002:012	15	@	-	ja␣
jn002:012	(16) 17	@	-	opetuslapsensa
jn002:012	18	%pers	3	
jn002:012	-	(;)	-	;␣
jn002:012	19	@	-	ja␣
jn002:012	20	@	-	siellä␣
jn002:012	21	(@)	-	he␣
jn002:012	22	@	-	eivät␣
jn002:012	21	@	-	viipyneet␣
jn002:012	23	@	-	monta␣
jn002:012	24a	@	-	päivää
jn002:012	-	(.)	-	.␣
jn002:013	jn002:013	jn002:013	VERSE	Jh␣2:13␣
jn002:013	1	@	-	Ja␣
jn002:013	(6) 7a	@	-	juutalaisten␣
jn002:013	(4) 5	@	-	pääsiäinen␣
jn002:013	3	@	-	oli␣
jn002:013	2	@	-	lähellä
jn002:013	-	(,)	-	,␣
jn002:013	8	@	-	ja␣
jn002:013	(12) 13a	@	-	Jeesus␣
jn002:013	9	@	-	meni␣
jn002:013	9	@	-	ylös␣
jn002:013	11	@	-	Jerusalemiin
jn002:013	10	%case	LOC	
jn002:013	-	(.)	-	.␣
jn002:014	jn002:014	jn002:014	VERSE	Jh␣2:14␣
jn002:014	1	@	-	Niin␣
jn002:014	2	(@)	-	hän␣
jn002:014	2	@	-	tapasi␣
jn002:014	(4) 5	@	-	pyhäkössä␣
jn002:014	3	%case	LOC	
jn002:014	6	@	-	ne
jn002:014	-	(,)	-	,␣
jn002:014	6	@	-	jotka␣
jn002:014	7	@	-	myivät␣
jn002:014	8	@	-	härkiä␣
jn002:014	9	@	-	ja␣
jn002:014	10	@	-	lampaita␣
jn002:014	11	@	-	ja␣
