mt001:001	mt001:001	mt001:001	VERSE	Mt␣1:1␣
mt002:009	mt002:009	mt002:009	VERSE	Mt␣2:9␣
mt002:009	(1) 3	@	-	Kuultuaan␣
mt002:009	(2)	-	UNTRANSLATED	
mt002:009	(4) 5	@	-	kuninkaan␣
mt002:009	-	(@)	-	sanat␣
mt002:009	6	(@)	-	he␣
mt002:009	6	@	-	lähtivät␣
mt002:009	6	@	-	matkalle
mt002:009	-	(;)	-	;␣
mt002:009	7	@	-	ja␣
mt002:009	8	@	-	katso
mt002:009	-	(,)	-	,␣
mt002:009	10a (9)	@	-	tähti
mt002:009	10b	,	-	,␣
mt002:009	11	@	-	jonka␣
mt002:009	12	(@)	-	he␣
mt002:009	12	(@)	-	olivat␣
mt002:009	(14) 15a	@	-	itäisillä␣
mt002:009	(14) 15a	@	-	mailla␣
mt002:009	13	%case	LOC	
mt002:009	12	@	-	nähneet
mt002:009	15b	,	-	,␣
mt002:009	16	@	-	kulki␣
mt002:009	17a	@	-	heidän␣
mt002:009	16	@	-	edellään
mt002:009	17b	,	-	,␣
mt002:009	18	@	-	kunnes␣
mt002:009	19	(@)	-	se␣
mt002:009	19	@	-	tuli␣
mt002:009	-	(@)	-	sen␣
mt002:009	21	(@)	-	paikan␣
mt002:009	21	@	-	päälle
mt002:009	-	(,)	-	,␣
mt002:009	22	@	-	jossa␣
mt002:009	(24) 25a	@	-	lapsi␣
mt002:009	23	@	-	oli
mt002:009	-	(,)	-	,␣
mt002:009	-	(@)	-	ja␣
mt002:009	20	@	-	pysähtyi␣
mt002:009	-	(@)	-	siihen
mt002:009	25b	.	-	.␣
mt002:010	mt002:010	mt002:010	VERSE	Mt␣2:10␣
mt002:010	1	@	-	Nähdessään␣
mt002:010	(2)	-	UNTRANSLATED	
mt002:010	(3) 4	@	-	tähden␣
mt002:010	5	(@)	-	he␣
mt002:010	5	@	-	ihastuivat␣
mt002:010	6	%case	?	
mt002:010	8a	@	-	ylen␣
mt002:010	7	@	-	suuresti
mt002:010	8b	.	-	.␣
mt002:011	mt002:011	mt002:011	VERSE	Mt␣2:11␣
mt002:011	1	@	-	Niin␣
mt002:011	2	(@)	-	he␣
mt002:011	2	@	-	menivät␣
mt002:011	(4) 5	@	-	huoneeseen␣
mt002:011	3	%case	LOC	
mt002:011	-	(@)	-	ja␣
mt002:011	6	@	-	näkivät␣
mt002:011	(7) 8	@	-	lapsen␣
mt002:011	9	@	-	ynnä␣
mt002:011	10	@	-	Marian
mt002:011	-	(,)	-	,␣
mt002:011	13a	@	-	hänen␣
mt002:011	(11) 12	@	-	äitinsä
mt002:011	13b	.	-	.␣
mt002:011	14	@	-	Ja␣
mt002:011	15	(@)	-	he␣
mt002:011	15	@	-	lankesivat␣
mt002:011	15	@	-	maahan␣
mt002:011	-	(@)	-	ja␣
mt002:011	16	@	-	kumarsivat␣
mt002:011	17	@	-	häntä
mt002:011	(18)	-	UNTRANSLATED	
mt002:011	-	(,)	-	,␣
mt002:011	19	@	-	avasivat␣
mt002:011	(20) 21	@	-	aarteensa␣
mt002:011	22	%pers	3	
mt002:011	-	(@)	-	ja␣
mt002:011	23	@	-	antoivat␣
mt002:011	24	@	-	hänelle␣
mt002:011	25a	@	-	lahjoja
mt002:011	25b	:	-	:␣
mt002:011	26	@	-	kultaa␣
mt002:011	27	@	-	ja␣
mt002:011	28	@	-	suitsuketta␣
mt002:011	29	@	-	ja␣
mt002:011	30a	@	-	mirhaa
mt002:011	30b	.	-	.␣
mt002:012	mt002:012	mt002:012	VERSE	Mt␣2:12␣
mt002:012	1	@	-	Ja␣
mt002:012	2	(@)	-	Jumala␣
mt002:012	2	@	-	kielsi␣
mt002:012	2	(@)	-	heitä␣
mt002:012	4	@	-	unessa␣
mt002:012	3	%case	LOC	
mt002:012	8a	@	-	Herodeksen␣
mt002:012	7	@	-	tykö␣
mt002:012	6	@	-	palaamasta
mt002:012	5	%inflection	INF3.ELA	
mt002:012	-	(,)	-	,␣
mt002:012	-	(@)	-	ja␣
mt002:012	12	(@)	-	he␣
mt002:012	12	@	-	menivät␣
mt002:012	10	@	-	toista␣
mt002:012	11	@	-	tietä␣
mt002:012	9	%case	PTV	
mt002:012	12	@	-	takaisin␣
mt002:012	16a	@	-	omaan␣
mt002:012	(14) 15	@	-	maahansa
mt002:012	13	%case	LOC	
mt002:012	16b	.	-	.␣
mt002:013	mt002:013	mt002:013	VERSE	Mt␣2:13␣
mt002:013	2	@	-	Mutta␣
mt002:013	1	(@)	-	kun␣
mt002:013	3	@	-	he␣
mt002:013	1	(@)	-	olivat␣
mt002:013	1	@	-	menneet
mt002:013	-	(,)	-	,␣
mt002:013	-	(@)	-	niin␣
mt002:013	4	@	-	katso
mt002:013	-	(,)	-	,␣
mt002:013	6	@	-	Herran␣
mt002:013	5	@	-	enkeli␣
mt002:013	7	@	-	ilmestyi␣
mt002:013	(10) 11	@	-	Joosefille␣
mt002:013	9	@	-	unessa␣
mt002:013	8	%case	LOC	
mt002:013	-	(@)	-	ja␣
mt002:013	12a	@	-	sanoi
mt002:013	12b	:	-	:␣
mt002:013	12b	@	-	"
mt002:013	13	@	-	Nouse
mt002:013	-	(,)	-	,␣
mt002:013	14	@	-	ota␣
mt002:013	(15) 16	@	-	lapsi␣
mt002:013	17	@	-	ja␣
mt002:013	20	@	-	hänen␣
mt002:013	(18) 19	@	-	äitinsä␣
mt002:013	21	@	-	ja␣
mt002:013	22	@	-	pakene␣
mt002:013	24	@	-	Egyptiin
mt002:013	23	%case	LOC	
mt002:013	-	(,)	-	,␣
mt002:013	25	@	-	ja␣
mt002:013	26	@	-	ole␣
mt002:013	27	@	-	siellä␣
mt002:013	28	@	-	siihen␣
mt002:013	28	@	-	asti
mt002:013	-	(,)	-	,␣
mt002:013	28	@	-	kuin␣
mt002:013	30	(@)	-	minä␣
mt002:013	31a	@	-	sinulle␣
mt002:013	30	@	-	sanon
mt002:013	31b	;	-	;␣
mt002:013	33	@	-	sillä␣
mt002:013	34	@	-	Herodes␣
mt002:013	35	(@)	-	on␣
mt002:013	35	@	-	etsivä␣
mt002:013	32	%tasp	FUTR	
mt002:013	(36) 37	@	-	lasta␣
mt002:013	(38) 39	@	-	surmatakseen␣
mt002:013	40a	@	-	hänet
mt002:013	40b	@	-	"
mt002:013	40b	.	-	.␣
mt002:014	mt002:014	mt002:014	VERSE	Mt␣2:14␣
mt002:014	2	@	-	Niin␣
mt002:014	1	@	-	hän␣
mt002:014	3	@	-	nousi
mt002:014	-	(,)	-	,␣
mt002:014	4	@	-	otti␣
mt002:014	11	@	-	yöllä␣
mt002:014	(5) 6	@	-	lapsen␣
mt002:014	7	@	-	ja␣
mt002:014	10	@	-	hänen␣
mt002:014	(8) 9	@	-	äitinsä␣
mt002:014	12	@	-	ja␣
mt002:014	13	@	-	lähti␣
mt002:014	15a	@	-	Egyptiin
mt002:014	14	%case	LOC	
mt002:014	15b	.	-	.␣
mt002:015	mt002:015	mt002:015	VERSE	Mt␣2:15␣
mt002:015	1	@	-	Ja␣
mt002:015	2	(@)	-	hän␣
mt002:015	2	@	-	oli␣
mt002:015	3	@	-	siellä␣
mt002:015	7a	@	-	Herodeksen␣
mt002:015	(5) 6	@	-	kuolemaan␣
mt002:015	4	@	-	asti
mt002:015	7b	;	-	;␣
mt002:015	8	@	-	että␣
mt002:015	9	@	-	kävisi␣
mt002:015	9	@	-	toteen
mt002:015	-	(,)	-	,␣
mt002:015	10	@	-	minkä␣
mt002:015	13	@	-	Herra␣
mt002:015	12	%case	NOM	
mt002:015	11	(@)	-	on␣
mt002:015	11	@	-	puhunut␣
mt002:015	(15) 16	@	-	profeetan␣
mt002:015	14	@	-	kautta
mt002:015	-	(,)	-	,␣
mt002:015	17a	(@)	-	joka␣
mt002:015	17a	@	-	sanoo
mt002:015	17b	:	-	:␣
mt002:015	17b	@	-	"
mt002:015	19	@	-	Egyptistä␣
mt002:015	18	%case	LOC	
mt002:015	20	(@)	-	minä␣
mt002:015	20	@	-	kutsuin␣
mt002:015	(21) 22	@	-	poikani
mt002:015	23a	%pers	?	
mt002:015	23b	@	-	"
mt002:015	23b	.	-	.␣
mt002:016	mt002:016	mt002:016	VERSE	Mt␣2:16␣
mt002:016	1	@	-	Silloin␣
mt002:016	2	@	-	Herodes
mt002:016	-	(,)	-	,␣
mt002:016	3	@	-	nähtyään
mt002:016	-	(,)	-	,␣
mt002:016	4	@	-	että␣
mt002:016	(7) 8	@	-	tietäjät␣
mt002:016	6	%case	NOM	
mt002:016	5	(@)	-	olivat␣
mt002:016	5	(@)	-	hänet␣
mt002:016	5	@	-	pettäneet
mt002:016	-	(,)	-	,␣
mt002:016	9	@	-	vihastui␣
mt002:016	10a	@	-	kovin␣
mt002:016	11	@	-	ja␣
mt002:016	12	@	-	lähetti␣
mt002:016	13	@	-	tappamaan␣
mt002:016	14	@	-	kaikki␣
mt002:016	(15) 16	@	-	poikalapset␣
mt002:016	(17)	-	UNTRANSLATED	
mt002:016	19	@	-	Beetlehemistä␣
mt002:016	18	%case	LOC	
mt002:016	20	@	-	ja␣
mt002:016	22	@	-	koko␣
mt002:016	21	%case	?	
mt002:016	25	@	-	sen␣
mt002:016	(23) 24	@	-	ympäristöstä
mt002:016	-	(,)	-	,␣
mt002:016	27	@	-	kaksivuotiaat␣
mt002:016	26	%case	NOM	
mt002:016	28	@	-	ja␣
mt002:016	29a	@	-	nuoremmat
mt002:016	29b	,	-	,␣
mt002:016	30	@	-	sen␣
mt002:016	30	@	-	mukaan␣
mt002:016	30	@	-	kuin␣
mt002:016	34	(@)	-	hän␣
mt002:016	34	(@)	-	oli␣
mt002:016	(31) 32	@	-	aikaa␣
mt002:016	(33)	-	UNTRANSLATED	
mt002:016	(36) 37a	@	-	tietäjiltä␣
mt002:016	35	%case	LOC	
mt002:016	34	@	-	tarkoin␣
mt002:016	34	@	-	tiedustellut
mt002:016	37b	.	-	.␣
mt002:017	mt002:017	mt002:017	VERSE	Mt␣2:17␣
mt002:017	1	@	-	Silloin␣
mt002:017	2	@	-	kävi␣
mt002:017	2	@	-	toteen
mt002:017	-	(,)	-	,␣
mt002:017	3	@	-	mikä␣
mt002:017	4	(@)	-	on␣
mt002:017	4	@	-	puhuttu␣
mt002:017	(7) 8	@	-	profeetta␣
mt002:017	6	@	-	Jeremiaan␣
mt002:017	5	@	-	kautta
mt002:017	-	(,)	-	,␣
mt002:017	9a	(@)	-	joka␣
mt002:017	9a	@	-	sanoo
mt002:017	9b	:	-	:␣
mt002:018	mt002:018	mt002:018	VERSE	Mt␣2:18␣
mt002:018	-	(@)	-	"
mt002:018	1	@	-	Ääni␣
mt002:018	4a	@	-	kuuluu␣
mt002:018	3	@	-	Raamasta
mt002:018	2	%case	LOC	
mt002:018	4b	,	-	,␣
mt002:018	5	@	-	itku␣
mt002:018	6	@	-	ja␣
mt002:018	8a	@	-	iso␣
mt002:018	7	@	-	parku
mt002:018	8b	;	-	;␣
mt002:018	9	@	-	Raakel␣
mt002:018	10	@	-	itkee␣
mt002:018	(11) 12	@	-	lapsiansa␣
mt002:018	13a	%pers	3	
mt002:018	15	@	-	eikä␣
mt002:018	14	%clitic	kA	
mt002:018	17a	@	-	lohdutuksesta␣
mt002:018	16	@	-	huoli
mt002:018	17b	,	-	,␣
mt002:018	18	@	-	kun␣
mt002:018	20a	(@)	-	heitä␣
mt002:018	19	@	-	ei␣
mt002:018	-	(@)	-	enää␣
mt002:018	20a	@	-	ole
mt002:018	20b	@	-	"
mt002:018	20b	.	-	.␣
mt002:019	mt002:019	mt002:019	VERSE	Mt␣2:19␣
mt002:019	2	@	-	Mutta␣
mt002:019	1	(@)	-	kun␣
mt002:019	(3) 4	@	-	Herodes␣
mt002:019	1	(@)	-	oli␣
mt002:019	1	@	-	kuollut
mt002:019	-	(,)	-	,␣
mt002:019	-	(@)	-	niin␣
mt002:019	5	@	-	katso
mt002:019	-	(,)	-	,␣
mt002:019	7	@	-	Herran␣
mt002:019	6	@	-	enkeli␣
mt002:019	8	@	-	ilmestyi␣
mt002:019	10	@	-	unessa␣
mt002:019	9	%case	LOC	
mt002:019	(11) 12	@	-	Joosefille␣
mt002:019	14	@	-	Egyptissä␣
mt002:019	13	%case	LOC	
mt002:020	mt002:020	mt002:020	VERSE	Mt␣2:20␣
mt002:020	-	(@)	-	ja␣
mt002:020	1a	@	-	sanoi
mt002:020	1b	:	-	:␣
mt002:020	1b	@	-	"
mt002:020	2	@	-	Nouse
mt002:020	-	(,)	-	,␣
mt002:020	3	@	-	ota␣
mt002:020	(4) 5	@	-	lapsi␣
mt002:020	6	@	-	ja␣
mt002:020	9	@	-	hänen␣
mt002:020	(7) 8	@	-	äitinsä␣
mt002:020	10	@	-	ja␣
mt002:020	11	@	-	mene␣
mt002:020	14a	@	-	Israelin␣
mt002:020	13	@	-	maahan
mt002:020	12	%case	LOC	
mt002:020	14b	,	-	,␣
mt002:020	16	@	-	sillä␣
mt002:020	17	(@)	-	ne␣
mt002:020	15	(@)	-	ovat␣
mt002:020	15	@	-	kuolleet
mt002:020	-	(,)	-	,␣
mt002:020	17	@	-	jotka␣
mt002:020	18	@	-	väijyivät␣
mt002:020	(21) 22a	@	-	lapsen␣
mt002:020	(19) 20	@	-	henkeä
mt002:020	22b	@	-	"
mt002:020	22b	.	-	.␣
mt002:021	mt002:021	mt002:021	VERSE	Mt␣2:21␣
mt002:021	2	@	-	Niin␣
mt002:021	1	@	-	hän␣
mt002:021	3	@	-	nousi
mt002:021	-	(,)	-	,␣
mt002:021	4	@	-	otti␣
mt002:021	(5) 6	@	-	lapsen␣
mt002:021	7	@	-	ja␣
mt002:021	10	@	-	hänen␣
mt002:021	(8) 9	@	-	äitinsä␣
mt002:021	11	@	-	ja␣
mt002:021	12	@	-	meni␣
mt002:021	15a	@	-	Israelin␣
mt002:021	14	@	-	maahan
mt002:021	13	%case	LOC	
mt002:021	15b	.	-	.␣
mt002:022	mt002:022	mt002:022	VERSE	Mt␣2:22␣
mt002:022	2	@	-	Mutta␣
mt002:022	1	(@)	-	kun␣
mt002:022	1	(@)	-	hän␣
mt002:022	1	@	-	kuuli
mt002:022	-	(,)	-	,␣
mt002:022	3	@	-	että␣
mt002:022	4	@	-	Arkelaus␣
mt002:022	5	@	-	hallitsi␣
mt002:022	(6) 7	@	-	Juudeaa␣
mt002:022	10 (9)	@	-	isänsä␣
mt002:022	11	%pers	3	
mt002:022	12	@	-	Herodeksen␣
mt002:022	8	@	-	jälkeen
mt002:022	-	(,)	-	,␣
mt002:022	-	(@)	-	niin␣
mt002:022	13	(@)	-	hän␣
mt002:022	13	@	-	pelkäsi␣
mt002:022	15a	@	-	mennä␣
mt002:022	14	@	-	sinne
mt002:022	15b	.	-	.␣
mt002:022	17	@	-	Ja␣
mt002:022	16	(@)	-	hän␣
mt002:022	16	@	-	sai␣
mt002:022	19	@	-	unessa␣
mt002:022	18	%case	LOC	
mt002:022	16	(@)	-	Jumalalta␣
mt002:022	16	@	-	käskyn␣
mt002:022	-	(@)	-	ja␣
mt002:022	20	@	-	lähti␣
mt002:022	(24) 25a	@	-	Galilean␣
mt002:022	(22) 23	@	-	alueelle
mt002:022	21	%case	LOC	
mt002:022	25b	.	-	.␣
mt002:023	mt002:023	mt002:023	VERSE	Mt␣2:23␣
mt002:023	1	@	-	Ja␣
mt002:023	-	(@)	-	sinne␣
mt002:023	2	@	-	tultuaan␣
mt002:023	3	(@)	-	hän␣
mt002:023	3	@	-	asettui␣
mt002:023	3	@	-	asumaan␣
mt002:023	5	@	-	kaupunkiin
mt002:023	4	%case	LOC	
mt002:023	-	(,)	-	,␣
mt002:023	6	(@)	-	jonka␣
mt002:023	6	@	-	nimi␣
mt002:023	6	@	-	on␣
mt002:023	7a	@	-	Nasaret
mt002:023	7b	;	-	;␣
mt002:023	8	@	-	että␣
mt002:023	9	@	-	kävisi␣
mt002:023	9	@	-	toteen
mt002:023	-	(,)	-	,␣
mt002:023	10	@	-	mikä␣
mt002:023	(13) 14	@	-	profeettain␣
mt002:023	12	@	-	kautta␣
mt002:023	11	(@)	-	on␣
mt002:023	11	@	-	puhuttu
mt002:023	15	:	-	:␣
mt002:023	-	(@)	-	"
mt002:023	17a	(@)	-	Hän␣
mt002:023	17a	(@)	-	on␣
mt002:023	17a	@	-	kutsuttava␣
mt002:023	16	@	-	Nasaretilaiseksi
mt002:023	17b	@	-	"
mt002:023	17b	.	-	.␣
mt003:001	mt003:001	mt003:001	VERSE	Mt␣3:1␣
mt003:001	5	@	-	Niinä␣
mt003:001	(2)	-	UNTRANSLATED	
mt003:001	(3) 4	@	-	päivinä␣
mt003:001	1	%case	ESS	
mt003:001	6	@	-	tuli␣
mt003:001	7	@	-	Johannes␣
mt003:001	(8) 9	@	-	Kastaja␣
mt003:001	-	(@)	-	ja␣
mt003:001	10	@	-	saarnasi␣
mt003:001	(14) 15a	@	-	Juudean␣
mt003:001	(12) 13	@	-	erämaassa␣
mt003:001	11	%case	LOC	
mt003:002	mt003:002	mt003:002	VERSE	Mt␣3:2␣
mt003:002	1a	@	-	ja␣
mt003:002	2a	@	-	sanoi
mt003:002	2b	:	-	:␣
mt003:002	2b	@	-	"
mt003:002	3a	@	-	Tehkää␣
mt003:002	3a	@	-	parannus
mt003:002	3b	,	-	,␣
mt003:002	5	@	-	sillä␣
mt003:002	(8) 9a	@	-	taivasten␣
mt003:002	(6) 7	@	-	valtakunta␣
mt003:002	4	(@)	-	on␣
mt003:002	4	@	-	tullut␣
mt003:002	4	@	-	lähelle
mt003:002	9b	@	-	"
mt003:002	9b	.	-	.␣
mt003:003	mt003:003	mt003:003	VERSE	Mt␣3:3␣
mt003:003	2	@	-	Sillä␣
mt003:003	1	@	-	hän␣
mt003:003	3	@	-	on␣
mt003:003	4	@	-	se
mt003:003	-	(,)	-	,␣
mt003:003	4	@	-	josta␣
mt003:003	(8) 9	@	-	profeetta␣
mt003:003	7	@	-	Esaias␣
mt003:003	6	%case	NOM	
mt003:003	5	@	-	puhuu␣
mt003:003	10a	@	-	sanoen
mt003:003	10b	:	-	:␣
mt003:003	10b	@	-	"
mt003:003	12	@	-	Huutavan␣
mt003:003	11	@	-	ääni␣
mt003:003	-	(@)	-	kuuluu␣
mt003:003	(14) 15a	@	-	erämaassa
mt003:003	13	%case	LOC	
mt003:003	15b	:	-	:␣
mt003:003	15b	@	-	'
mt003:003	16	@	-	Valmistakaa␣
mt003:003	19a	@	-	Herralle␣
mt003:003	(17) 18	@	-	tie
mt003:003	19b	,	-	,␣
mt003:003	21	@	-	tehkää␣
mt003:003	(22) 23	@	-	polut␣
mt003:003	24a	@	-	hänelle␣
mt003:003	20	@	-	tasaisiksi
mt003:003	24b	@	-	'
mt003:003	24b	.	-	.
mt003:003	24b	@	-	"␣
mt003:004	mt003:004	mt003:004	VERSE	Mt␣3:4␣
mt003:004	2	@	-	Ja␣
mt003:004	(1)	-	UNTRANSLATED	
mt003:004	(3) 4	@	-	Johanneksella␣
mt003:004	5	@	-	oli␣
mt003:004	(6) 7	@	-	puku␣
mt003:004	(8)	-	UNTRANSLATED	
mt003:004	10 11	@	-	kamelinkarvoista␣
mt003:004	9	%case	LOC	
mt003:004	12	@	-	ja␣
mt003:004	(16) 17	@	-	vyötäisillään␣
mt003:004	18a	%pers	3	
mt003:004	15	%case	LOC	
mt003:004	13 14	@	-	nahkavyö
mt003:004	-	(;)	-	;␣
mt003:004	20	@	-	ja␣
mt003:004	23	@	-	hänen␣
mt003:004	(19) 21	@	-	ruokanaan␣
mt003:004	22	@	-	oli␣
mt003:004	24	@	-	heinäsirkat␣
mt003:004	25	@	-	ja␣
mt003:004	26 27a	@	-	metsähunaja
mt003:004	27b	.	-	.␣
mt003:005	mt003:005	mt003:005	VERSE	Mt␣3:5␣
mt003:005	1	@	-	Silloin␣
mt003:005	2	@	-	vaelsi␣
mt003:005	4	@	-	hänen␣
mt003:005	3	@	-	tykönsä␣
mt003:005	5	@	-	Jerusalem␣
mt003:005	6	@	-	ja␣
mt003:005	7	@	-	koko␣
mt003:005	(8) 9	@	-	Juudea␣
mt003:005	10	@	-	ja␣
mt003:005	11	@	-	kaikki␣
mt003:005	(14) 15a	@	-	Jordanin␣
mt003:005	(12) 13	@	-	ympäristö
mt003:005	15b	,	-	,␣
mt003:006	mt003:006	mt003:006	VERSE	Mt␣3:6␣
mt003:006	1	@	-	ja␣
mt003:006	8	@	-	hän␣
mt003:006	7	%case	NOM	
mt003:006	2	@	-	kastoi␣
mt003:006	2	(@)	-	heidät␣
mt003:006	5	@	-	Jordanin␣
mt003:006	(4) 6	@	-	virrassa
mt003:006	3	%case	LOC	
mt003:006	-	(,)	-	,␣
mt003:006	9	(@)	-	kun␣
mt003:006	9	(@)	-	he␣
mt003:006	9	@	-	tunnustivat␣
mt003:006	(10) 11	@	-	syntinsä
mt003:006	12a	%pers	3	
mt003:006	12b	.	-	.␣
mt003:007	mt003:007	mt003:007	VERSE	Mt␣3:7␣
mt003:007	2	@	-	Mutta␣
mt003:007	1	@	-	nähdessään␣
mt003:007	3	@	-	paljon␣
mt003:007	(4) 5	@	-	fariseuksia␣
mt003:007	6	@	-	ja␣
mt003:007	7	@	-	saddukeuksia␣
mt003:007	8	@	-	tulevan␣
mt003:007	(10) 11	@	-	kasteelle␣
mt003:007	9	%case	LOC	
mt003:007	(12)	-	UNTRANSLATED	
mt003:007	13	(@)	-	hän␣
mt003:007	13	@	-	sanoi␣
mt003:007	14a	@	-	heille
mt003:007	-	(:)	-	:␣
mt003:007	-	(@)	-	"
mt003:007	case%15	@	-	Te␣
mt003:007	16a	@	-	kyykäärmeitten␣
mt003:007	15	@	-	sikiöt
mt003:007	16b	,	-	,␣
mt003:007	17	@	-	kuka␣
mt003:007	18	(@)	-	on␣
mt003:007	18	@	-	neuvonut␣
mt003:007	19	@	-	teitä␣
mt003:007	20	@	-	pakenemaan␣
mt003:007	(22) 23	@	-	tulevaista␣
mt003:007	24a	@	-	vihaa
mt003:007	21	%case	PTV	
mt003:007	-	(?)	-	?␣
mt003:008	mt003:008	mt003:008	VERSE	Mt␣3:8␣
mt003:008	1	@	-	Tehkää␣
mt003:008	2	@	-	sentähden␣
mt003:008	(5) 6	@	-	parannuksen␣
mt003:008	4	@	-	soveliaita␣
mt003:008	3	@	-	hedelmiä
mt003:008	-	(,)	-	,␣
mt003:009	mt003:009	mt003:009	VERSE	Mt␣3:9␣
mt003:009	2	@	-	älkääkä␣
mt003:009	1	%clitic	kA	
mt003:009	3	@	-	luulko␣
mt003:009	tasp%4	@	-	saattavanne␣
mt003:009	4	@	-	sanoa␣
mt003:009	6a	@	-	mielessänne
mt003:009	5	%case	LOC	
mt003:009	6b	:	-	:␣
mt003:009	6b	@	-	'
mt003:009	8	@	-	Onhan␣
mt003:009	8	(@)	-	meillä␣
mt003:009	7	@	-	isänä␣
mt003:009	10a (9)	@	-	Aabraham
mt003:009	10b	@	-	'
mt003:009	10b	;	-	;␣
mt003:009	12	@	-	sillä␣
mt003:009	11	(@)	-	minä␣
mt003:009	11	@	-	sanon␣
mt003:009	13	@	-	teille
mt003:009	-	(,)	-	,␣
mt003:009	14	@	-	että␣
mt003:009	(16) 17	@	-	Jumala␣
mt003:009	15	@	-	voi␣
mt003:009	21	@	-	näistä␣
mt003:009	(19) 20	@	-	kivistä␣
mt003:009	18	%case	LOC	
mt003:009	22	@	-	herättää␣
mt003:009	23	@	-	lapsia␣
mt003:009	(24) 25a	@	-	Aabrahamille
mt003:009	25b	.	-	.␣
mt003:010	mt003:010	mt003:010	VERSE	Mt␣3:10␣
mt003:010	1	@	-	Jo␣
mt003:010	(2)	-	UNTRANSLATED	
mt003:010	10a	(@)	-	on␣
mt003:010	(3) 4	@	-	kirves␣
mt003:010	10a	@	-	pantu␣
mt003:010	(8) 9	@	-	puitten␣
mt003:010	(6) 7	@	-	juurelle
mt003:010	5	%case	LOC	
mt003:010	10b	;	-	;␣
mt003:010	11	@	-	jokainen␣
mt003:010	13	@	-	puu
mt003:010	-	(,)	-	,␣
mt003:010	15	(@)	-	joka␣
mt003:010	14	@	-	ei␣
mt003:010	15	@	-	tee␣
mt003:010	17	@	-	hyvää␣
mt003:010	16	@	-	hedelmää
mt003:010	-	(,)	-	,␣
mt003:010	12	@	-	siis␣
mt003:010	18	@	-	hakataan␣
mt003:010	18	@	-	pois␣
mt003:010	19	@	-	ja␣
mt003:010	22a	@	-	heitetään␣
mt003:010	21	@	-	tuleen
mt003:010	20	%case	LOC	
mt003:010	22b	.	-	.␣
mt003:011	mt003:011	mt003:011	VERSE	Mt␣3:11␣
mt003:011	1	@	-	Minä␣
mt003:011	(2)	-	UNTRANSLATED	
mt003:011	4	@	-	kastan␣
mt003:011	3	@	-	teidät␣
mt003:011	6	@	-	vedellä␣
mt003:011	5	%case	LOC	
mt003:011	8a	@	-	parannukseen
mt003:011	7	%case	LOC	
mt003:011	8b	,	-	,␣
mt003:011	10	@	-	mutta␣
mt003:011	9	@	-	se
mt003:011	-	(,)	-	,␣
mt003:011	9	@	-	joka␣
mt003:011	12	@	-	minun␣
mt003:011	11	@	-	jäljessäni␣
mt003:011	13	@	-	tulee
mt003:011	-	(,)	-	,␣
mt003:011	16a	@	-	on␣
mt003:011	15	@	-	minua␣
mt003:011	14	@	-	väkevämpi
mt003:011	16b	,	-	,␣
mt003:011	17	@	-	jonka␣
mt003:011	(21) 22	@	-	kenkiäkään␣
mt003:011	19	(@)	-	minä␣
mt003:011	18	@	-	en␣
mt003:011	19	@	-	ole␣
mt003:011	20	@	-	kelvollinen␣
mt003:011	23a	@	-	kantamaan
mt003:011	23b	;	-	;␣
mt003:011	24	@	-	hän␣
mt003:011	26	@	-	kastaa␣
mt003:011	25	@	-	teidät␣
mt003:011	29	@	-	Pyhällä␣
mt003:011	28	@	-	Hengellä␣
mt003:011	27	%case	LOC	
mt003:011	30	@	-	ja␣
mt003:011	31a	@	-	tulella
mt003:011	31b	.	-	.␣
mt003:012	mt003:012	mt003:012	VERSE	Mt␣3:12␣
mt003:012	1	@	-	Hänellä␣
mt003:012	-	(@)	-	on␣
mt003:012	(2) 3	@	-	viskimensä␣
mt003:012	(5) 6	@	-	kädessään
mt003:012	7	%pers	3	
mt003:012	4	%case	LOC	
mt003:012	-	(,)	-	,␣
mt003:012	8	@	-	ja␣
mt003:012	9	(@)	-	hän␣
mt003:012	9	@	-	puhdistaa␣
mt003:012	(10) 11	@	-	puimatanterensa␣
mt003:012	12	%pers	3	
mt003:012	13	@	-	ja␣
mt003:012	14	@	-	kokoaa␣
mt003:012	(15) 16	@	-	nisunsa␣
mt003:012	17	%pers	3	
mt003:012	(19) 20a	@	-	aittaan
mt003:012	18	%case	LOC	
mt003:012	-	(,)	-	,␣
mt003:012	22	@	-	mutta␣
mt003:012	(21) 23	@	-	ruumenet␣
mt003:012	24	(@)	-	hän␣
mt003:012	24	@	-	polttaa␣
mt003:012	26a	@	-	sammumattomassa␣
mt003:012	25	@	-	tulessa
mt003:012	26b	.	-	.
mt003:012	26b	@	-	"␣
mt003:013	mt003:013	mt003:013	VERSE	Mt␣3:13␣
mt003:013	1	@	-	Silloin␣
mt003:013	(3) 4	@	-	Jeesus␣
mt003:013	2	@	-	tuli␣
mt003:013	(6) 7	@	-	Galileasta␣
mt003:013	5	%case	LOC	
mt003:013	10 (9)	@	-	Jordanille␣
mt003:013	8	%case	LOC	
mt003:013	(12) 13	@	-	Johanneksen␣
mt003:013	11	@	-	tykö␣
mt003:013	17a	@	-	hänen␣
mt003:013	16	%case	GEN	
mt003:013	(14) 15	@	-	kastettavakseen
mt003:013	17b	.	-	.␣
mt003:014	mt003:014	mt003:014	VERSE	Mt␣3:14␣
mt003:014	2	@	-	Mutta␣
