lk001:001	lk001:001	lk001:001	VERSE	Lk␣1:1␣
lk001:034	(5) 6a	@	-	enkelille
lk001:034	4	%case	LOC	
lk001:034	6b	:	-	:␣
lk001:034	6b	@	-	"
lk001:034	7	@	-	Kuinka␣
lk001:034	9a	@	-	tämä␣
lk001:034	tasp%8	@	-	voi␣
lk001:034	8	@	-	tapahtua
lk001:034	9b	,	-	,␣
lk001:034	10	@	-	kun␣
lk001:034	13a	(@)	-	minä␣
lk001:034	12	@	-	en␣
lk001:034	11	@	-	miehestä␣
lk001:034	-	(@)	-	mitään␣
lk001:034	13a	@	-	tiedä
lk001:034	-	(?)	-	?
lk001:034	13b	@	-	"␣
lk001:035	lk001:035	lk001:035	VERSE	Lk␣1:35␣
lk001:035	(3) 4	@	-	Enkeli␣
lk001:035	(1)	-	UNTRANSLATED	
lk001:035	2	@	-	vastasi␣
lk001:035	-	(@)	-	ja␣
lk001:035	5	@	-	sanoi␣
lk001:035	6a	@	-	hänelle
lk001:035	6b	:	-	:␣
lk001:035	6b	@	-	"
lk001:035	8	@	-	Pyhä␣
lk001:035	7	@	-	Henki␣
lk001:035	9	@	-	tulee␣
lk001:035	11	@	-	sinun␣
lk001:035	10	@	-	päällesi
lk001:035	-	(,)	-	,␣
lk001:035	12	@	-	ja␣
lk001:035	14	@	-	Korkeimman␣
lk001:035	13	@	-	voima␣
lk001:035	15	@	-	varjoaa␣
lk001:035	16a	@	-	sinut
lk001:035	16b	;	-	;␣
lk001:035	17	@	-	sentähden␣
lk001:035	18	@	-	myös␣
lk001:035	19	@	-	se␣
lk001:035	21	@	-	pyhä
lk001:035	-	(,)	-	,␣
lk001:035	19	@	-	mikä␣
lk001:035	20	@	-	syntyy
lk001:035	-	(,)	-	,␣
lk001:035	22	(@)	-	pitää␣
lk001:035	22	@	-	kutsuttaman␣
lk001:035	24a	@	-	Jumalan␣
lk001:035	23	@	-	Pojaksi
lk001:035	24b	.	-	.␣
lk001:036	lk001:036	lk001:036	VERSE	Lk␣1:36␣
lk001:036	1	@	-	Ja␣
lk001:036	2	@	-	katso
lk001:036	-	(,)	-	,␣
lk001:036	6	@	-	sinun␣
lk001:036	(4) 5	@	-	sukulaisesi␣
lk001:036	3	@	-	Elisabet
lk001:036	-	(,)	-	,␣
lk001:036	8	@	-	hänkin␣
lk001:036	7	%clitic	kin	
lk001:036	9	@	-	kantaa␣
lk001:036	9	@	-	kohdussaan␣
lk001:036	10	@	-	poikaa␣
lk001:036	12	@	-	vanhalla␣
lk001:036	12	@	-	iällään
lk001:036	13	%pers	3	
lk001:036	11	%case	LOC	
lk001:036	-	(,)	-	,␣
lk001:036	14	@	-	ja␣
lk001:036	15	@	-	tämä␣
lk001:036	18	@	-	on␣
lk001:036	17	@	-	kuudes␣
lk001:036	16	@	-	kuukausi␣
lk001:036	19	@	-	hänellä
lk001:036	-	(,)	-	,␣
lk001:036	20	@	-	jota␣
lk001:036	21	@	-	sanottiin␣
lk001:036	22a	@	-	hedelmättömäksi
lk001:036	22b	;	-	;␣
lk001:037	lk001:037	lk001:037	VERSE	Lk␣1:37␣
lk001:037	1	@	-	sillä␣
lk001:037	(5) 6	@	-	Jumalalle␣
lk001:037	4	%case	LOC	
lk001:037	2	@	-	ei␣
lk001:037	7 8a	@	-	mikään␣
lk001:037	3	@	-	ole␣
lk001:037	3	@	-	mahdotonta
lk001:037	8b	.	-	.
lk001:037	8b	@	-	"␣
lk001:038	lk001:038	lk001:038	VERSE	Lk␣1:38␣
lk001:038	2	@	-	Silloin␣
lk001:038	3a	@	-	Maria␣
lk001:038	1	@	-	sanoi
lk001:038	3b	:	-	:␣
lk001:038	3b	@	-	"
lk001:038	4	@	-	Katso
lk001:038	-	(,)	-	,␣
lk001:038	-	(@)	-	minä␣
lk001:038	-	(@)	-	olen␣
lk001:038	7a	@	-	Herran␣
lk001:038	(5) 6	@	-	palvelijatar
lk001:038	7b	;	-	;␣
lk001:038	8	@	-	tapahtukoon␣
lk001:038	9	@	-	minulle␣
lk001:038	13a	@	-	sinun␣
lk001:038	(11) 12	@	-	sanasi␣
lk001:038	10	@	-	mukaan
lk001:038	13b	@	-	"
lk001:038	13b	.	-	.␣
lk001:038	14	@	-	Ja␣
lk001:038	(18) 19a	@	-	enkeli␣
lk001:038	15	@	-	lähti␣
lk001:038	17	@	-	hänen␣
lk001:038	16	@	-	tyköänsä
lk001:038	19b	.	-	.␣
lk001:039	lk001:039	lk001:039	VERSE	Lk␣1:39␣
lk001:039	7	@	-	Niinä␣
lk001:039	(2)	-	UNTRANSLATED	
lk001:039	(5) 6	@	-	päivinä␣
lk001:039	4	%case	ESS	
lk001:039	3	@	-	Maria␣
lk001:039	1	@	-	nousi␣
lk001:039	-	(@)	-	ja␣
lk001:039	8	@	-	kulki␣
lk001:039	13	@	-	kiiruusti␣
lk001:039	12	%case	?	
lk001:039	(10) 11	@	-	vuorimaahan␣
lk001:039	9	%case	LOC	
lk001:039	-	(@)	-	erääseen␣
lk001:039	16a	@	-	Juudan␣
lk001:039	15	@	-	kaupunkiin␣
lk001:039	14	%case	LOC	
lk001:040	lk001:040	lk001:040	VERSE	Lk␣1:40␣
lk001:040	1	@	-	ja␣
lk001:040	2	@	-	meni␣
lk001:040	6	@	-	Sakariaan␣
lk001:040	(4) 5	@	-	kotiin␣
lk001:040	3	%case	LOC	
lk001:040	7	@	-	ja␣
lk001:040	8	@	-	tervehti␣
lk001:040	10a (9)	@	-	Elisabetia
lk001:040	10b	.	-	.␣
lk001:041	lk001:041	lk001:041	VERSE	Lk␣1:41␣
lk001:041	1	@	-	Ja␣
lk001:041	(2)	-	UNTRANSLATED	
lk001:041	3	@	-	kun␣
lk001:041	10a (9)	@	-	Elisabet␣
lk001:041	4	@	-	kuuli␣
lk001:041	(7) 8	@	-	Marian␣
lk001:041	(5) 6	@	-	tervehdyksen
lk001:041	10b	,	-	,␣
lk001:041	11	@	-	hypähti␣
lk001:041	(12) 13	@	-	lapsi␣
lk001:041	17a	@	-	hänen␣
lk001:041	(15) 16	@	-	kohdussansa
lk001:041	14	%case	LOC	
lk001:041	17b	;	-	;␣
lk001:041	18	@	-	ja␣
lk001:041	(22) 23a	@	-	Elisabet␣
lk001:041	19	@	-	täytettiin␣
lk001:041	21	@	-	Pyhällä␣
lk001:041	20	@	-	Hengellä
lk001:041	23b	.	-	.␣
lk001:042	lk001:042	lk001:042	VERSE	Lk␣1:42␣
lk001:042	1	@	-	Ja␣
lk001:042	2	(@)	-	hän␣
lk001:042	2	@	-	puhkesi␣
lk001:042	2	@	-	puhumaan␣
lk001:042	4	@	-	suurella␣
lk001:042	3	@	-	äänellä␣
lk001:042	5	@	-	ja␣
lk001:042	6a	@	-	sanoi
lk001:042	6b	:	-	:␣
lk001:042	6b	@	-	"
lk001:042	7	@	-	Siunattu␣
lk001:042	8	@	-	sinä␣
lk001:042	10	@	-	vaimojen␣
lk001:042	9	@	-	joukossa
lk001:042	-	(,)	-	,␣
lk001:042	11	@	-	ja␣
lk001:042	12	@	-	siunattu␣
lk001:042	17a	@	-	sinun␣
lk001:042	(15) 16	@	-	kohtusi␣
lk001:042	(13) 14	@	-	hedelmä
lk001:042	-	(!)	-	!␣
lk001:043	lk001:043	lk001:043	VERSE	Lk␣1:43␣
lk001:043	1	@	-	Ja␣
lk001:043	2	@	-	kuinka␣
lk001:043	3	@	-	minulle␣
lk001:043	-	(@)	-	tapahtuu␣
lk001:043	4	@	-	tämä
lk001:043	-	(,)	-	,␣
lk001:043	5	@	-	että␣
lk001:043	11	@	-	minun␣
lk001:043	10 (9)	@	-	Herrani␣
lk001:043	(7) 8	@	-	äiti␣
lk001:043	6	@	-	tulee␣
lk001:043	13a	@	-	minun␣
lk001:043	12	@	-	tyköni
lk001:043	-	(?)	-	?␣
lk001:044	lk001:044	lk001:044	VERSE	Lk␣1:44␣
lk001:044	2	@	-	Sillä␣
lk001:044	1	@	-	katso
lk001:044	-	(,)	-	,␣
lk001:044	3	@	-	kun␣
lk001:044	9	@	-	sinun␣
lk001:044	(7) 8	@	-	tervehdyksesi␣
lk001:044	(5) 6	@	-	ääni␣
lk001:044	4	@	-	tuli␣
lk001:044	13a	@	-	minun␣
lk001:044	(11) 12	@	-	korviini
lk001:044	10	%case	LOC	
lk001:044	13b	,	-	,␣
lk001:044	14	@	-	hypähti␣
lk001:044	(17) 18	@	-	lapsi␣
lk001:044	16	@	-	ilosta␣
lk001:044	15	%case	LOC	
lk001:044	22a	@	-	minun␣
lk001:044	(20) 21	@	-	kohdussani
lk001:044	19	%case	LOC	
lk001:044	22b	.	-	.␣
lk001:045	lk001:045	lk001:045	VERSE	Lk␣1:45␣
lk001:045	1	@	-	Ja␣
lk001:045	2	@	-	autuas␣
lk001:045	3	@	-	se
lk001:045	-	(,)	-	,␣
lk001:045	3	@	-	joka␣
lk001:045	4	@	-	uskoi
lk001:045	-	(,)	-	,␣
lk001:045	5	@	-	sillä␣
lk001:045	8	@	-	se␣
lk001:045	9	@	-	sana␣
lk001:045	6	@	-	on␣
lk001:045	7	@	-	täyttyvä
lk001:045	-	(,)	-	,␣
lk001:045	8	@	-	mikä␣
lk001:045	10	@	-	hänelle␣
lk001:045	-	(@)	-	on␣
lk001:045	-	(@)	-	tullut␣
lk001:045	12a	@	-	Herralta
lk001:045	11	%case	LOC	
lk001:045	-	(!)	-	!
lk001:045	12b	@	-	"␣
lk001:046	lk001:046	lk001:046	VERSE	Lk␣1:46␣
lk001:046	1	@	-	Ja␣
lk001:046	3a	@	-	Maria␣
lk001:046	2	@	-	sanoi
lk001:046	3b	:	-	:␣
lk001:046	3b	@	-	"
lk001:046	7	@	-	Minun␣
lk001:046	(5) 6	@	-	sieluni␣
lk001:046	4	@	-	suuresti␣
lk001:046	4	@	-	ylistää␣
lk001:046	(8) 9a	@	-	Herraa
lk001:046	9b	,	-	,␣
lk001:047	lk001:047	lk001:047	VERSE	Lk␣1:47␣
lk001:047	1	@	-	ja␣
lk001:047	5	@	-	minun␣
lk001:047	(3) 4	@	-	henkeni␣
lk001:047	2	@	-	riemuitsee␣
lk001:047	(7) 8	@	-	Jumalasta
lk001:047	6	%case	LOC	
lk001:047	-	(,)	-	,␣
lk001:047	10 (9)	@	-	vapahtajastani
lk001:047	11a	%pers	?	
lk001:047	11b	;	-	;␣
lk001:048	lk001:048	lk001:048	VERSE	Lk␣1:48␣
lk001:048	1	@	-	sillä␣
lk001:048	2	(@)	-	hän␣
lk001:048	2	(@)	-	on␣
lk001:048	2	@	-	katsonut␣
lk001:048	(6) 7	@	-	palvelijattarensa␣
lk001:048	8a	%pers	3	
lk001:048	(4) 5	@	-	alhaisuuteen
lk001:048	3	%case	LOC	
lk001:048	8b	.	-	.␣
lk001:048	9	@	-	Katso
lk001:048	-	(,)	-	,␣
lk001:048	(10)	-	UNTRANSLATED	
lk001:048	(12) 13	@	-	tästedes␣
lk001:048	11	%case	?	
lk001:048	16	@	-	kaikki␣
lk001:048	(17) 18a	@	-	sukupolvet␣
lk001:048	14	@	-	ylistävät␣
lk001:048	15	@	-	minua␣
lk001:048	14	@	-	autuaaksi
lk001:048	18b	.	-	.␣
lk001:049	lk001:049	lk001:049	VERSE	Lk␣1:49␣
lk001:049	1	@	-	Sillä␣
lk001:049	(5) 6a	@	-	Voimallinen␣
lk001:049	2	(@)	-	on␣
lk001:049	2	@	-	tehnyt␣
lk001:049	3	@	-	minulle␣
lk001:049	4	@	-	suuria
lk001:049	6b	,	-	,␣
lk001:049	7	@	-	ja␣
lk001:049	11a	@	-	hänen␣
lk001:049	10 (9)	@	-	nimensä␣
lk001:049	-	(@)	-	on␣
lk001:049	8	@	-	pyhä
lk001:049	11b	,	-	,␣
lk001:050	lk001:050	lk001:050	VERSE	Lk␣1:50␣
lk001:050	1	@	-	ja␣
lk001:050	4	@	-	hänen␣
lk001:050	(2) 3	@	-	laupeutensa␣
lk001:050	-	(@)	-	pysyy␣
lk001:050	6	@	-	polvesta␣
lk001:050	(7)	-	UNTRANSLATED	
lk001:050	8	@	-	polveen␣
lk001:050	5	%case	LOC	
lk001:050	9	@	-	niille
lk001:050	-	(,)	-	,␣
lk001:050	9	@	-	jotka␣
lk001:050	11a	@	-	häntä␣
lk001:050	10	@	-	pelkäävät
lk001:050	11b	.	-	.␣
lk001:051	lk001:051	lk001:051	VERSE	Lk␣1:51␣
lk001:051	1	(@)	-	Hän␣
lk001:051	1	(@)	-	on␣
lk001:051	1	@	-	osoittanut␣
lk001:051	2	@	-	voimansa␣
lk001:051	4	@	-	käsivarrellaan
lk001:051	5a	%pers	3	
lk001:051	3	%case	LOC	
lk001:051	-	(;)	-	;␣
lk001:051	6	(@)	-	hän␣
lk001:051	6	(@)	-	on␣
lk001:051	6	@	-	hajottanut␣
lk001:051	-	(@)	-	ne
lk001:051	-	(,)	-	,␣
lk001:051	7	(@)	-	joilla␣
lk001:051	7	(@)	-	oli␣
lk001:051	7	@	-	ylpeät␣
lk001:051	8	@	-	ajatukset␣
lk001:051	9	@	-	sydämessään
lk001:051	10a	%pers	3	
lk001:051	10b	.	-	.␣
lk001:052	lk001:052	lk001:052	VERSE	Lk␣1:52␣
lk001:052	-	(@)	-	Hän␣
lk001:052	1	(@)	-	on␣
lk001:052	1	@	-	kukistanut␣
lk001:052	2	@	-	valtiaat␣
lk001:052	4	@	-	valtaistuimilta␣
lk001:052	3	%case	LOC	
lk001:052	5	@	-	ja␣
lk001:052	6	@	-	korottanut␣
lk001:052	7a	@	-	alhaiset
lk001:052	7b	.	-	.␣
lk001:053	lk001:053	lk001:053	VERSE	Lk␣1:53␣
lk001:053	1	@	-	Nälkäiset␣
lk001:053	-	(@)	-	hän␣
lk001:053	2	(@)	-	on␣
lk001:053	2	@	-	täyttänyt␣
lk001:053	3	@	-	hyvyyksillä
lk001:053	-	(,)	-	,␣
lk001:053	4	@	-	ja␣
lk001:053	5	@	-	rikkaat␣
lk001:053	6	(@)	-	hän␣
lk001:053	6	(@)	-	on␣
lk001:053	6	@	-	lähettänyt␣
lk001:053	7a	@	-	tyhjinä␣
lk001:053	6	@	-	pois
lk001:053	7b	.	-	.␣
lk001:054	lk001:054	lk001:054	VERSE	Lk␣1:54␣
lk001:054	1	(@)	-	Hän␣
lk001:054	1	(@)	-	on␣
lk001:054	1	@	-	ottanut␣
lk001:054	1	@	-	huomaansa␣
lk001:054	3	@	-	palvelijansa␣
lk001:054	4a	%pers	3	
lk001:054	2	@	-	Israelin
lk001:054	4b	,	-	,␣
lk001:054	5	@	-	muistaaksensa␣
lk001:054	6a	@	-	laupeuttaan␣
lk001:055	lk001:055	lk001:055	VERSE	Lk␣1:55␣
lk001:055	(7) 8	@	-	Aabrahamia␣
lk001:055	9	@	-	ja␣
lk001:055	12	@	-	hänen␣
lk001:055	(10) 11	@	-	siementänsä␣
lk001:055	case%11	@	-	kohtaan␣
lk001:055	(14) 15a	@	-	iankaikkisesti
lk001:055	13	%case	MAN	
lk001:055	-	(,)	-	,␣
lk001:055	1	@	-	niinkuin␣
lk001:055	2	(@)	-	hän␣
lk001:055	2	(@)	-	on␣
lk001:055	6a	@	-	meidän␣
lk001:055	(4) 5	@	-	isillemme␣
lk001:055	3	%case	LOC	
lk001:055	2	@	-	puhunut
lk001:055	-	(.)	-	.
lk001:055	-	(@)	-	"␣
lk001:056	lk001:056	lk001:056	VERSE	Lk␣1:56␣
lk001:056	2	@	-	Ja␣
lk001:056	3	@	-	Maria␣
lk001:056	1	@	-	oli␣
lk001:056	5	@	-	hänen␣
lk001:056	4	@	-	tykönänsä␣
lk001:056	6	@	-	noin␣
lk001:056	8a	@	-	kolme␣
lk001:056	7	@	-	kuukautta␣
lk001:056	9	@	-	ja␣
lk001:056	10	@	-	palasi␣
lk001:056	10	(@)	-	jälleen␣
lk001:056	(12) 13	@	-	kotiinsa
lk001:056	14a	%pers	3	
lk001:056	11	%case	LOC	
lk001:056	14b	.	-	.␣
lk001:057	lk001:057	lk001:057	VERSE	Lk␣1:57␣
lk001:057	2	@	-	Mutta␣
lk001:057	(1) 3	@	-	Elisabetin␣
lk001:057	(7) 8	@	-	synnyttämisen␣
lk001:057	9	%pers	?	
lk001:057	(5) 6	@	-	aika␣
lk001:057	4	@	-	tuli
lk001:057	-	(;)	-	;␣
lk001:057	10	@	-	ja␣
lk001:057	11	(@)	-	hän␣
lk001:057	11	@	-	synnytti␣
lk001:057	12a	@	-	pojan
lk001:057	12b	.	-	.␣
lk001:058	lk001:058	lk001:058	VERSE	Lk␣1:58␣
lk001:058	1	@	-	Ja␣
lk001:058	-	(@)	-	kun␣
lk001:058	8	@	-	hänen␣
lk001:058	(3) 4	@	-	naapurinsa␣
lk001:058	5	@	-	ja␣
lk001:058	(6) 7	@	-	sukulaisensa␣
lk001:058	2	@	-	kuulivat
lk001:058	-	(,)	-	,␣
lk001:058	9	@	-	että␣
lk001:058	11	@	-	Herra␣
lk001:058	10	(@)	-	oli␣
lk001:058	10	@	-	tehnyt␣
lk001:058	16	@	-	hänelle␣
lk001:058	15	%case	LOC	
lk001:058	10	@	-	suuren␣
lk001:058	(12) 13	@	-	laupeuden
lk001:058	(14)	-	UNTRANSLATED	
lk001:058	-	(,)	-	,␣
lk001:058	(17)	-	UNTRANSLATED	
lk001:058	18	@	-	iloitsivat␣
lk001:058	18	(@)	-	he␣
lk001:058	19a	@	-	hänen␣
lk001:058	18	@	-	kanssansa
lk001:058	19b	.	-	.␣
lk001:059	lk001:059	lk001:059	VERSE	Lk␣1:59␣
lk001:059	1	@	-	Ja␣
lk001:059	(2)	-	UNTRANSLATED	
lk001:059	(6) 7	@	-	kahdeksantena␣
lk001:059	(4) 5	@	-	päivänä␣
lk001:059	3	%case	ESS	
lk001:059	8	(@)	-	he␣
lk001:059	8	@	-	tulivat␣
lk001:059	9	@	-	ympärileikkaamaan␣
lk001:059	(10) 11	@	-	lasta␣
lk001:059	12	@	-	ja␣
lk001:059	13	(@)	-	tahtoivat␣
lk001:059	13	@	-	antaa␣
lk001:059	14	@	-	hänelle␣
lk001:059	20	@	-	hänen␣
lk001:059	(18) 19	@	-	isänsä␣
lk001:059	15	@	-	mukaan␣
lk001:059	(16) 17	@	-	nimen␣
lk001:059	15	%case	GEN	
lk001:059	21a	@	-	Sakarias
lk001:059	21b	.	-	.␣
lk001:060	lk001:060	lk001:060	VERSE	Lk␣1:60␣
lk001:060	1	@	-	Mutta␣
lk001:060	5	@	-	hänen␣
lk001:060	(3) 4	@	-	äitinsä␣
lk001:060	2	@	-	vastasi␣
lk001:060	-	(@)	-	ja␣
lk001:060	6a	@	-	sanoi
lk001:060	6b	:	-	:␣
lk001:060	6b	@	-	"
lk001:060	7a	@	-	Ei␣
lk001:060	7a	@	-	suinkaan
lk001:060	7b	,	-	,␣
lk001:060	8	@	-	vaan␣
lk001:060	-	(@)	-	hänen␣
lk001:060	9	@	-	nimensä␣
lk001:060	9	(@)	-	on␣
lk001:060	9	@	-	oleva␣
lk001:060	10a	@	-	Johannes
lk001:060	10b	@	-	"
lk001:060	10b	.	-	.␣
lk001:061	lk001:061	lk001:061	VERSE	Lk␣1:61␣
lk001:061	1	@	-	Niin␣
lk001:061	2	(@)	-	he␣
lk001:061	2	@	-	sanoivat␣
lk001:061	4	@	-	hänelle
lk001:061	3	%case	LOC	
lk001:061	5	:	-	:␣
lk001:061	-	(@)	-	"
lk001:061	6	@	-	Eihän␣
lk001:061	11	@	-	sinun␣
lk001:061	10 (9)	@	-	suvussasi␣
lk001:061	8	%case	LOC	
lk001:061	7	@	-	ole␣
lk001:061	6	@	-	ketään
lk001:061	-	(,)	-	,␣
lk001:061	12	@	-	jolla␣
lk001:061	13	@	-	on␣
lk001:061	16a	@	-	se␣
lk001:061	(14) 15	@	-	nimi
lk001:061	16b	@	-	"
lk001:061	16b	.	-	.␣
lk001:062	lk001:062	lk001:062	VERSE	Lk␣1:62␣
lk001:062	2	@	-	Ja␣
lk001:062	1	(@)	-	he␣
lk001:062	1	(@)	-	kysyivät␣
lk001:062	1	@	-	viittomalla␣
lk001:062	pro%5	@	-	lapsen␣
lk001:062	(3) 4	@	-	isältä
lk001:062	-	(,)	-	,␣
lk001:062	7	@	-	minkä␣
lk001:062	10 (6)	@	-	nimen␣
lk001:062	9	(@)	-	hän␣
lk001:062	9	@	-	tahtoi␣
lk001:062	11a	@	-	hänelle␣
lk001:062	10 (6)	@	-	annettavaksi
lk001:062	11b	.	-	.␣
lk001:063	lk001:063	lk001:063	VERSE	Lk␣1:63␣
lk001:063	1	@	-	Niin␣
lk001:063	2	(@)	-	hän␣
lk001:063	2	@	-	pyysi␣
lk001:063	3	@	-	taulun␣
lk001:063	-	(@)	-	ja␣
lk001:063	4	@	-	kirjoitti␣
lk001:063	-	(@)	-	siihen␣
lk001:063	5a	@	-	nämä␣
lk001:063	5a	@	-	sanat
lk001:063	-	(:)	-	:␣
lk001:063	-	(@)	-	"
lk001:063	6	@	-	Johannes␣
lk001:063	7	@	-	on␣
lk001:063	9a	@	-	hänen␣
lk001:063	8	@	-	nimensä
lk001:063	9b	@	-	"
lk001:063	9b	.	-	.␣
lk001:063	10	@	-	Ja␣
lk001:063	12a	@	-	kaikki␣
lk001:063	11	@	-	ihmettelivät
lk001:063	12b	.	-	.␣
lk001:064	lk001:064	lk001:064	VERSE	Lk␣1:64␣
lk001:064	2	@	-	Ja␣
lk001:064	6	@	-	kohta␣
lk001:064	5	@	-	hänen␣
lk001:064	(3) 4	@	-	suunsa␣
lk001:064	1	@	-	aukeni
lk001:064	-	(,)	-	,␣
lk001:064	7	@	-	ja␣
lk001:064	10a	@	-	hänen␣
lk001:064	(8) 9	@	-	kielensä␣
lk001:064	-	(@)	-	vapautui
lk001:064	10b	,	-	,␣
lk001:064	11	@	-	ja␣
lk001:064	12	(@)	-	hän␣
lk001:064	12	@	-	puhui␣
lk001:064	13	@	-	kiittäen␣
lk001:064	(14) 15a	@	-	Jumalaa
lk001:064	15b	.	-	.␣
lk001:065	lk001:065	lk001:065	VERSE	Lk␣1:65␣
lk001:065	1	@	-	Ja␣
lk001:065	2	@	-	tuli␣
lk001:065	5	@	-	pelko␣
lk001:065	4	@	-	kaikille␣
lk001:065	3	%case	LOC	
lk001:065	8a	@	-	heidän␣
lk001:065	(6) 7	@	-	ympärillään␣
lk001:065	(6) 7	@	-	asuvaisille
lk001:065	8b	,	-	,␣
lk001:065	9	@	-	ja␣
lk001:065	11	@	-	koko␣
lk001:065	(14) 15	@	-	Juudean␣
lk001:065	(12) 13	@	-	vuorimaassa␣
lk001:065	10	%case	LOC	
lk001:065	16	@	-	puhuttiin␣
lk001:065	17	@	-	kaikista␣
lk001:065	20a	@	-	näistä␣
lk001:065	(18) 19	@	-	tapahtumista
lk001:065	20b	;	-	;␣
lk001:066	lk001:066	lk001:066	VERSE	Lk␣1:66␣
lk001:066	1	@	-	ja␣
lk001:066	3	@	-	kaikki
lk001:066	-	(,)	-	,␣
lk001:066	4	@	-	jotka␣
lk001:066	-	(@)	-	niistä␣
lk001:066	5	@	-	kuulivat
lk001:066	-	(,)	-	,␣
lk001:066	2	@	-	panivat␣
lk001:066	-	(@)	-	ne␣
lk001:066	(7) 8	@	-	mieleensä␣
lk001:066	9	%pers	3	
lk001:066	6	%case	LOC	
lk001:066	-	(@)	-	ja␣
lk001:066	10a	@	-	sanoivat
lk001:066	10b	:	-	:␣
lk001:066	10b	@	-	"
lk001:066	11	@	-	Mikähän␣
lk001:066	12	%clitic	hAn	
lk001:066	15	@	-	tästä␣
lk001:066	(13) 14	@	-	lapsesta␣
lk001:066	16a	@	-	tulee
lk001:066	-	(?)	-	?
lk001:066	-	(@)	-	"␣
lk001:066	(17)	-	UNTRANSLATED	
lk001:066	18	@	-	Sillä␣
lk001:066	20	@	-	Herran␣
lk001:066	19	@	-	käsi␣
lk001:066	21	@	-	oli␣
lk001:066	23a	@	-	hänen␣
lk001:066	22	@	-	kanssansa
lk001:066	23b	.	-	.␣
lk001:067	lk001:067	lk001:067	VERSE	Lk␣1:67␣
lk001:067	1	@	-	Ja␣
lk001:067	2	@	-	Sakarias
lk001:067	-	(,)	-	,␣
lk001:067	5	@	-	hänen␣
lk001:067	(3) 4	@	-	isänsä
lk001:067	-	(,)	-	,␣
lk001:067	6	@	-	täytettiin␣
lk001:067	8	@	-	Pyhällä␣
lk001:067	7	@	-	Hengellä
lk001:067	-	(,)	-	,␣
lk001:067	9	@	-	ja␣
lk001:067	10	(@)	-	hän␣
lk001:067	10	@	-	ennusti␣
lk001:067	11a	@	-	sanoen
lk001:067	11b	:	-	:␣
lk001:068	lk001:068	lk001:068	VERSE	Lk␣1:68␣
