ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac002:002	18	%tasp	PAST	
ac002:002	-	(.)	-	.␣
ac002:003	ac002:003	ac002:003	VERSE	Apt␣2:3␣
ac002:003	1	@	-	Ja␣
ac002:003	3	@	-	he␣
ac002:003	2	@	-	näkivät␣
ac002:003	6	@	-	ikäänkuin␣
ac002:003	7	@	-	tulisia␣
ac002:003	5	@	-	kieliä
ac002:003	-	(,)	-	,␣
ac002:003	4	(@)	-	jotka␣
ac002:003	4	@	-	jakaantuivat␣
ac002:003	8	@	-	ja␣
ac002:003	9	@	-	asettuivat␣
ac002:003	13a	@	-	heidän␣
ac002:003	12	@	-	itsekunkin␣
ac002:003	11	%case	NOM	
ac002:003	10	@	-	päälle
ac002:003	13b	.	-	.␣
ac002:004	ac002:004	ac002:004	VERSE	Apt␣2:4␣
ac002:004	1	@	-	Ja␣
ac002:004	2	(@)	-	he␣
ac002:004	2	@	-	tulivat␣
ac002:004	3	@	-	kaikki␣
ac002:004	5	@	-	Pyhällä␣
ac002:004	4	@	-	Hengellä␣
ac002:004	2	@	-	täytetyiksi␣
ac002:004	6	@	-	ja␣
ac002:004	7	@	-	alkoivat␣
ac002:004	8	@	-	puhua␣
ac002:004	9	@	-	muilla␣
ac002:004	10	@	-	kielillä
ac002:004	-	(,)	-	,␣
ac002:004	11	@	-	sen␣
ac002:004	11	@	-	mukaan␣
ac002:004	11	@	-	mitä␣
ac002:004	(12) 13	@	-	Henki␣
ac002:004	16a	@	-	heille␣
ac002:004	15	@	-	puhuttavaksi␣
ac002:004	14	@	-	antoi
ac002:004	16b	.	-	.␣
ac002:005	ac002:005	ac002:005	VERSE	Apt␣2:5␣
ac002:005	2	@	-	Ja␣
ac002:005	4	@	-	Jerusalemissa␣
ac002:005	3	%case	LOC	
ac002:005	5	@	-	asui␣
ac002:005	1	%tasp	PAST	
ac002:005	6a	@	-	juutalaisia
ac002:005	6b	,	-	,␣
ac002:005	8	@	-	jumalaapelkääväisiä␣
ac002:005	7	@	-	miehiä
ac002:005	-	(,)	-	,␣
ac002:005	10	@	-	kaikkinaisista␣
ac002:005	11	@	-	kansoista
ac002:005	9	%case	LOC	
ac002:005	-	(,)	-	,␣
ac002:005	12	@	-	mitä␣
ac002:005	(14) 15a	@	-	taivaan␣
ac002:005	13	@	-	alla␣
ac002:005	-	(@)	-	on
ac002:005	15b	.	-	.␣
ac002:006	ac002:006	ac002:006	VERSE	Apt␣2:6␣
ac002:006	2	@	-	Ja␣
ac002:006	1	(@)	-	kun␣
ac002:006	5	@	-	tämä␣
ac002:006	(3) 4	@	-	ääni␣
ac002:006	1	@	-	kuului
ac002:006	-	(,)	-	,␣
ac002:006	-	(@)	-	niin␣
ac002:006	6	@	-	kokoontui␣
ac002:006	(7) 8	@	-	paljon␣
ac002:006	(7) 8	@	-	kansaa
ac002:006	-	(;)	-	;␣
ac002:006	9	@	-	ja␣
ac002:006	10a	(@)	-	he␣
ac002:006	10a	@	-	tulivat␣
ac002:006	10a	@	-	ymmälle
ac002:006	10b	,	-	,␣
ac002:006	11	@	-	sillä␣
ac002:006	13 14	@	-	kukin␣
ac002:006	12	@	-	kuuli␣
ac002:006	19a	@	-	heidän␣
ac002:006	18	@	-	puhuvan␣
ac002:006	16	@	-	hänen␣
ac002:006	16	@	-	omaa␣
ac002:006	(15) 17	@	-	kieltänsä
ac002:006	19b	.	-	.␣
ac002:007	ac002:007	ac002:007	VERSE	Apt␣2:7␣
ac002:007	2	@	-	Ja␣
ac002:007	1	(@)	-	he␣
ac002:007	1	@	-	hämmästyivät␣
ac002:007	3	@	-	ja␣
ac002:007	4	@	-	ihmettelivät␣
ac002:007	5a	@	-	sanoen
ac002:007	5b	:	-	:␣
ac002:007	5b	@	-	"
ac002:007	7	@	-	Katso
ac002:007	-	(,)	-	,␣
ac002:007	6	@	-	eivätkö␣
ac002:007	9	@	-	nämä␣
ac002:007	8	@	-	kaikki
ac002:007	-	(,)	-	,␣
ac002:007	11	@	-	jotka␣
ac002:007	12	@	-	puhuvat
ac002:007	-	(,)	-	,␣
ac002:007	10	@	-	ole␣
ac002:007	13a	@	-	galilealaisia
ac002:007	-	(?)	-	?␣
ac002:008	ac002:008	ac002:008	VERSE	Apt␣2:8␣
ac002:008	2	@	-	Kuinka␣
ac002:008	3	@	-	me␣
ac002:008	1	@	-	sitten␣
ac002:008	4	@	-	kuulemme␣
ac002:008	5	@	-	kukin␣
ac002:008	6	@	-	sen␣
ac002:008	pro%7	@	-	maan␣
ac002:008	8	@	-	kieltä
ac002:008	(9)	-	UNTRANSLATED	
ac002:008	-	(,)	-	,␣
ac002:008	11	@	-	jossa␣
ac002:008	10	%case	LOC	
ac002:008	12a	(@)	-	olemme␣
ac002:008	12a	@	-	syntyneet
ac002:008	-	(?)	-	?␣
ac002:009	ac002:009	ac002:009	VERSE	Apt␣2:9␣
ac002:009	-	(@)	-	Me␣
ac002:009	1	@	-	parttilaiset␣
ac002:009	2	@	-	ja␣
ac002:009	3	@	-	meedialaiset␣
ac002:009	4	@	-	ja␣
ac002:009	5	@	-	eelamilaiset␣
ac002:009	6	@	-	ja␣
ac002:009	7	@	-	me
ac002:009	-	(,)	-	,␣
ac002:009	7	@	-	jotka␣
ac002:009	8	@	-	asumme␣
ac002:009	10a (9)	@	-	Mesopotamiassa
ac002:009	10b	,	-	,␣
ac002:009	11	@	-	Juudeassa␣
ac002:009	13	@	-	ja␣
ac002:009	12	%case	?	
ac002:009	14a	@	-	Kappadokiassa
ac002:009	14b	,	-	,␣
ac002:009	15	@	-	Pontossa␣
ac002:009	16	@	-	ja␣
ac002:009	(17) 18a	@	-	Aasiassa
ac002:009	18b	,	-	,␣
ac002:010	ac002:010	ac002:010	VERSE	Apt␣2:10␣
ac002:010	1	@	-	Frygiassa␣
ac002:010	3	@	-	ja␣
ac002:010	2	%case	?	
ac002:010	4a	@	-	Pamfyliassa
ac002:010	-	(,)	-	,␣
ac002:010	5	@	-	Egyptissä␣
ac002:010	6	@	-	ja␣
ac002:010	13a	@	-	Kyrenen␣
ac002:010	(11)	-	UNTRANSLATED	
ac002:010	pro%12	@	-	puoleisen␣
ac002:010	10 (9)	@	-	Liibyan␣
ac002:010	(7) 8	@	-	alueilla
ac002:010	-	(,)	-	,␣
ac002:010	14	@	-	ja␣
ac002:010	16	@	-	täällä␣
ac002:010	16	@	-	oleskelevat␣
ac002:010	(15) 17a	@	-	roomalaiset
ac002:010	-	(,)	-	,␣
ac002:010	1/11	@	-	juutalaiset␣
ac002:010	3/11	@	-	ja␣
ac002:010	2/11	%case	?	
ac002:010	4a/11	@	-	käännynnäiset
ac002:010	-	(,)	-	,␣
ac002:011	ac002:011	ac002:011	VERSE	Apt␣2:11␣
ac002:011	5	@	-	kreetalaiset␣
ac002:011	6	@	-	ja␣
ac002:011	7a	@	-	arabialaiset
ac002:011	-	(,)	-	,␣
ac002:011	8	(@)	-	me␣
ac002:011	8	@	-	kuulemme␣
ac002:011	-	(@)	-	kukin␣
ac002:011	10	@	-	heidän␣
ac002:011	9	@	-	puhuvan␣
ac002:011	12	@	-	omalla␣
ac002:011	(11) 13	@	-	kielellämme␣
ac002:011	(16) 17a	@	-	Jumalan␣
ac002:011	(14) 15	@	-	suuria␣
ac002:011	(14) 15	@	-	tekoja
ac002:011	17b	.	-	.
ac002:011	17b	@	-	"␣
ac002:012	ac002:012	ac002:012	VERSE	Apt␣2:12␣
ac002:012	2	@	-	Ja␣
ac002:012	1	(@)	-	he␣
ac002:012	1	@	-	olivat␣
ac002:012	3	@	-	kaikki␣
ac002:012	1	@	-	hämmästyksissään␣
ac002:012	5a	@	-	eivätkä␣
ac002:012	4	%clitic	kA	
ac002:012	5a	@	-	tienneet
ac002:012	-	(,)	-	,␣
ac002:012	5a	@	-	mitä␣
ac002:012	5a	@	-	ajatella
ac002:012	-	(,)	-	,␣
ac002:012	-	(@)	-	ja␣
ac002:012	9a	@	-	sanoivat␣
ac002:012	6	@	-	toinen␣
ac002:012	8	@	-	toisellensa
ac002:012	7	%case	LOC	
ac002:012	-	(:)	-	:␣
ac002:012	-	(@)	-	"
ac002:012	10	@	-	Mitä␣
ac002:012	12	@	-	tämä␣
ac002:012	11	@	-	mahtaakaan␣
ac002:012	13a	@	-	olla
ac002:012	-	(?)	-	?
ac002:012	13b	@	-	"␣
ac002:013	ac002:013	ac002:013	VERSE	Apt␣2:13␣
ac002:013	2	@	-	Mutta␣
ac002:013	1	@	-	toiset␣
ac002:013	3	@	-	pilkkasivat␣
ac002:013	-	(@)	-	heitä␣
ac002:013	-	(@)	-	ja␣
ac002:013	4	@	-	sanoivat
ac002:013	5	:	-	:␣
ac002:013	-	(@)	-	"
ac002:013	8a	(@)	-	He␣
ac002:013	8a	@	-	ovat␣
ac002:013	7	@	-	täynnä␣
ac002:013	6	@	-	makeata␣
ac002:013	6	@	-	viiniä
ac002:013	8b	@	-	"
ac002:013	8b	.	-	.␣
ac002:014	ac002:014	ac002:014	VERSE	Apt␣2:14␣
ac002:014	2	@	-	Niin␣
ac002:014	(3) 4	@	-	Pietari␣
ac002:014	1	@	-	astui␣
ac002:014	1	@	-	esiin␣
ac002:014	6	@	-	niiden␣
ac002:014	7	@	-	yhdentoista␣
ac002:014	5	@	-	kanssa
ac002:014	-	(,)	-	,␣
ac002:014	8	@	-	korotti␣
ac002:014	10 (9)	@	-	äänensä␣
ac002:014	11	%pers	3	
ac002:014	12	@	-	ja␣
ac002:014	13	@	-	puhui␣
ac002:014	14a	@	-	heille
ac002:014	14b	:	-	:␣
