mt001:001	1	βίβλος/976/0974	NOM.FEM.SG	Βίβλος	biblos
mt001:019	7	εἰμί/1510&5723/1504	PRES.ACT.PART.NOM.MASC.SG	ὢν	ōn
mt001:019	8	καί/2532/2515	CNJ	καὶ	kai
mt001:019	9	μή/3361/3243	PRART.NOM	μὴ	mē
mt001:019	10	θέλω/2309&5723/2291	PRES.ACT.PART.NOM.MASC.SG	θέλων	thelōn
mt001:019	11	αὐτός/846/0841	PRON.ACC.FEM.SG	αὐτὴν	autēn
mt001:019	12a	δειγματίζω/1165&5658/1164	AOR.ACT.INF	δειγματίσαι	deigmatisai
mt001:019	12b	-/-/-	-	,	,
mt001:019	13	βούλομαι/1014&5675/1012	AOR.PASS/DEP.IND.3sg	ἐβουλήθη	ebūlēthē
mt001:019	14	λάθρᾳ/2977/2965	ADV	λάθρᾳ	lathra
mt001:019	15	ἀπολύω/630&5658/0629	AOR.ACT.INF	ἀπολῦσαι	apolysai
mt001:019	16a	αὐτός/846/0841	PRON.ACC.FEM.SG	αὐτήν	autēn
mt001:019	16b	-/-/-	-	.	.
mt001:020	1	οὗτος/3778/-	DEM.acc.PL.NEUT	ταῦτα	tauta
mt001:020	2	δέ/1161/1160	CNJ	δὲ	de
mt001:020	3	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:020	4	ἐνθυμέομαι/1760&5679/1755	AOR.PASS/DEP.PART.GEN.MASC.SG	ἐνθυμηθέντος	enthymēthentos
mt001:020	5	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	ἰδοὺ	idū
mt001:020	6	ἄγγελος/32/0033	NOM.MASC.SG	ἄγγελος	angelos
mt001:020	7	κύριος/2962/2950	GEN.MASC.SG	Κυρίου	kyriū
mt001:020	8	κατά/2596/2576	PREP	κατ’	kat
mt001:020	9	ὄναρ/3677/3547	OI	ὄναρ	onar
mt001:020	10	φαίνω/5316&5648/5158	2AOR.PASS.IND.3sg	ἐφάνη	efanē
mt001:020	11	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt001:020	12a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.SG	λέγων	legōn
mt001:020	12b	-/-/-	-	-	-
mt001:020	13	Ἰωσήφ/2501/2482	PR	Ἰωσὴφ	iōsēf
mt001:020	14	υἱός/5207/-	NOM.MASC.SG	υἱὸς	huios
mt001:020	15a	Δαυίδ/1138/1159	PR	Δαυείδ	daueid
mt001:020	15b	-/-/-	-	,	,
mt001:020	16	μή/3361/3243	PRART.NOM	μὴ	mē
mt001:020	17	φοβέω/5399&5680/5240	AOR.PASS/DEP.SBJV.2sg	φοβηθῇς	fobēthēs
mt001:020	18	παραλαμβάνω/3880&5629/3743	2AOR.ACT.INF	παραλαβεῖν	paralabein
mt001:020	19	Μαρία/3137/3127	ACC.FEM.SG	Μαρίαν	marian
mt001:020	20	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt001:020	21	γυνή/1135/1134	ACC.FEM.SG	γυναῖκά	gynaika
mt001:020	22a	σύ/4771/4624	PRON.GEN.2sg	σου	sū
mt001:020	22b	-/-/-	-	,	,
mt001:020	23	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt001:020	24	γάρ/1063/1062	CNJ	γὰρ	gar
mt001:020	25	ἐν/1722/1714	PREP	ἐν	en
mt001:020	26	αὐτός/846/0841	PRON.DAT.FEM.SG	αὐτῇ	autē
mt001:020	27	γεννάω/1080&5685/1080	AOR.PASS.PART.NOM.NEUT.SG	γεννηθὲν	gennēthen
mt001:020	28	ἐκ/1537/1529	PREP	ἐκ	ek
mt001:020	29	πνεῦμα/4151/4015	GEN.NEUT.SG	Πνεύματός	pneumatos
mt001:020	30	εἰμί/1510&5719/1504	PRES.ACT.IND.3sg	ἐστιν	estin
mt001:020	31a	ἅγιος/40/0041	ADJ.GEN.NEUT.SG	Ἁγίου	hagiū
mt001:020	31b	-/-/-	-	·	·
mt001:021	1	τίκτω/5088&5695/4937	FUT.MID/DEP.IND.3sg	τέξεται	teksetai
mt001:021	2	δέ/1161/1160	CNJ	δὲ	de
mt001:021	3a	υἱός/5207/-	ACC.MASC.SG	υἱὸν	huion
mt001:021	3b	-/-/-	-	-	-
mt001:021	4	καί/2532/2515	CNJ	καὶ	kai
mt001:021	5	καλέω/2564&5692/2546	FUT.ACT.IND.2sg	καλέσεις	kaleseis
mt001:021	6	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt001:021	7	ὄνομα/3686/3556	ACC.NEUT.SG	ὄνομα	onoma
mt001:021	8	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:021	9a	Ἰησοῦς/2424/2406	ACC.MASC.SG	Ἰησοῦν	iēsūn
mt001:021	9b	-/-/-	-	·	·
mt001:021	10	αὐτός/846/0841	PRON.NOM.MASC.SG	αὐτὸς	autos
mt001:021	11	γάρ/1063/1062	CNJ	γὰρ	gar
mt001:021	12	σῴζω/4982&5692/-	FUT.ACT.IND.3sg	σώσει	sōsei
mt001:021	13	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt001:021	14	λαός/2992/2983	ACC.MASC.SG	λαὸν	laon
mt001:021	15	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:021	16	ἀπό/575/0575	PREP	ἀπὸ	apo
mt001:021	17	ὁ/3588/3455	ART.GEN.FEM.PL	τῶν	tōn
mt001:021	18	ἁμαρτία/266/0265	GEN.FEM.PL	ἁμαρτιῶν	hamartiōn
mt001:021	19a	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt001:021	19b	-/-/-	-	.	.
mt001:022	1	οὗτος/3778/-	DEM.NOM.SG.NEUT	Τοῦτο	tūto
mt001:022	2	δέ/1161/1160	CNJ	δὲ	de
mt001:022	3	ὅλος/3650/3520	ADJ.NOM.NEUT.SG	ὅλον	holon
mt001:022	4	γίνομαι/1096&5754/1095	2PERF.ACT.IND.3sg	γέγονεν	gegonen
mt001:022	5	ἵνα/2443/2424	CNJ	ἵνα	hina
mt001:022	6	πληρόω/4137&5686/4000	AOR.PASS.SBJV.3sg	πληρωθῇ	plērōthē
mt001:022	7	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt001:022	8	εἶπον/2046&5685/1507	AOR.PASS.PART.NOM.NEUT.SG	ῥηθὲν	rhēthen
mt001:022	9	ὑπό/5259/5099	PREP	ὑπὸ	hypo
mt001:022	10	κύριος/2962/2950	GEN.MASC.SG	Κυρίου	kyriū
mt001:022	11	διά/1223/1221	PREP	διὰ	dia
mt001:022	12	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt001:022	13	προφήτης/4396/4257	GEN.MASC.SG	προφήτου	profētū
mt001:022	14a	λέγω/3004&5723/2992	PRES.ACT.PART.GEN.MASC.SG	λέγοντος	legontos
mt001:022	14b	-/-/-	-	-	-
mt001:023	1	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	Ἰδοὺ	idū
mt001:023	2	ὁ/3588/3455	ART.NOM.FEM.SG	ἡ	hē
mt001:023	3	παρθένος/3933/3798	NOM.FEM.SG	παρθένος	parthenos
mt001:023	4	ἐν/1722/1714	PREP	ἐν	en
mt001:023	5	γαστήρ/1064/1063	DAT.FEM.SG	γαστρὶ	gastri
mt001:023	6	ἔχω/2192&5692/2182	FUT.ACT.IND.3sg	ἕξει	heksei
mt001:023	7	καί/2532/2515	CNJ	καὶ	kai
mt001:023	8	τίκτω/5088&5695/4937	FUT.MID/DEP.IND.3sg	τέξεται	teksetai
mt001:023	9a	υἱός/5207/-	ACC.MASC.SG	υἱόν	huion
mt001:023	9b	-/-/-	-	,	,
mt001:023	10	καί/2532/2515	CNJ	καὶ	kai
mt001:023	11	καλέω/2564&5692/2546	FUT.ACT.IND.3pl	καλέσουσιν	kalesūsin
mt001:023	12	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt001:023	13	ὄνομα/3686/3556	ACC.NEUT.SG	ὄνομα	onoma
mt001:023	14	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:023	15a	Ἐμμανουήλ/1694/1687	PR	Ἐμμανουήλ	emmanūēl
mt001:023	15b	-/-/-	-	,	,
mt001:023	16	ὅς/3739/3607	REL.NOM.SG.NEUT	ὅ	ho
mt001:023	17	εἰμί/1510&5719/1504	PRES.ACT.IND.3sg	ἐστιν	estin
mt001:023	18	μεθερμηνεύω/3177&5746/3161	PRES.PASS.PART.NOM.NEUT.SG	μεθερμηνευόμενον	methermēneuomenon
mt001:023	19	μετά/3326/3207	PREP	Μεθ’	meth
mt001:023	20	ἐγώ/1473/1476	PRON.GEN.1pl	ἡμῶν	hēmōn
mt001:023	21	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt001:023	22a	θεός/2316/2298	NOM.MASC.SG	Θεός	theos
mt001:023	22b	-/-/-	-	.	.
mt001:024	1	ἐγείρω/1453&5685/1454	AOR.PASS.PART.NOM.MASC.SG	ἐγερθεὶς	egertheis
mt001:024	2	δέ/1161/1160	CNJ	δὲ	de
mt001:024	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt001:024	4	Ἰωσήφ/2501/2482	PR	Ἰωσὴφ	iōsēf
mt001:024	5	ἀπό/575/0575	PREP	ἀπὸ	apo
mt001:024	6	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt001:024	7	ὕπνος/5258/5098	GEN.MASC.SG	ὕπνου	hopnū
mt001:024	8	ποιέω/4160&5656/4024	AOR.ACT.IND.3sg	ἐποίησεν	epoiēsen
mt001:024	9	ὡς/5613/5446	ADV	ὡς	hōs
mt001:024	10	προστάσσω/4367&5656/4230	AOR.ACT.IND.3sg	προσέταξεν	prosetaksen
mt001:024	11	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt001:024	12	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt001:024	13	ἄγγελος/32/0033	NOM.MASC.SG	ἄγγελος	angelos
mt001:024	14	κύριος/2962/2950	GEN.MASC.SG	Κυρίου,	kyriū,
mt001:024	15	καί/2532/2515	CNJ	καὶ	kai
mt001:024	16	παραλαμβάνω/3880&5627/3743	2AOR.ACT.IND.3sg	παρέλαβεν	parelaben
mt001:024	17	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt001:024	18	γυνή/1135/1134	ACC.FEM.SG	γυναῖκα	gynaika
mt001:024	19a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:024	19b	-/-/-	-	·	·
mt001:025	1	καί/2532/2515	CNJ	καὶ	kai
mt001:025	2	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt001:025	3	γινώσκω/1097&5707/1096	IMPF.ACT.IND.3sg	ἐγίνωσκεν	eginōsken
mt001:025	4	αὐτός/846/0841	PRON.ACC.FEM.SG	αὐτὴν	autēn
mt001:025	5	ἕως/2193/2183	ADV	ἕως	heōs
mt001:025	6	ὅς/3739/3607	REL.GEN.SG.MASC	οὗ	oho
mt001:025	7	τίκτω/5088&5627/4937	2AOR.ACT.IND.3sg	ἔτεκεν	eteken
mt001:025	8a	υἱός/5207/-	ACC.MASC.SG	υἱόν	huion
mt001:025	8b	-/-/-	-	·	·
mt001:025	9	καί/2532/2515	CNJ	καὶ	kai
mt001:025	10	καλέω/2564&5656/2546	AOR.ACT.IND.3sg	ἐκάλεσεν	ekalesen
mt001:025	11	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt001:025	12	ὄνομα/3686/3556	ACC.NEUT.SG	ὄνομα	onoma
mt001:025	13	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt001:025	14a	Ἰησοῦς/2424/2406	ACC.MASC.SG	Ἰησοῦν	iēsūn
mt001:025	14b	-/-/-	-	.	.
mt002:001	1	ὁ/3588/3455	ART.GEN.MASC.SG	Τοῦ	tū
mt002:001	2	δέ/1161/1160	CNJ	δὲ	de
mt002:001	3	Ἰησοῦς/2424/2406	GEN.MASC.SG	Ἰησοῦ	iēsū
mt002:001	4	γεννάω/1080&5685/1080	AOR.PASS.PART.GEN.MASC.SG	γεννηθέντος	gennēthentos
mt002:001	5	ἐν/1722/1714	PREP	ἐν	en
mt002:001	6	Βηθλέεμ/965/0963	PR	Βηθλέεμ	bēthleem
mt002:001	7	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt002:001	8	Ἰουδαία/2449/2429	GEN.FEM.SG	Ἰουδαίας	iūdaias
mt002:001	9	ἐν/1722/1714	PREP	ἐν	en
mt002:001	10	ἡμέρα/2250/2237	DAT.FEM.PL	ἡμέραις	hēmerais
mt002:001	11	Ἡρῴδης/2264/-	GEN.MASC.SG	Ἡρῴδου	hērōdū
mt002:001	12	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt002:001	13a	βασιλεύς/935/0931	GEN.MASC.SG	βασιλέως	basileōs
mt002:001	13b	-/-/-	-	,	,
mt002:001	14	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	ἰδοὺ	idū
mt002:001	15	μάγος/3097/3085	NOM.MASC.PL	μάγοι	magoi
mt002:001	16	ἀπό/575/0575	PREP	ἀπὸ	apo
mt002:001	17	ἀνατολή/395/0400	GEN.FEM.PL	ἀνατολῶν	anatolōn
mt002:001	18	παραγίνομαι/3854&5633/3719	2AOR.MID/DEP.IND.3pl	παρεγένοντο	paregenonto
mt002:001	19	εἰς/1519/1513	PREP	εἰς	eis
mt002:001	20	Ἱεροσόλυμα/2414/2396	ACC.NEUT.PL	Ἱεροσόλυμα	hierosolyma
mt002:002	1a	λέγω/3004&5723/2992	PRES.ACT.PART.NOM.MASC.PL	λέγοντες	legontes
mt002:002	1b	-/-/-	-	-	-
mt002:002	2	ποῦ/4226/4087	ADVINT	Ποῦ	pū
mt002:002	3	εἰμί/1510/1504	PRES.ACT.IND.3sg	ἐστιν	estin
mt002:002	4	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt002:002	5	τίκτω/5088&5685/4937	AOR.PASS.PART.NOM.MASC.SG	τεχθεὶς	tekhtheis
mt002:002	6	βασιλεύς/935/0931	NOM.MASC.SG	βασιλεὺς	basileus
mt002:002	7	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt002:002	8a	Ἰουδαῖος/2453/2433	ADJ.GEN.MASC.PL	Ἰουδαίων	iūdaiōn
mt002:002	8b	-/-/-	-	;	;
mt002:002	9	ὁράω/3708&5627/3577	2AOR.ACT.IND.1pl	εἴδομεν	eidomen
mt002:002	10	γάρ/1063/1062	CNJ	γὰρ	gar
mt002:002	11	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt002:002	12	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt002:002	13	ἀστήρ/792/0788	ACC.MASC.SG	ἀστέρα	astera
mt002:002	14	ἐν/1722/1714	PREP	ἐν	en
mt002:002	15	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
mt002:002	16	ἀνατολή/395/0400	DAT.FEM.SG	ἀνατολῇ	anatolē
mt002:002	17	καί/2532/2515	CNJ	καὶ	kai
mt002:002	18	ἔρχομαι/2064&5627/2056	2AOR.ACT.IND.1pl	ἤλθομεν	ēlthomen
mt002:002	19	προσκυνέω/4352&5658/4215	AOR.ACT.INF	προσκυνῆσαι	proskynēsai
mt002:002	20a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt002:002	20b	-/-/-	-	.	.
mt002:003	1	ἀκούω/191&5660/0189	AOR.ACT.PART.NOM.MASC.SG	ἀκούσας	akūsas
mt002:003	2	δέ/1161/1160	CNJ	δὲ	de
mt002:003	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt002:003	4	βασιλεύς/935/0931	NOM.MASC.SG	βασιλεὺς	basileus
mt002:003	5	Ἡρῴδης/2264/-	NOM.MASC.SG	Ἡρῴδης	hērōdēs
mt002:003	6	ταράσσω/5015&5681/4870	AOR.PASS.IND.3sg	ἐταράχθη,	etarakhthē,
mt002:003	7	καί/2532/2515	CNJ	καὶ	kai
mt002:003	8	πᾶς/3956/3821	ADJ.NOM.FEM.SG	πᾶσα	pasa
mt002:003	9	Ἱεροσόλυμα/2414/2396	NOM.FEM.SG	Ἱεροσόλυμα	hierosolyma
mt002:003	10	μετά/3326/3207	PREP	μετ’	met
mt002:003	11a	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt002:003	11b	-/-/-	-	,	,
mt002:004	1	καί/2532/2515	CNJ	καὶ	kai
mt002:004	2	συνάγω/4863&5631/4717	2AOR.ACT.PART.NOM.MASC.SG	συναγαγὼν	synagagōn
mt002:004	3	πᾶς/3956/3821	ADJ.ACC.MASC.PL	πάντας	pantas
mt002:004	4	ὁ/3588/3455	ART.ACC.MASC.PL	τοὺς	tūs
mt002:004	5	ἀρχιερεύς/749/0746	ACC.MASC.PL	ἀρχιερεῖς	arkhiereis
mt002:004	6	καί/2532/2515	CNJ	καὶ	kai
mt002:004	7	γραμματεύς/1122/1121	ACC.MASC.PL	γραμματεῖς	grammateis
mt002:004	8	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt002:004	9	λαός/2992/2983	GEN.MASC.SG	λαοῦ	laū
mt002:004	10	πυνθάνομαι/4441&5711/4302	IMPF.MID/PASS/DEP.IND.3sg	ἐπυνθάνετο	epynthaneto
mt002:004	11	παρά/3844/3709	PREP	παρ’	par
mt002:004	12	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt002:004	13	ποῦ/4226/4087	ADVINT	ποῦ	pū
mt002:004	14	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt002:004	15	Χριστός/5547/5383	NOM.MASC.SG	Χριστὸς	khristos
mt002:004	16a	γεννάω/1080&5743/1080	PRES.PASS.IND.3sg	γεννᾶται	gennatai
mt002:004	16b	-/-/-	-	.	.
mt002:005	1	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt002:005	2	δέ/1161/1160	CNJ	δὲ	de
mt002:005	3	λέγω/3004&5627/2992	2AOR.ACT.IND.3pl	εἶπαν	eipan
mt002:005	4a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt002:005	4b	-/-/-	-	·	·
mt002:005	5	ἐν/1722/1714	PREP	Ἐν	en
mt002:005	6	Βηθλέεμ/965/0963	PR	Βηθλέεμ	bēthleem
mt002:005	7	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt002:005	8a	Ἰουδαία/2449/2429	GEN.FEM.SG	Ἰουδαίας	iūdaias
mt002:005	8b	-/-/-	-	·	·
mt002:005	9	οὕτω/3779/-	ADV	οὕτως	ohotōs
mt002:005	10	γάρ/1063/1062	CNJ	γὰρ	gar
mt002:005	11	γράφω/1125&5769/1124	PERF.PASS.IND.3sg	γέγραπται	gegraptai
mt002:005	12	διά/1223/1221	PREP	διὰ	dia
mt002:005	13	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt002:005	14a	προφήτης/4396/4257	GEN.MASC.SG	προφήτου	profētū
mt002:005	14b	-/-/-	-	·	·
mt002:006	1	καί/2532/2515	CNJ	Καὶ	kai
mt002:006	2	σύ/4771/4624	PRON.NOM.2sg	σύ,	sy,
mt002:006	3a	Βηθλέεμ/965/0963	PR	Βηθλέεμ	bēthleem
mt002:006	3b	-/-/-	-	-	-
mt002:006	4	γῆ/1093/1092	VOC.FEM.SG	γῆ	gē
mt002:006	5a	Ἰούδας/2448/2435	GEN.MASC.SG	Ἰούδα	iūda
mt002:006	5b	-/-/-	-	,	,
mt002:006	6	οὐδαμῶς/3760/3627	ADVNEG	οὐδαμῶς	ūdamōs
mt002:006	7	ἐλάχιστος/1646/1639	ADJ.NOM.FEM.SG	ἐλαχίστη	elakhistē
mt002:006	8	εἰμί/1510&5719/1504	PRES.ACT.IND.2sg	εἶ	ei
mt002:006	9	ἐν/1722/1714	PREP	ἐν	en
mt002:006	10	ὁ/3588/3455	ART.DAT.MASC.PL	τοῖς	tois
mt002:006	11	ἡγεμών/2232/2221	DAT.MASC.PL	ἡγεμόσιν	hēgemosin
mt002:006	12a	Ἰούδας/2448/2435	GEN.MASC.SG	Ἰούδα	iūda
mt002:006	12b	-/-/-	-	·	·
mt002:006	13	ἐκ/1537/1529	PREP	ἐκ	ek
mt002:006	14	σύ/4771/4624	PRON.GEN.2sg	σοῦ	sū
mt002:006	15	γάρ/1063/1062	CNJ	γὰρ	gar
mt002:006	16	ἐξέρχομαι/1831&5695/1823	FUT.MID/DEP.IND.3sg	ἐξελεύσεται	ekseleusetai
mt002:006	17a	ἡγέομαι/2233&5740/2222	PRES.MID/PASS/DEP.PART.NOM.MASC.SG	ἡγούμενος	hēgūmenos
mt002:006	17b	-/-/-	-	,	,
mt002:006	18	ὅστις/3748/3615	REL.NOM.SG.MASC	ὅστις	hostis
mt002:006	19	ποιμαίνω/4165&5692/4029	FUT.ACT.IND.3sg	ποιμανεῖ	poimanei
mt002:006	20	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt002:006	21	λαός/2992/2983	ACC.MASC.SG	λαόν	laon
mt002:006	22	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt002:006	23	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt002:006	24a	Ἰσραήλ/2474/2453	PR	Ἰσραήλ	israēl
mt002:006	24b	-/-/-	-	.	.
mt002:007	1	τότε/5119/4968	ADV	Τότε	tote
mt002:007	2	Ἡρῴδης/2264/-	NOM.MASC.SG	Ἡρῴδης	hērōdēs
mt002:007	3	λάθρᾳ/2977/2965	ADV	λάθρᾳ	lathra
mt002:007	4	καλέω/2564&5660/2546	AOR.ACT.PART.NOM.MASC.SG	καλέσας	kalesas
mt002:007	5	ὁ/3588/3455	ART.ACC.MASC.PL	τοὺς	tūs
mt002:007	6	μάγος/3097/3085	ACC.MASC.PL	μάγους	magūs
mt002:007	7	ἀκριβόω/198&5656/0195	AOR.ACT.IND.3sg	ἠκρίβωσεν	ēkribōsen
mt002:007	8	παρά/3844/3709	PREP	παρ’	par
mt002:007	9	αὐτός/846/0841	PRON.GEN.MASC.PL	αὐτῶν	autōn
mt002:007	10	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt002:007	11	χρόνος/5550/5386	ACC.MASC.SG	χρόνον	khronon
mt002:007	12	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt002:007	13	φαίνω/5316&5730/5158	PRES.MID/PASS.PART.GEN.MASC.SG	φαινομένου	fainomenū
mt002:007	14a	ἀστήρ/792/0788	GEN.MASC.SG	ἀστέρος	asteros
mt002:007	14b	-/-/-	-	,	,
mt002:008	1	καί/2532/2515	CNJ	καὶ	kai
mt002:008	2	πέμπω/3992&5660/3857	AOR.ACT.PART.NOM.MASC.SG	πέμψας	pempsas
mt002:008	3	αὐτός/846/0841	PRON.ACC.MASC.PL	αὐτοὺς	autūs
mt002:008	4	εἰς/1519/1513	PREP	εἰς	eis
mt002:008	5	Βηθλέεμ/965/0963	PR	Βηθλέεμ	bēthleem
mt002:008	6a	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt002:008	6b	-/-/-	-	·	·
mt002:008	7	πορεύομαι/4198&5679/4061	AOR.PASS/DEP.PART.NOM.MASC.PL	Πορευθέντες	poreuthentes
mt002:008	8	ἐξετάζω/1833&5657/1825	AOR.ACT.IMP.2pl	ἐξετάσατε	eksetasate
mt002:008	9	ἀκριβῶς/199/0196	ADV	ἀκριβῶς	akribōs
mt002:008	10	περί/4012/3877	PREP	περὶ	peri
mt002:008	11	ὁ/3588/3455	ART.GEN.NEUT.SG	τοῦ	tū
mt002:008	12a	παιδίον/3813/3680	GEN.NEUT.SG	παιδίου	paidiū
mt002:008	12b	-/-/-	-	·	·
mt002:008	13	ἐπάν/1875/1868	CNJ	ἐπὰν	epan
mt002:008	14	δέ/1161/1160	CNJ	δὲ	de
mt002:008	15a	εὑρίσκω/2147&5632/2138	2AOR.ACT.SBJV.2pl	εὕρητε	ehorēte
mt002:008	15b	-/-/-	-	,	,
mt002:008	16	ἀπαγγέλλω/518&5657/0521	AOR.ACT.IMP.2pl	ἀπαγγείλατέ	apangeilate
mt002:008	17a	ἐγώ/1473/1476	PRON.DAT.1sg	μοι	moi
mt002:008	17b	-/-/-	-	,	,
mt002:008	18	ὅπως/3704/3573	ADV	ὅπως	hopōs
mt002:008	19	κἀγώ/2504/2486	PRON.NOM.1sg	κἀγὼ	kagō
mt002:008	20	-/-/-	-	-	-
mt002:008	21	ἔρχομαι/2064&5631/2056	2AOR.ACT.PART.NOM.MASC.SG	ἐλθὼν	elthōn
mt002:008	22	προσκυνέω/4352&5661/4215	AOR.ACT.SBJV.1sg	προσκυνήσω	proskynēsō
mt002:008	23a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt002:008	23b	-/-/-	-	.	.
mt002:009	1	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt002:009	2	δέ/1161/1160	CNJ	δὲ	de
mt002:009	3	ἀκούω/191&5660/0189	AOR.ACT.PART.NOM.MASC.PL	ἀκούσαντες	akūsantes
mt002:009	4	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt002:009	5	βασιλεύς/935/0931	GEN.MASC.SG	βασιλέως	basileōs
mt002:009	6	πορεύομαι/4198&5675/4061	AOR.PASS/DEP.IND.3pl	ἐπορεύθησαν·	eporeuthēsan·
mt002:009	7	καί/2532/2515	CNJ	καὶ	kai
mt002:009	8	ὁράω/3708&5640/3577	2AOR.MID.IMP.2sg	ἰδοὺ	idū
mt002:009	9	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt002:009	10a	ἀστήρ/792/0788	NOM.MASC.SG	ἀστὴρ	astēr
mt002:009	10b	-/-/-	-	,	,
mt002:009	11	ὅς/3739/3607	REL.acc.SG.MASC	ὃν	hon
mt002:009	12	ὁράω/3708&5627/3577	2AOR.ACT.IND.3pl	εἶδον	eidon
mt002:009	13	ἐν/1722/1714	PREP	ἐν	en
mt002:009	14	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
mt002:009	15a	ἀνατολή/395/0400	DAT.FEM.SG	ἀνατολῇ	anatolē
mt002:009	15b	-/-/-	-	,	,
mt002:009	16	προάγω/4254&5707/4115	IMPF.ACT.IND.3sg	προῆγεν	proēgen
mt002:009	17a	αὐτός/846/0841	PRON.ACC.MASC.PL	αὐτούς	autūs
mt002:009	17b	-/-/-	-	-	-
mt002:009	18	ἕως/2193/2183	ADV	ἕως	heōs
mt002:009	19	ἔρχομαι/2064&5631/2056	2AOR.ACT.PART.NOM.MASC.SG	ἐλθὼν	elthōn
mt002:009	20	ἵστημι/2476&5681/2456	AOR.PASS.IND.3sg	ἐστάθη	estathē
mt002:009	21	ἐπάνω/1883/1876	ADV	ἐπάνω	epanō
mt002:009	22	οὗ/3757/-	ADV	οὗ	oho
mt002:009	23	εἰμί/1510&5707/1504	IMPF.ACT.IND.3sg	ἦν	ēn
mt002:009	24	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt002:009	25a	παιδίον/3813/3680	NOM.NEUT.SG	παιδίον	paidion
mt002:009	25b	-/-/-	-	.	.
mt002:010	1	ὁράω/3708&5631/3577	2AOR.ACT.PART.NOM.MASC.PL	ἰδόντες	idontes
mt002:010	2	δέ/1161/1160	CNJ	δὲ	de
