1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x001:036	(4a)	-	UNTRANSLATED	
1x001:036	-	(,)	PUNC	,␣
1x001:036	4b	Oomar	PR.SG.NOM	Oomar
1x001:036	-	(,)	PUNC	,␣
1x001:036	5	Sefi	PR.SG.NOM	Sefi
1x001:036	(6a)	-	UNTRANSLATED	
1x001:036	-	(,)	PUNC	,␣
1x001:036	6b	Gaetam	PR.SG.NOM	Gaetam
1x001:036	-	(,)	PUNC	,␣
1x001:036	7	Kenas	PR.SG.NOM	Kenas
1x001:036	(8a)	-	UNTRANSLATED	
1x001:036	-	(,)	PUNC	,␣
1x001:036	8b	Timna	PR.SG.NOM	Timna␣
1x001:036	9a	ja	CNJ	ja␣
1x001:036	9b	Amalek	PR.SG.NOM	Amalek
1x001:036	-	(.)	PUNC	.␣
1x001:037	1x001:037	1x001:037	VERSE	1Ak␣1:37␣
1x001:037	2	Reguel	PR.SG.GEN	Reguelin␣
1x001:037	1	poika	PL.NOM	pojat␣
1x001:037	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:037	3	Nahat	PR.SG.NOM	Nahat
1x001:037	-	(,)	PUNC	,␣
1x001:037	4	Serah	PR.SG.NOM	Serah
1x001:037	-	(,)	PUNC	,␣
1x001:037	5	Samma	PR.SG.NOM	Samma␣
1x001:037	6a	ja	CNJ	ja␣
1x001:037	6b	Missa	PR.SG.NOM	Missa
1x001:037	-	(.)	PUNC	.␣
1x001:038	1x001:038	1x001:038	VERSE	1Ak␣1:38␣
1x001:038	(1a)	-	UNTRANSLATED	
1x001:038	2	Seir	PR.SG.GEN	Seirin␣
1x001:038	1b	poika	PL.NOM	pojat␣
1x001:038	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:038	3	Lootan	PR.SG.NOM	Lootan
1x001:038	(4a)	-	UNTRANSLATED	
1x001:038	-	(,)	PUNC	,␣
1x001:038	4b	Soobal	PR.SG.NOM	Soobal
1x001:038	(5a)	-	UNTRANSLATED	
1x001:038	-	(,)	PUNC	,␣
1x001:038	5b	Sibon	PR.SG.NOM	Sibon
1x001:038	(6a)	-	UNTRANSLATED	
1x001:038	-	(,)	PUNC	,␣
1x001:038	6b	Ana	PR.SG.NOM	Ana
1x001:038	(7a)	-	UNTRANSLATED	
1x001:038	-	(,)	PUNC	,␣
1x001:038	7b	Diison	PR.SG.NOM	Diison
1x001:038	(8a)	-	UNTRANSLATED	
1x001:038	-	(,)	PUNC	,␣
1x001:038	8b	Eeser	PR.SG.NOM	Eeser␣
1x001:038	9a	ja	CNJ	ja␣
1x001:038	9b	Diisan	PR.SG.NOM	Diisan
1x001:038	-	(.)	PUNC	.␣
1x001:039	1x001:039	1x001:039	VERSE	1Ak␣1:39␣
1x001:039	(1a)	-	UNTRANSLATED	
1x001:039	2	Lootan	PR.SG.GEN	Lootanin␣
1x001:039	1b	poika	PL.NOM	pojat␣
1x001:039	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:039	3	Hoori	PR.SG.NOM	Hoori␣
1x001:039	4a	ja	CNJ	ja␣
1x001:039	4b	Hoomam	PR.SG.NOM	Hoomam
1x001:039	-	(;)	PUNC	;␣
1x001:039	5a	ja	CNJ	ja␣
1x001:039	6	Lootan	PR.SG.GEN	Lootanin␣
1x001:039	5b	sisar	SG.NOM	sisar␣
1x001:039	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:039	7	Timna	PR.SG.NOM	Timna
1x001:039	-	(.)	PUNC	.␣
1x001:040	1x001:040	1x001:040	VERSE	1Ak␣1:40␣
1x001:040	2	Soobal	PR.SG.GEN	Soobalin␣
1x001:040	1	poika	PL.NOM	pojat␣
1x001:040	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:040	3	Aljan	PR.SG.NOM	Aljan
1x001:040	(4a)	-	UNTRANSLATED	
1x001:040	-	(,)	PUNC	,␣
1x001:040	4b	Maanahat	PR.SG.NOM	Maanahat
1x001:040	(5a)	-	UNTRANSLATED	
1x001:040	-	(,)	PUNC	,␣
1x001:040	5b	Eebal	PR.SG.NOM	Eebal
1x001:040	-	(,)	PUNC	,␣
1x001:040	6	Sefi	PR.SG.NOM	Sefi␣
1x001:040	7a	ja	CNJ	ja␣
1x001:040	7b	Oonan	PR.SG.NOM	Oonan
1x001:040	-	(.)	PUNC	.␣
1x001:040	9a	ja	CNJ	Ja␣
1x001:040	10	Sibon	PR.SG.GEN	Sibonin␣
1x001:040	9b	poika	PL.NOM	pojat␣
1x001:040	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:040	11	Aija	PR.SG.NOM	Aija␣
1x001:040	12a	ja	CNJ	ja␣
1x001:040	12b	Ana	PR.SG.NOM	Ana
1x001:040	-	(.)	PUNC	.␣
1x001:041	1x001:041	1x001:041	VERSE	1Ak␣1:41␣
1x001:041	2	Ana	PR.SG.GEN	Anan␣
1x001:041	1	poika	PL.NOM	pojat␣
1x001:041	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:041	3	Diison	PR.SG.NOM	Diison
1x001:041	-	(.)	PUNC	.␣
1x001:041	5a	ja	CNJ	Ja␣
1x001:041	6	Diison	PR.SG.GEN	Diisonin␣
1x001:041	5b	poika	PL.NOM	pojat␣
1x001:041	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:041	7	Hamran	PR.SG.NOM	Hamran
1x001:041	(8a)	-	UNTRANSLATED	
1x001:041	-	(,)	PUNC	,␣
1x001:041	8b	Esban	PR.SG.NOM	Esban
1x001:041	(9a)	-	UNTRANSLATED	
1x001:041	-	(,)	PUNC	,␣
1x001:041	9b	Jitran	PR.SG.NOM	Jitran␣
1x001:041	10a	ja	CNJ	ja␣
1x001:041	10b	Keran	PR.SG.NOM	Keran
1x001:041	-	(.)	PUNC	.␣
1x001:042	1x001:042	1x001:042	VERSE	1Ak␣1:42␣
1x001:042	2	Eeser	PR.SG.GEN	Eeserin␣
1x001:042	1	poika	PL.NOM	pojat␣
1x001:042	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:042	3	Bilhan	PR.SG.NOM	Bilhan
1x001:042	(4a)	-	UNTRANSLATED	
1x001:042	-	(,)	PUNC	,␣
1x001:042	4b	Saavan	PR.SG.NOM	Saavan␣
1x001:042	-	(ja)	CNJ	ja␣
1x001:042	5	Jaakan	PR.SG.NOM	Jaakan
1x001:042	-	(.)	PUNC	.␣
1x001:042	7	Diisan	PR.SG.GEN	Diisanin␣
1x001:042	6	poika	PL.NOM	pojat␣
1x001:042	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:042	8	Uus	PR.SG.NOM	Uus␣
1x001:042	9a	ja	CNJ	ja␣
1x001:042	9b	Aran	PR.SG.NOM	Aran
1x001:042	-	(.)	PUNC	.␣
1x001:043	1x001:043	1x001:043	VERSE	1Ak␣1:43␣
1x001:043	1a	ja	CNJ	Ja␣
1x001:043	1b	nämä	DEM.PL.NOM	nämä␣
1x001:043	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:043	2a	ne	DEM.PL.NOM	ne␣
1x001:043	2b	kuningas	PL.NOM	kuninkaat
1x001:043	-	(,)	PUNC	,␣
1x001:043	3	joka	REL.PL.NOM	jotka␣
1x001:043	4	hallita	ACT.PAST.3P	hallitsivat␣
1x001:043	6	Edom	PR.SG.GEN	Edomin␣
1x001:043	5b	maa	SG.INE	maassa
1x001:043	5a	%case	LOC	
1x001:043	-	(,)	PUNC	,␣
1x001:043	7a 7b	ennen_kuin	SUBORD	ennenkuin␣
1x001:043	-	(mikään)	INDEF.SG.NOM	mikään␣
1x001:043	9	kuningas	SG.NOM	kuningas␣
1x001:043	8	(olla)	COP.ACT.PAST.3S	oli␣
1x001:043	8	hallita	ACT.PCP2.PERF	hallinnut␣
1x001:043	10b 11	israelilainen	DER.ADJ.PL.PTV	israelilaisia
1x001:043	10a	%case	PTV	
1x001:043	-	(:)	PUNC	:␣
1x001:043	12	Bela	PR.SG.NOM	Bela
1x001:043	-	(,)	PUNC	,␣
1x001:043	14	Beor	PR.SG.GEN	Beorin␣
1x001:043	13	poika	SG.NOM	poika
1x001:043	-	(;)	PUNC	;␣
1x001:043	15a	ja	CNJ	ja␣
1x001:043	pers%16	hän	PERS.SG.GEN	hänen␣
1x001:043	16	kaupunki	NOM&SGGEN.-3	kaupunkinsa␣
1x001:043	15b	nimi	SG.NOM	nimi␣
1x001:043	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:043	17	Dinhaba	PR.SG.NOM	Dinhaba
1x001:043	-	(.)	PUNC	.␣
1x001:044	1x001:044	1x001:044	VERSE	1Ak␣1:44␣
1x001:044	1a	ja	CNJ	Ja␣
1x001:044	-	(kun)	SUBORD	kun␣
1x001:044	2	Bela	PR.SG.NOM	Bela␣
1x001:044	1b	kuolla	ACT.PAST.3S	kuoli
1x001:044	(3a)	-	UNTRANSLATED	
1x001:044	-	(,)	PUNC	,␣
1x001:044	3b	tulla	ACT.PAST.3S	tuli␣
1x001:044	5	Joobab	PR.SG.NOM	Joobab
1x001:044	-	(,)	PUNC	,␣
1x001:044	7	Serah	PR.SG.GEN	Serahin␣
1x001:044	6	poika	SG.NOM	poika
1x001:044	-	(,)	PUNC	,␣
1x001:044	8b	Bosra	PR.SG.ELA	Bosrasta
1x001:044	8a	%case	LOC	
1x001:044	-	(,)	PUNC	,␣
1x001:044	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:044	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:044	4	sijassa	DER.POST.-3	sijaansa
1x001:044	-	(.)	PUNC	.␣
1x001:045	1x001:045	1x001:045	VERSE	1Ak␣1:45␣
1x001:045	1a	kun	SUBORD	Kun␣
1x001:045	2	Joobab	PR.SG.NOM	Joobab␣
1x001:045	1b	kuolla	ACT.PAST.3S	kuoli
1x001:045	(3a)	-	UNTRANSLATED	
1x001:045	-	(,)	PUNC	,␣
1x001:045	3b	tulla	ACT.PAST.3S	tuli␣
1x001:045	5	Huusam	PR.SG.NOM	Huusam
1x001:045	-	(,)	PUNC	,␣
1x001:045	(7a) 7b	teemanilainen	DER.ADJ.PL.GEN	teemanilaisten␣
1x001:045	6b	maa	SG.ELA	maasta
1x001:045	6a	%case	LOC	
1x001:045	-	(,)	PUNC	,␣
1x001:045	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:045	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:045	4	sijassa	DER.POST.-3	sijaansa
1x001:045	-	(.)	PUNC	.␣
1x001:046	1x001:046	1x001:046	VERSE	1Ak␣1:46␣
1x001:046	1a	kun	SUBORD	Kun␣
1x001:046	2	Huusam	PR.SG.NOM	Huusam␣
1x001:046	1b	kuolla	ACT.PAST.3S	kuoli
1x001:046	(3a)	-	UNTRANSLATED	
1x001:046	-	(,)	PUNC	,␣
1x001:046	3b	tulla	ACT.PAST.3S	tuli␣
1x001:046	5	Hadad	PR.SG.NOM	Hadad
1x001:046	-	(,)	PUNC	,␣
1x001:046	7	Bedad	PR.SG.GEN	Bedadin␣
1x001:046	6	poika	SG.NOM	poika
1x001:046	-	(,)	PUNC	,␣
1x001:046	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:046	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:046	4	sijassa	DER.POST.-3	sijaansa
1x001:046	-	(,)	PUNC	,␣
1x001:046	-	(hän)	PERS.SG.NOM	hän
1x001:046	-	(,)	PUNC	,␣
1x001:046	8a	joka	REL.INDEF.SG.NOM	joka␣
1x001:046	8b	voittaa	ACT.PAST.3S	voitti␣
1x001:046	10	midianilainen	DER.ADJ.PL.NOM	midianilaiset␣
1x001:046	9	%case	NOM	
1x001:046	12	Mooab	PR.SG.GEN	Mooabin␣
1x001:046	11b	maa	SG.INE	maassa
1x001:046	11a	%case	LOC	
1x001:046	-	(;)	PUNC	;␣
1x001:046	13a	ja	CNJ	ja␣
1x001:046	pers%14	hän	PERS.SG.GEN	hänen␣
1x001:046	14	kaupunki	NOM&SGGEN.-3	kaupunkinsa␣
1x001:046	13b	nimi	SG.NOM	nimi␣
1x001:046	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:046	16	Avit	PR.SG.NOM	Avit
1x001:046	-	(.)	PUNC	.␣
1x001:047	1x001:047	1x001:047	VERSE	1Ak␣1:47␣
1x001:047	1a	kun	SUBORD	Kun␣
1x001:047	2	Hadad	PR.SG.NOM	Hadad␣
1x001:047	1b	kuolla	ACT.PAST.3S	kuoli
1x001:047	(3a)	-	UNTRANSLATED	
1x001:047	-	(,)	PUNC	,␣
1x001:047	3b	tulla	ACT.PAST.3S	tuli␣
1x001:047	5	Samla	PR.SG.NOM	Samla
1x001:047	-	(,)	PUNC	,␣
1x001:047	6b	Masreka	PR.SG.ELA	Masrekasta
1x001:047	6a	%case	LOC	
1x001:047	-	(,)	PUNC	,␣
1x001:047	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:047	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:047	4	sijassa	DER.POST.-3	sijaansa
1x001:047	-	(.)	PUNC	.␣
1x001:048	1x001:048	1x001:048	VERSE	1Ak␣1:48␣
1x001:048	1a	kun	SUBORD	Kun␣
1x001:048	2	Samla	PR.SG.NOM	Samla␣
1x001:048	1b	kuolla	ACT.PAST.3S	kuoli
1x001:048	(3a)	-	UNTRANSLATED	
1x001:048	-	(,)	PUNC	,␣
1x001:048	3b	tulla	ACT.PAST.3S	tuli␣
1x001:048	5	Saul	PR.SG.NOM	Saul
1x001:048	-	(,)	PUNC	,␣
1x001:048	(7a) 7b	virta	SG.GEN	virran␣
1x001:048	sem%7a	ranta	SG.ADE	rannalla␣
1x001:048	sem%7a	olla:oleva	COP.ACT.PCP1.SG.ELA	olevasta␣
1x001:048	6b	Rehobot	PR.SG.ELA	Rehobotista
1x001:048	6a	%case	LOC	
1x001:048	-	(,)	PUNC	,␣
1x001:048	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:048	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:048	4	sijassa	DER.POST.-3	sijaansa
1x001:048	-	(.)	PUNC	.␣
1x001:049	1x001:049	1x001:049	VERSE	1Ak␣1:49␣
1x001:049	1a	kun	SUBORD	Kun␣
1x001:049	2	Saul	PR.SG.NOM	Saul␣
1x001:049	1b	kuolla	ACT.PAST.3S	kuoli
1x001:049	(3a)	-	UNTRANSLATED	
1x001:049	-	(,)	PUNC	,␣
1x001:049	3b	tulla	ACT.PAST.3S	tuli␣
1x001:049	5	Baal-Haanan	PR.SG.NOM	Baal-Haanan
1x001:049	-	(,)	PUNC	,␣
1x001:049	7	Akbor	PR.SG.GEN	Akborin␣
1x001:049	6	poika	SG.NOM	poika
1x001:049	-	(,)	PUNC	,␣
1x001:049	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:049	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:049	4	sijassa	DER.POST.-3	sijaansa
1x001:049	-	(.)	PUNC	.␣
1x001:050	1x001:050	1x001:050	VERSE	1Ak␣1:50␣
1x001:050	1a	kun	SUBORD	Kun␣
1x001:050	2	Baal-Haanan	PR.SG.NOM	Baal-Haanan␣
1x001:050	1b	kuolla	ACT.PAST.3S	kuoli
1x001:050	(3a)	-	UNTRANSLATED	
1x001:050	-	(,)	PUNC	,␣
1x001:050	3b	tulla	ACT.PAST.3S	tuli␣
1x001:050	5	Hadad	PR.SG.NOM	Hadad␣
1x001:050	3b	kuningas	SG.TRA	kuninkaaksi␣
1x001:050	pers%4	hän	PERS.SG.GEN	hänen␣
1x001:050	4	sijassa	DER.POST.-3	sijaansa
1x001:050	-	(,)	PUNC	,␣
1x001:050	6a	ja	CNJ	ja␣
1x001:050	pers%7	hän	PERS.SG.GEN	hänen␣
1x001:050	7	kaupunki	NOM&SGGEN.-3	kaupunkinsa␣
1x001:050	6b	nimi	SG.NOM	nimi␣
1x001:050	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:050	8	Paagi	PR.SG.NOM	Paagi
1x001:050	-	(;)	PUNC	;␣
1x001:050	9a	ja	CNJ	ja␣
1x001:050	pers%10	hän	PERS.SG.GEN	hänen␣
1x001:050	10	vaimo	NOM&SGGEN.-3	vaimonsa␣
1x001:050	9b	nimi	SG.NOM	nimi␣
1x001:050	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:050	11	Mehetabel	PR.SG.NOM	Mehetabel
1x001:050	-	(,)	PUNC	,␣
1x001:050	13	Matred	PR.SG.GEN	Matredin␣
1x001:050	12	tytär	SG.NOM	tytär
1x001:050	-	(,)	PUNC	,␣
1x001:050	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x001:050	-	(olla)	COP.ACT.PAST.3S	oli␣
1x001:050	15	Mee-Saahab	PR.SG.GEN	Mee-Saahabin␣
1x001:050	14	tytär	SG.NOM	tytär
1x001:050	-	(.)	PUNC	.␣
1x001:051	1x001:051	1x001:051	VERSE	1Ak␣1:51␣
1x001:051	1a	ja	CNJ	Ja␣
1x001:051	2	Hadad	PR.SG.NOM	Hadad␣
1x001:051	1b	kuolla	ACT.PAST.3S	kuoli
1x001:051	-	(;)	PUNC	;␣
1x001:051	4a	ja	CNJ	ja␣
1x001:051	6	Edom	PR.SG.GEN	Edomin␣
1x001:051	5	suku_ruhtinas	PL.NOM	sukuruhtinaat␣
1x001:051	4b	olla	COP.ACT.PAST.3P	olivat
1x001:051	-	(:)	PUNC	:␣
1x001:051	7	ruhtinas	SG.NOM	ruhtinas␣
1x001:051	8	Timna	PR.SG.NOM	Timna
1x001:051	-	(,)	PUNC	,␣
1x001:051	9	ruhtinas	SG.NOM	ruhtinas␣
1x001:051	11	Alva	PR.SG.NOM	Alva
1x001:051	-	(,)	PUNC	,␣
1x001:051	12	ruhtinas	SG.NOM	ruhtinas␣
1x001:051	13	Jetet	PR.SG.NOM	Jetet
1x001:051	-	(,)	PUNC	,␣
1x001:052	1x001:052	1x001:052	VERSE	1Ak␣1:52␣
1x001:052	1	ruhtinas	SG.NOM	ruhtinas␣
1x001:052	2	Oholibama	PR.SG.NOM	Oholibama
1x001:052	-	(,)	PUNC	,␣
1x001:052	3	ruhtinas	SG.NOM	ruhtinas␣
1x001:052	4	Eela	PR.SG.NOM	Eela
1x001:052	-	(,)	PUNC	,␣
1x001:052	5	ruhtinas	SG.NOM	ruhtinas␣
1x001:052	6	Piinon	PR.SG.NOM	Piinon
1x001:052	-	(,)	PUNC	,␣
1x001:053	1x001:053	1x001:053	VERSE	1Ak␣1:53␣
1x001:053	1	ruhtinas	SG.NOM	ruhtinas␣
1x001:053	2	Kenas	PR.SG.NOM	Kenas
1x001:053	-	(,)	PUNC	,␣
1x001:053	3	ruhtinas	SG.NOM	ruhtinas␣
1x001:053	4	Teeman	PR.SG.NOM	Teeman
1x001:053	-	(,)	PUNC	,␣
1x001:053	5	ruhtinas	SG.NOM	ruhtinas␣
1x001:053	6	Mibsar	PR.SG.NOM	Mibsar
1x001:053	-	(,)	PUNC	,␣
1x001:054	1x001:054	1x001:054	VERSE	1Ak␣1:54␣
1x001:054	1	ruhtinas	SG.NOM	ruhtinas␣
1x001:054	2	Magdiel	PR.SG.NOM	Magdiel
1x001:054	-	(,)	PUNC	,␣
1x001:054	3	ruhtinas	SG.NOM	ruhtinas␣
1x001:054	4	Iiram	PR.SG.NOM	Iiram
1x001:054	-	(.)	PUNC	.␣
1x001:054	5	nämä	DEM.PL.NOM	Nämä␣
1x001:054	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x001:054	7	Edom	PR.SG.GEN	Edomin␣
1x001:054	6	suku_ruhtinas	PL.NOM	sukuruhtinaat
1x001:054	-	(.)	PUNC	.␣
1x002:001	1x002:001	1x002:001	VERSE	1Ak␣2:1␣
1x002:001	1	nämä	DEM.PL.NOM	Nämä␣
1x002:001	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x002:001	3	Israel	PR.SG.GEN	Israelin␣
1x002:001	2	poika	PL.NOM	pojat
1x002:001	-	(:)	PUNC	:␣
1x002:001	4	Ruuben	PR.SG.NOM	Ruuben
1x002:001	-	(,)	PUNC	,␣
1x002:001	5	Simeon	PR.SG.NOM	Simeon
1x002:001	-	(,)	PUNC	,␣
1x002:001	6	Leevi	PR.SG.NOM	Leevi␣
1x002:001	7a	ja	CNJ	ja␣
1x002:001	7b	Juuda	PR.SG.NOM	Juuda
1x002:001	-	(,)	PUNC	,␣
1x002:001	8	Isaskar	PR.SG.NOM	Isaskar␣
1x002:001	9a	ja	CNJ	ja␣
1x002:001	9b	Sebulon	PR.SG.NOM	Sebulon
1x002:001	-	(,)	PUNC	,␣
1x002:002	1x002:002	1x002:002	VERSE	1Ak␣2:2␣
1x002:002	1	Daan	PR.SG.NOM	Daan
1x002:002	-	(,)	PUNC	,␣
1x002:002	2	Joosef	PR.SG.NOM	Joosef␣
1x002:002	3a	ja	CNJ	ja␣
1x002:002	3b	Benjamin	PR.SG.NOM	Benjamin
1x002:002	-	(,)	PUNC	,␣
1x002:002	4	Naftali	PR.SG.NOM	Naftali
1x002:002	-	(,)	PUNC	,␣
1x002:002	5	Gaad	PR.SG.NOM	Gaad␣
1x002:002	6a	ja	CNJ	ja␣
1x002:002	6b	Asser	PR.SG.NOM	Asser
1x002:002	-	(.)	PUNC	.␣
1x002:003	1x002:003	1x002:003	VERSE	1Ak␣2:3␣
1x002:003	2	Juuda	PR.SG.GEN	Juudan␣
1x002:003	1	poika	PL.NOM	pojat␣
1x002:003	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x002:003	3	Eer	PR.SG.NOM	Eer
1x002:003	(4a)	-	UNTRANSLATED	
1x002:003	-	(,)	PUNC	,␣
1x002:003	4b	Oonan	PR.SG.NOM	Oonan␣
1x002:003	5a	ja	CNJ	ja␣
1x002:003	5b	Seela	PR.SG.NOM	Seela
1x002:003	-	(;)	PUNC	;␣
1x002:003	-	(nämä)	DEM.PL.NOM	nämä␣
1x002:003	6	3	NUM.SG.NOM	kolme␣
1x002:003	7	synnyttää	DER.ACT.PAST.3S	synnytti␣
1x002:003	8	hän	PERS.SG.ALL	hänelle␣
1x002:003	9b	Suuah	PR.SG.GEN	Suuahin␣
1x002:003	9b	tytär	SG.NOM	tytär
1x002:003	9a	%case	NOM	
1x002:003	-	(,)	PUNC	,␣
1x002:003	(10a) 10b	kanaanilainen	DER.ADJ.SG.NOM	kanaanilainen
1x002:003	-	(.)	PUNC	.␣
1x002:003	11a	mutta	CNJ	Mutta␣
1x002:003	12	Eer	PR.SG.NOM	Eer
1x002:003	-	(,)	PUNC	,␣
1x002:003	14	Juuda	PR.SG.GEN	Juudan␣
1x002:003	13	esikoinen	SG.NOM	esikoinen
1x002:003	-	(,)	PUNC	,␣
1x002:003	sem%15	ei	NEGV.3S	ei␣
1x002:003	11b	olla	COP.ACT.PAST.SG	ollut␣
1x002:003	15	otollinen	DER.ADJ.SG.NOM	otollinen␣
1x002:003	17	Herra	SG.GEN	Herran␣
1x002:003	16b	silmä	PL.INE	silmissä
1x002:003	16a	%case	LOC	
1x002:003	-	(;)	PUNC	;␣
1x002:003	18a	sen_tähden	ADV	sentähden␣
1x002:003	18b	(hän)	PERS.SG.NOM	hän␣
1x002:003	18b	(antaa)	ACT.PAST.3S	antoi␣
1x002:003	pers%18b	hän	PERS.SG.GEN	hänen␣
1x002:003	18b	kuolla	INF1.LAT	kuolla
1x002:003	-	(.)	PUNC	.␣
1x002:004	1x002:004	1x002:004	VERSE	1Ak␣2:4␣
1x002:004	1a	ja	CNJ	Ja␣
1x002:004	1b	Taamar	PR.SG.NOM	Taamar
1x002:004	-	(,)	PUNC	,␣
1x002:004	pro%2	Juuda	PR.SG.GEN	Juudan␣
1x002:004	2	miniä	SG.NOM	miniä
1x002:004	-	(,)	PUNC	,␣
1x002:004	3	synnyttää	DER.ACT.PAST.3S	synnytti␣
1x002:004	4	hän	PERS.SG.ALL	hänelle␣
1x002:004	6	Peres	PR.SG.GEN	Pereksen␣
1x002:004	5	%case	GEN	
1x002:004	7a	ja	CNJ	ja␣
1x002:004	8	Serah	PR.SG.GEN	Serahin
1x002:004	7b	%case	GEN	
1x002:004	-	(.)	PUNC	.␣
1x002:004	11	Juuda	PR.SG.GEN	Juudan␣
1x002:004	10	poika	PL.PTV	poikia␣
1x002:004	-	(olla)	COP.ACT.PAST.3S	oli␣
1x002:004	9	kaikkiaan	DER.ADV.-3	kaikkiaan␣
1x002:004	12	5	NUM.SG.NOM	viisi
1x002:004	-	(.)	PUNC	.␣
1x002:005	1x002:005	1x002:005	VERSE	1Ak␣2:5␣
1x002:005	2	Peres	PR.SG.GEN	Pereksen␣
1x002:005	1	poika	PL.NOM	pojat␣
1x002:005	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x002:005	3	Hesron	PR.SG.NOM	Hesron␣
1x002:005	4a	ja	CNJ	ja␣
1x002:005	4b	Haamul	PR.SG.NOM	Haamul
1x002:005	-	(.)	PUNC	.␣
1x002:006	1x002:006	1x002:006	VERSE	1Ak␣2:6␣
1x002:006	1a	ja	CNJ	Ja␣
1x002:006	2	Serah	PR.SG.GEN	Serahin␣
1x002:006	1b	poika	PL.NOM	pojat␣
1x002:006	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x002:006	3	Simri	PR.SG.NOM	Simri
1x002:006	(4a)	-	UNTRANSLATED	
1x002:006	-	(,)	PUNC	,␣
1x002:006	4b	Eetan	PR.SG.NOM	Eetan
1x002:006	(5a)	-	UNTRANSLATED	
1x002:006	-	(,)	PUNC	,␣
1x002:006	5b	Heeman	PR.SG.NOM	Heeman
1x002:006	(6a)	-	UNTRANSLATED	
1x002:006	-	(,)	PUNC	,␣
1x002:006	6b	Kalkol	PR.SG.NOM	Kalkol␣
1x002:006	7a	ja	CNJ	ja␣
1x002:006	7b	Daara	PR.SG.NOM	Daara
1x002:006	-	(;)	PUNC	;␣
1x002:006	pers%8	he	PERS.PL.PTV	heitä␣
1x002:006	-	(olla)	COP.ACT.PAST.3S	oli␣
1x002:006	8	kaikkiaan	DER.ADV.-3	kaikkiaan␣
1x002:006	9	5	NUM.SG.NOM	viisi
1x002:006	-	(.)	PUNC	.␣
1x002:007	1x002:007	1x002:007	VERSE	1Ak␣2:7␣
1x002:007	1a	ja	CNJ	Ja␣
1x002:007	2	Karmi	PR.SG.GEN	Karmin␣
1x002:007	1b	poika	PL.NOM	pojat␣
1x002:007	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x002:007	3	Aakar	PR.SG.NOM	Aakar
1x002:007	-	(,)	PUNC	,␣
1x002:007	-	(joka)	REL.INDEF.SG.NOM	joka␣
1x002:007	4	syöstä	ACT.PAST.3S	syöksi␣
1x002:007	5	Israel	PR.SG.GEN	Israelin␣
1x002:007	4	onnettomuus	DER.SG.ILL	onnettomuuteen
1x002:007	-	(,)	PUNC	,␣
1x002:007	6	kun	SUBORD	kun␣
1x002:007	7	olla	COP.ACT.PAST.3S	oli␣
1x002:007	7	uskoton	DER.ADJ.SG.NOM	uskoton␣
1x002:007	-	(ja)	CNJ	ja␣
1x002:007	-	(anastaa)	ACT.PAST.3S	anasti␣
1x002:007	8b	tuho	SG.GEN	tuhon␣
1x002:007	8b	oma	ADJ.SG.TRA	omaksi␣
1x002:007	8b	vihkiä:vihitty	PSS.PCP2.SG.PTV	vihittyä
1x002:007	8a	%case	PTV	
1x002:007	-	(.)	PUNC	.␣
1x002:008	1x002:008	1x002:008	VERSE	1Ak␣2:8␣
1x002:008	1a	ja	CNJ	Ja␣
1x002:008	2	Eetan	PR.SG.GEN	Eetanin␣
1x002:008	1b	poika	SG.NOM	poika␣
1x002:008	-	(olla)	COP.ACT.PAST.3S	oli␣
1x002:008	3	Asarja	PR.SG.NOM	Asarja
