jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn001:026	14	te	PERS.PL.NOM	te␣
jn001:026	15	ei	NEGV.2P	ette␣
jn001:026	16a	tuntea	ACT.PRES.NEG	tunne
jn001:026	-	(.)	PUNC	.␣
jn001:027	jn001:027	jn001:027	VERSE	Jh␣1:27␣
jn001:027	-	(hän)	PERS.SG.NOM	Hän␣
jn001:027	-	(olla)	COP.ACT.PRES.3S	on␣
jn001:027	1	se	DEM.SG.NOM	se
jn001:027	-	(,)	PUNC	,␣
jn001:027	1	joka	REL.INDEF.SG.NOM	joka␣
jn001:027	4a	tulla	ACT.PRES.3S	tulee␣
jn001:027	3	minä	PERS.SG.GEN	minun␣
jn001:027	2	jälkeen	PREP	jälkeeni␣
jn001:027	-	(ja)	CNJ	ja␣
jn001:027	(12) 5	joka	REL.SG.GEN	jonka␣
jn001:027	(13) 14 (15) 16a	kengän_paula	SG.PTV	kengänpaulaa␣
jn001:027	8a	minä	PERS.SG.NOM	minä␣
jn001:027	6	ei	NEGV.1S	en␣
jn001:027	7a	olla	COP.ACT.PRES.NEG	ole␣
jn001:027	9	arvollinen	DER.ADJ.SG.NOM	arvollinen␣
jn001:027	11	päästää	INF3.ILL	päästämään
jn001:027	10	%case	LOC	
jn001:027	-	(.)	PUNC	.
jn001:027	-	(")	PUNC.RIGHT	"␣
jn001:028	jn001:028	jn001:028	VERSE	Jh␣1:28␣
jn001:028	1	tämä	DEM.SG.NOM	Tämä␣
jn001:028	4	tapahtua	ACT.PAST.3S	tapahtui␣
jn001:028	3	Betania	PR.SG.INE	Betaniassa
jn001:028	2	%case	LOC	
jn001:028	-	(,)	PUNC	,␣
jn001:028	(6) 7a	Jordan	PR.SG.GEN	Jordanin␣
jn001:028	5	tuo	DEM.SG.ADE	tuolla␣
jn001:028	5	puoli=sivu,osapuoli,alue	SG.ADE	puolella
jn001:028	-	(,)	PUNC	,␣
jn001:028	8	joka	REL.SG.INE	jossa␣
jn001:028	(10) 11	Johannes	PR.SG.NOM	Johannes␣
jn001:028	9	olla	COP.ACT.PAST.3S	oli␣
jn001:028	12a	kastaa	INF3.INE	kastamassa
jn001:028	-	(.)	PUNC	.␣
jn001:029	jn001:029	jn001:029	VERSE	Jh␣1:29␣
jn001:029	(1) 2	seuraava	ADJ.SG.ESS	Seuraavana␣
jn001:029	(1) 2	päivä	SG.ESS	päivänä␣
jn001:029	3	(hän)	PERS.SG.NOM	hän␣
jn001:029	3	nähdä	ACT.PAST.3S	näki␣
jn001:029	(4) 5	Jeesus	PR.SG.GEN	Jeesuksen␣
jn001:029	6	tulla	ACT.PCP1.REFR	tulevan␣
jn001:029	8	tykö	POST.-3	tykönsä␣
jn001:029	7	%case	?	
jn001:029	9	ja	CNJ	ja␣
jn001:029	10a	sanoa	ACT.PAST.3S	sanoi
jn001:029	-	(:)	PUNC	:␣
jn001:029	-	(")	PUNC.LEFT	"
jn001:029	11	katso	INTJ	Katso
jn001:029	-	(,)	PUNC	,␣
jn001:029	(14) 15	Jumala	SG.GEN	Jumalan␣
jn001:029	(12) 13	Karitsa	SG.NOM	Karitsa
jn001:029	-	(,)	PUNC	,␣
jn001:029	16	joka	REL.INDEF.SG.NOM	joka␣
jn001:029	17	ottaa	ACT.PRES.3S	ottaa␣
jn001:029	17	pois	ADV	pois␣
jn001:029	(20) 21a	maailma	SG.GEN	maailman␣
jn001:029	(18) 19	synti	SG.GEN	synnin
jn001:029	-	(!)	PUNC	!␣
jn001:030	jn001:030	jn001:030	VERSE	Jh␣1:30␣
jn001:030	1	tämä	DEM.SG.NOM	Tämä␣
jn001:030	2	olla	COP.ACT.PRES.3S	on␣
jn001:030	4	se	DEM.SG.NOM	se
jn001:030	-	(,)	PUNC	,␣
jn001:030	4	joka	REL.SG.ELA	josta␣
jn001:030	3	%case	LOC	
jn001:030	5	minä	PERS.SG.NOM	minä␣
jn001:030	6a	sanoa	ACT.PAST.1S	sanoin
jn001:030	-	(:)	PUNC	:␣
jn001:030	-	(')	PUNC.LEFT	'
jn001:030	8	minä	PERS.SG.GEN	Minun␣
jn001:030	7	jälkeen	PREP	jälkeeni␣
jn001:030	9	tulla	ACT.PRES.3S	tulee␣
jn001:030	10	mies	SG.NOM	mies
jn001:030	-	(,)	PUNC	,␣
jn001:030	11	joka	REL.INDEF.SG.NOM	joka␣
jn001:030	14a	(olla)	COP.ACT.PRES.3S	on␣
jn001:030	14a	olla	COP.ACT.PCP2.PERF	ollut␣
jn001:030	13	minä	PERS.SG.GEN	minun␣
jn001:030	12	edellä	PREP.-1	edelläni
jn001:030	-	(,)	PUNC	,␣
jn001:030	15	sillä	SUBORD	sillä␣
jn001:030	18a	(hän)	PERS.SG.NOM	hän␣
jn001:030	18a	(olla)	COP.ACT.PRES.3S	on␣
jn001:030	18a	olla	COP.ACT.PCP2.PERF	ollut␣
jn001:030	16	ennen~kuin	SUBORD	ennen~kuin␣
jn001:030	17	minä	PERS.SG.NOM	minä
jn001:030	-	(')	PUNC.RIGHT	'
jn001:030	-	(.)	PUNC	.␣
jn001:031	jn001:031	jn001:031	VERSE	Jh␣1:31␣
jn001:031	2	ja	CNJ	Ja␣
jn001:031	2	minä	PERS.SG.NOM	minä␣
jn001:031	3	ei	NEGV.1S	en␣
jn001:031	4	tuntea	ACT.PAST.SG	tuntenut␣
jn001:031	5a	hän	PERS.SG.PTV	häntä
jn001:031	-	(;)	PUNC	;␣
jn001:031	6	mutta	CNJ	mutta␣
jn001:031	12	se	DEM.SG.PTV	sitä␣
jn001:031	11	varten	POST	varten
jn001:031	-	(,)	PUNC	,␣
jn001:031	7	että	SUBORD	että␣
jn001:031	8	(hän)	PERS.SG.NOM	hän␣
jn001:031	8	tulla	ACT.COND.3S	tulisi␣
jn001:031	8	julki	ADV.AD-A	julki␣
jn001:031	10 (9)	Israel	PR.SG.ALL	Israelille
jn001:031	-	(,)	PUNC	,␣
jn001:031	14	minä	PERS.SG.NOM	minä␣
jn001:031	13	(olla)	COP.ACT.PRES.1S	olen␣
jn001:031	13	tulla	ACT.PCP2.PERF	tullut␣
jn001:031	16	vesi	SG.ADE	vedellä␣
jn001:031	15	%case	LOC	
jn001:031	17a	kastaa	INF3.ILL	kastamaan
jn001:031	-	(.)	PUNC	.
jn001:031	-	(")	PUNC.RIGHT	"␣
jn001:032	jn001:032	jn001:032	VERSE	Jh␣1:32␣
jn001:032	1	ja	CNJ	Ja␣
jn001:032	3	Johannes	PR.SG.NOM	Johannes␣
jn001:032	2	todistaa	ACT.PAST.3S	todisti␣
jn001:032	4	sanoa	ACT.INF2.MAN	sanoen
jn001:032	5	:	PUNC	:␣
jn001:032	-	(")	PUNC.LEFT	"
jn001:032	6	(minä)	PERS.SG.NOM	Minä␣
jn001:032	6	nähdä	ACT.PAST.1S	näin␣
jn001:032	(7) 8	Henki	SG.GEN	Hengen␣
jn001:032	9	laskeutua	DER.ACT.PCP1.REFR	laskeutuvan␣
jn001:032	13	taivas	SG.ELA	taivaasta␣
jn001:032	12	%case	LOC	
jn001:032	9	alas	ADV	alas␣
jn001:032	10	niin_kuin	SUBORD	niinkuin␣
jn001:032	11	kyyhkynen	SG.GEN	kyyhkysen
jn001:032	-	(,)	PUNC	,␣
jn001:032	14	ja	CNJ	ja␣
jn001:032	15	(se)	DEM.SG.NOM	se␣
jn001:032	15	jäädä	ACT.PAST.3S	jäi␣
jn001:032	17a	hän	PERS.SG.GEN	hänen␣
jn001:032	16	päälle	PREP.-3	päällensä
jn001:032	-	(.)	PUNC	.␣
jn001:033	jn001:033	jn001:033	VERSE	Jh␣1:33␣
jn001:033	2	ja	CNJ	Ja␣
jn001:033	2	minä	PERS.SG.NOM	minä␣
jn001:033	3	ei	NEGV.1S	en␣
jn001:033	4	tuntea	ACT.PAST.SG	tuntenut␣
jn001:033	5a	hän	PERS.SG.PTV	häntä
jn001:033	-	(;)	PUNC	;␣
jn001:033	6	mutta	CNJ	mutta␣
jn001:033	13	hän	PERS.SG.NOM	hän
jn001:033	-	(,)	PUNC	,␣
jn001:033	7	joka	REL.INDEF.SG.NOM	joka␣
jn001:033	8	lähettää	ACT.PAST.3S	lähetti␣
jn001:033	9	minä	PERS.SG.ACC	minut␣
jn001:033	12	vesi	SG.ADE	vedellä␣
jn001:033	11	%case	LOC	
jn001:033	10	kastaa	INF3.ILL	kastamaan
jn001:033	-	(,)	PUNC	,␣
jn001:033	15a	sanoa	ACT.PAST.3S	sanoi␣
jn001:033	14	minä	PERS.SG.ALL	minulle
jn001:033	-	(:)	PUNC	:␣
jn001:033	-	(')	PUNC.LEFT	'
jn001:033	26a	se	DEM.SG.NOM	Se
jn001:033	25	%case	NOM	
jn001:033	-	(,)	PUNC	,␣
jn001:033	17	joka	REL.SG.GEN	jonka␣
jn001:033	16	päälle	PREP	päälle␣
jn001:033	19	(sinä)	PERS.SG.NOM	sinä␣
jn001:033	19	nähdä	ACT.PRES.2S	näet␣
jn001:033	18	%modus	IND	
jn001:033	(20) 21	Henki	SG.GEN	Hengen␣
jn001:033	22	laskeutua	DER.ACT.PCP1.REFR	laskeutuvan␣
jn001:033	23	ja	CNJ	ja␣
jn001:033	24	jäädä	ACT.PCP1.REFR	jäävän
jn001:033	-	(,)	PUNC	,␣
jn001:033	27	hän	PERS.SG.NOM	hän␣
jn001:033	28	olla	COP.ACT.PRES.3S	on␣
jn001:033	29	se	DEM.SG.NOM	se
jn001:033	-	(,)	PUNC	,␣
jn001:033	29	joka	REL.INDEF.SG.NOM	joka␣
jn001:033	30	kastaa	ACT.PRES.3S	kastaa␣
jn001:033	33a	Pyhä	ADJ.SG.ADE	Pyhällä␣
jn001:033	32	Henki	SG.ADE	Hengellä
jn001:033	31	%case	LOC	
jn001:033	-	(')	PUNC.RIGHT	'
jn001:033	-	(.)	PUNC	.␣
jn001:034	jn001:034	jn001:034	VERSE	Jh␣1:34␣
jn001:034	2	ja	CNJ	Ja␣
jn001:034	2	minä	PERS.SG.NOM	minä␣
jn001:034	3	(olla)	COP.ACT.PRES.1S	olen␣
jn001:034	-	(se)	DEM.SG.GEN	sen␣
jn001:034	3	nähdä	ACT.PCP2.PERF	nähnyt␣
jn001:034	4	ja	CNJ	ja␣
jn001:034	5	(olla)	COP.ACT.PRES.1S	olen␣
jn001:034	5	todistaa	ACT.PCP2.PERF	todistanut
jn001:034	-	(,)	PUNC	,␣
jn001:034	6	että	SUBORD	että␣
jn001:034	7	tämä	DEM.SG.NOM	tämä␣
jn001:034	8	olla	COP.ACT.PRES.3S	on␣
jn001:034	(11) 12a	Jumala	SG.GEN	Jumalan␣
jn001:034	10 (9)	Poika	SG.NOM	Poika
jn001:034	-	(.)	PUNC	.
jn001:034	-	(")	PUNC.RIGHT	"␣
jn001:035	jn001:035	jn001:035	VERSE	Jh␣1:35␣
jn001:035	(1) 2	seuraava	ADJ.SG.ESS	Seuraavana␣
jn001:035	(1) 2	päivä	SG.ESS	päivänä␣
jn001:035	(5) 6	Johannes	PR.SG.NOM	Johannes␣
jn001:035	3	taas	ADV	taas␣
jn001:035	4	seisoa	ACT.PAST.3S	seisoi␣
jn001:035	-	(siellä)	ADV	siellä␣
jn001:035	7	ja	CNJ	ja␣
jn001:035	12	2	NUM.SG.NOM	kaksi␣
jn001:035	11	hän	PERS.SG.GEN	hänen␣
jn001:035	10 (9)	opetus_lapsi	PL.ELA.-3	opetuslapsistansa
jn001:035	8	%case	LOC	
jn001:035	-	(.)	PUNC	.␣
jn001:036	jn001:036	jn001:036	VERSE	Jh␣1:36␣
jn001:036	1	ja	CNJ	Ja␣
jn001:036	2	kiinnittää	ACT.INF2.MAN	kiinnittäen␣
jn001:036	2	katse	NOM&SGGEN.-3	katseensa␣
jn001:036	(3) 4	Jeesus	PR.SG.ILL	Jeesukseen
jn001:036	-	(,)	PUNC	,␣
jn001:036	5	(joka)	REL.INDEF.SG.NOM	joka␣
jn001:036	-	(siellä)	ADV	siellä␣
jn001:036	5	kävellä	ACT.PAST.3S	käveli
jn001:036	-	(,)	PUNC	,␣
jn001:036	6a	(hän)	PERS.SG.NOM	hän␣
jn001:036	6a	sanoa	ACT.PAST.3S	sanoi
jn001:036	-	(:)	PUNC	:␣
jn001:036	-	(")	PUNC.LEFT	"
jn001:036	7	katso	INTJ	Katso
jn001:036	-	(,)	PUNC	,␣
jn001:036	(10) 11a	Jumala	SG.GEN	Jumalan␣
jn001:036	(8) 9	Karitsa	SG.NOM	Karitsa
jn001:036	-	(!)	PUNC	!
jn001:036	-	(")	PUNC.RIGHT	"␣
jn001:037	jn001:037	jn001:037	VERSE	Jh␣1:37␣
jn001:037	1	ja	CNJ	Ja␣
jn001:037	3	ne	DEM.PL.NOM	ne␣
jn001:037	4	2	NUM.SG.NOM	kaksi␣
jn001:037	5	opetus_lapsi	SG.PTV	opetuslasta␣
jn001:037	2	kuulla	ACT.PAST.3P	kuulivat␣
jn001:037	6	hän	PERS.SG.GEN	hänen␣
jn001:037	-	(näin)	ADV.AD-A	näin␣
jn001:037	7	puhua	ACT.PCP1.REFR	puhuvan␣
jn001:037	8	ja	CNJ	ja␣
jn001:037	9	seurata	ACT.PAST.3P	seurasivat␣
jn001:037	(10) 11a	Jeesus	PR.SG.PTV	Jeesusta
jn001:037	-	(.)	PUNC	.␣
jn001:038	jn001:038	jn001:038	VERSE	Jh␣1:38␣
jn001:038	2	niin	ADV.AD-A	Niin␣
jn001:038	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
jn001:038	1	kääntyä	ACT.PAST.3S	kääntyi␣
jn001:038	5	ja	CNJ	ja␣
jn001:038	6	nähdä	ACT.INF2.INE.-3	nähdessään␣
jn001:038	7	he	PERS.PL.GEN	heidän␣
jn001:038	8	seurata	ACT.PCP1.REFR	seuraavan␣
jn001:038	9	sanoa	ACT.PAST.3S	sanoi␣
jn001:038	10a	he	PERS.PL.ALL	heille
jn001:038	-	(:)	PUNC	:␣
jn001:038	-	(")	PUNC.LEFT	"
jn001:038	11	mikä	INT.REL.SG.PTV	Mitä␣
jn001:038	12a	(te)	PERS.PL.NOM	te␣
jn001:038	12a	etsiä	ACT.PRES.2P	etsitte
jn001:038	-	(?)	PUNC	?
jn001:038	-	(")	PUNC.RIGHT	"␣
jn001:038	13	he	PERS.PL.NOM	He␣
jn001:038	(14)	-	UNTRANSLATED	
jn001:038	15	vastata	ACT.PAST.3P	vastasivat␣
jn001:038	16a	hän	PERS.SG.ALL	hänelle
jn001:038	-	(:)	PUNC	:␣
jn001:038	-	(")	PUNC.LEFT	"
jn001:038	17a	rabbi	SG.NOM	Rabbi
jn001:038	-	(")	PUNC.RIGHT	"␣
jn001:038	-	(-)	PUNC	-␣
jn001:038	18	se	DEM.SG.NOM	se␣
jn001:038	19	olla	COP.ACT.PRES.3S	on␣
jn001:038	20	kääntää:käännetty	PSS.PCP2.SG.ESS	käännettynä
jn001:038	-	(:)	PUNC	:␣
jn001:038	21a	opettaja	DER.SG.NOM	opettaja␣
jn001:038	-	(-)	PUNC	-␣
jn001:038	-	(")	PUNC.LEFT	"
jn001:038	22	missä	INT.REL.INE	missä␣
jn001:038	23a	(sinä)	PERS.SG.NOM	sinä␣
jn001:038	23a	majailla	ACT.PRES.2S	majailet
jn001:038	-	(?)	PUNC	?
jn001:038	-	(")	PUNC.RIGHT	"␣
jn001:039	jn001:039	jn001:039	VERSE	Jh␣1:39␣
jn001:039	1	(hän)	PERS.SG.NOM	Hän␣
jn001:039	1	sanoa	ACT.PAST.3S	sanoi␣
jn001:039	2a	he	PERS.PL.ALL	heille
jn001:039	-	(:)	PUNC	:␣
jn001:039	-	(")	PUNC.LEFT	"
jn001:039	3	tulla	ACT.IMP.2P	Tulkaa␣
jn001:039	4	ja	CNJ	ja␣
jn001:039	5a	katsoa	ACT.IMP.2P	katsokaa
jn001:039	-	(")	PUNC.RIGHT	"
jn001:039	-	(.)	PUNC	.␣
jn001:039	7	niin	ADV.AD-A	Niin␣
jn001:039	6	(he)	PERS.PL.NOM	he␣
jn001:039	6	mennä	ACT.PAST.3P	menivät␣
jn001:039	8	ja	CNJ	ja␣
jn001:039	9	nähdä	ACT.PAST.3P	näkivät
jn001:039	-	(,)	PUNC	,␣
jn001:039	10	mikä	INT.REL.SG.INE	missä␣
jn001:039	11	(hän)	PERS.SG.NOM	hän␣
jn001:039	11	majailla	ACT.PAST.3S	majaili
jn001:039	-	(,)	PUNC	,␣
jn001:039	12	ja	CNJ	ja␣
jn001:039	15	viipyä	ACT.PAST.3P	viipyivät␣
jn001:039	14	hän	PERS.SG.GEN	hänen␣
jn001:039	13	tykönä	POST.-3	tykönään␣
jn001:039	18a	se	DEM.SG.GEN	sen␣
jn001:039	(16) 17	päivä	SG.GEN	päivän
jn001:039	-	(.)	PUNC	.␣
jn001:039	-	(silloin)	ADV	Silloin␣
jn001:039	20	olla	COP.ACT.PAST.3S	oli␣
jn001:039	21	noin=suunnilleen	AD-A	noin␣
jn001:039	22a		ORD.SG.NOM	kymmenes␣
jn001:039	19	hetki	SG.NOM	hetki
jn001:039	-	(.)	PUNC	.␣
jn001:040	jn001:040	jn001:040	VERSE	Jh␣1:40␣
jn001:040	2	Andreas	PR.SG.NOM	Andreas
jn001:040	-	(,)	PUNC	,␣
jn001:040	5	Simon	PR.SG.NOM	Simon␣
jn001:040	6	Pietari	PR.SG.GEN	Pietarin␣
jn001:040	(3) 4	veli	SG.NOM	veli
jn001:040	-	(,)	PUNC	,␣
jn001:040	1	olla	COP.ACT.PAST.3S	oli␣
jn001:040	7	toinen	INDEF.SG.NOM	toinen␣
jn001:040	9	ne	DEM.PL.ELA	niistä␣
jn001:040	8	%case	LOC	
jn001:040	10	2	NUM.SG.ELA	kahdesta
jn001:040	-	(,)	PUNC	,␣
jn001:040	11	joka	REL.PL.NOM	jotka␣
jn001:040	12	(olla)	COP.ACT.PAST.3P	olivat␣
jn001:040	12	kuulla	ACT.PCP2.PERF	kuulleet
jn001:040	-	(,)	PUNC	,␣
jn001:040	pro%13	mikä	INT.REL.SG.PTV	mitä␣
jn001:040	14	Johannes	PR.SG.NOM	Johannes␣
jn001:040	pro%13	sanoa	ACT.PAST.3S	sanoi
jn001:040	-	(,)	PUNC	,␣
jn001:040	15	ja	CNJ	ja␣
jn001:040	16	seurata	ACT.PCP2.PERF	seuranneet␣
jn001:040	pro%17a	Jeesus	PR.SG.PTV	Jeesusta
jn001:040	-	(.)	PUNC	.␣
jn001:041	jn001:041	jn001:041	VERSE	Jh␣1:41␣
jn001:041	2	hän	PERS.SG.NOM	Hän␣
jn001:041	1	tavata	ACT.PAST.3S	tapasi␣
jn001:041	3	ensin	ADV	ensin␣
jn001:041	(4) 5	veli	NOM&SGGEN.-3	veljensä␣
jn001:041	(6) 7	%pers	3	
jn001:041	8	Simon	PR.SG.GEN	Simonin␣
jn001:041	9	ja	CNJ	ja␣
jn001:041	10	sanoa	ACT.PAST.3S	sanoi␣
jn001:041	11a	hän	PERS.SG.ALL	hänelle
jn001:041	-	(:)	PUNC	:␣
jn001:041	-	(")	PUNC.LEFT	"
jn001:041	12	(me)	PERS.PL.NOM	Me␣
jn001:041	12	(olla)	COP.ACT.PRES.1P	olemme␣
jn001:041	12	löytää	ACT.PCP2.PERF	löytäneet␣
jn001:041	(13) 14a	Messias	SG.GEN	Messiaan
jn001:041	-	(")	PUNC.RIGHT	"
jn001:041	-	(,)	PUNC	,␣
jn001:041	15	se	DEM.SG.NOM	se␣
jn001:041	16	olla	COP.ACT.PRES.3S	on␣
jn001:041	17	kääntää:käännetty	PSS.PCP2.SG.ESS	käännettynä
jn001:041	-	(:)	PUNC	:␣
jn001:041	18a	Kristus	PR.SG.NOM	Kristus
jn001:041	-	(.)	PUNC	.␣
jn001:042	jn001:042	jn001:042	VERSE	Jh␣1:42␣
jn001:042	-	(ja)	CNJ	Ja␣
jn001:042	1	(hän)	PERS.SG.NOM	hän␣
jn001:042	1	viedä	ACT.PAST.3S	vei␣
jn001:042	2	hän	PERS.SG.ACC	hänet␣
jn001:042	(4) 5a	Jeesus	PR.SG.GEN	Jeesuksen␣
jn001:042	3	tykö	POST	tykö
jn001:042	-	(.)	PUNC	.␣
jn001:042	(8) 9	Jeesus	PR.SG.NOM	Jeesus␣
jn001:042	6	kiinnittää	ACT.PAST.3S	kiinnitti␣
jn001:042	6	katse	NOM&SGGEN.-3	katseensa␣
jn001:042	7	hän	PERS.SG.ILL	häneen␣
jn001:042	-	(ja)	CNJ	ja␣
jn001:042	10a	sanoa	ACT.PAST.3S	sanoi
jn001:042	-	(:)	PUNC	:␣
jn001:042	-	(")	PUNC.LEFT	"
jn001:042	11	sinä	PERS.SG.NOM	Sinä␣
jn001:042	12	olla	COP.ACT.PRES.2S	olet␣
jn001:042	13	Simon	PR.SG.NOM	Simon
jn001:042	-	(,)	PUNC	,␣
jn001:042	16a	Johannes	PR.SG.GEN	Johanneksen␣
jn001:042	(14) 15	poika	SG.NOM	poika
jn001:042	-	(;)	PUNC	;␣
jn001:042	17	sinä	PERS.SG.GEN	sinun␣
jn001:042	18	nimi	NOM&SGGEN.-2	nimesi␣
jn001:042	18	(olla)	COP.ACT.PRES.3S	on␣
jn001:042	18	olla	COP.ACT.PCP1.FUTR	oleva␣
jn001:042	19a	Keefas	PR.SG.NOM	Keefas
jn001:042	-	(")	PUNC.RIGHT	"
jn001:042	-	(,)	PUNC	,␣
jn001:042	20	joka	REL.INDEF.SG.NOM	joka␣
jn001:042	21	kääntää:käännetty	PSS.PCP2.SG.ESS	käännettynä␣
jn001:042	21	(olla)	COP.ACT.PRES.3S	on␣
jn001:042	22a	Pietari	PR.SG.NOM	Pietari
jn001:042	-	(.)	PUNC	.␣
jn001:043	jn001:043	jn001:043	VERSE	Jh␣1:43␣
jn001:043	(1) 2	seuraava	ADJ.SG.ESS	Seuraavana␣
jn001:043	(1) 2	päivä	SG.ESS	päivänä␣
jn001:043	-	(Jeesus)	PR.SG.NOM	Jeesus␣
jn001:043	3	tahtoa	ACT.PAST.3S	tahtoi␣
jn001:043	4	lähteä	INF1.LAT	lähteä␣
jn001:043	(6) 7	Galilea	PR.SG.ILL	Galileaan
jn001:043	5	%case	LOC	
jn001:043	-	(;)	PUNC	;␣
jn001:043	8	ja	CNJ	ja␣
jn001:043	9	(hän)	PERS.SG.NOM	hän␣
jn001:043	9	tavata	ACT.PAST.3S	tapasi␣
jn001:043	10a	Filippus	PR.SG.GEN	Filippuksen␣
jn001:043	11	ja	CNJ	ja␣
jn001:043	12	sanoa	ACT.PAST.3S	sanoi␣
jn001:043	13	hän	PERS.SG.ALL	hänelle
jn001:043	(14) (15a)	-	UNTRANSLATED	
jn001:043	-	(:)	PUNC	:␣
jn001:043	-	(")	PUNC.LEFT	"
jn001:043	16	seurata	ACT.IMP.2S	Seuraa␣
jn001:043	17a	minä	PERS.SG.PTV	minua
jn001:043	-	(")	PUNC.RIGHT	"
jn001:043	-	(.)	PUNC	.␣
jn001:044	jn001:044	jn001:044	VERSE	Jh␣1:44␣
jn001:044	2	ja	CNJ	Ja␣
jn001:044	(3) 4	Filippus	PR.SG.NOM	Filippus␣
jn001:044	1	olla	COP.ACT.PAST.3S	oli␣
jn001:044	6a	Beetsaida	PR.SG.ELA	Beetsaidasta
jn001:044	5	%case	LOC	
jn001:044	-	(,)	PUNC	,␣
jn001:044	10	Andreas	PR.SG.GEN	Andreaan␣
jn001:044	11	ja	CNJ	ja␣
jn001:044	12a	Pietari	PR.SG.GEN	Pietarin␣
jn001:044	(8) 9	kaupunki	SG.ELA	kaupungista
jn001:044	7	%case	LOC	
jn001:044	-	(.)	PUNC	.␣
jn001:045	jn001:045	jn001:045	VERSE	Jh␣1:45␣
jn001:045	2	Filippus	PR.SG.NOM	Filippus␣
jn001:045	1	tavata	ACT.PAST.3S	tapasi␣
jn001:045	(3) 4	Natanael	PR.SG.GEN	Natanaelin␣
jn001:045	5	ja	CNJ	ja␣
jn001:045	6	sanoa	ACT.PAST.3S	sanoi␣
jn001:045	7a	hän	PERS.SG.ALL	hänelle
jn001:045	-	(:)	PUNC	:␣
jn001:045	-	(")	PUNC.LEFT	"
jn001:045	17a	(me)	PERS.PL.NOM	Me␣
jn001:045	17a	(olla)	COP.ACT.PRES.1P	olemme␣
jn001:045	17a	löytää	ACT.PCP2.PERF	löytäneet␣
jn001:045	8	se	DEM.SG.GEN	sen
jn001:045	-	(,)	PUNC	,␣
jn001:045	8	joka	REL.SG.ELA	josta␣
jn001:045	10	Mooses	PR.SG.NOM	Mooses␣
jn001:045	(12) 13	laki	SG.INE	laissa␣
jn001:045	11	%case	LOC	
jn001:045	14	ja	CNJ	ja␣
jn001:045	(15) 16	profeetta	PL.NOM	profeetat␣
jn001:045	9	(olla)	COP.ACT.PRES.3P	ovat␣
jn001:045	9	kirjoittaa	ACT.PCP2.PERF	kirjoittaneet
jn001:045	-	(,)	PUNC	,␣
jn001:045	18	Jeesus	PR.SG.GEN	Jeesuksen
jn001:045	-	(,)	PUNC	,␣
jn001:045	(20) 21	Joosef	PR.SG.GEN	Joosefin␣
jn001:045	19	poika	SG.GEN	pojan
jn001:045	-	(,)	PUNC	,␣
jn001:045	(22)	-	UNTRANSLATED	
jn001:045	24a	Nasaret	PR.SG.ELA	Nasaretista
jn001:045	23	%case	LOC	
jn001:045	-	(")	PUNC.RIGHT	"
jn001:045	-	(.)	PUNC	.␣
jn001:046	jn001:046	jn001:046	VERSE	Jh␣1:46␣
jn001:046	(1)	-	UNTRANSLATED	
jn001:046	4a	Natanael	PR.SG.NOM	Natanael␣
jn001:046	2	sanoa	ACT.PAST.3S	sanoi␣
jn001:046	3	hän	PERS.SG.ALL	hänelle
jn001:046	-	(:)	PUNC	:␣
jn001:046	-	(")	PUNC.LEFT	"
jn001:046	7	voida	ACT.PRES.3S.-CLITIC	Voiko␣
jn001:046	6	Nasaret	PR.SG.ELA	Nasaretista␣
jn001:046	5	%case	LOC	
jn001:046	10a	tulla	INF1.LAT	tulla␣
jn001:046	8	mikään	INDEF.SG.PTV	mitään␣
jn001:046	9	hyvä	ADJ.SG.PTV	hyvää
jn001:046	-	(?)	PUNC	?
jn001:046	-	(")	PUNC.RIGHT	"␣
jn001:046	(13a) 14a	Filippus	PR.SG.NOM	Filippus␣
jn001:046	11	sanoa	ACT.PAST.3S	sanoi␣
jn001:046	12a	hän	PERS.SG.ALL	hänelle
jn001:046	-	(:)	PUNC	:␣
jn001:046	-	(")	PUNC.LEFT	"
jn001:046	15	tulla	ACT.IMP.2S	Tule␣
jn001:046	16	ja	CNJ	ja␣
jn001:046	17a	katso	INTJ	katso
jn001:046	-	(")	PUNC.RIGHT	"
jn001:046	-	(.)	PUNC	.␣
jn001:047	jn001:047	jn001:047	VERSE	Jh␣1:47␣
jn001:047	(2) 3	Jeesus	PR.SG.NOM	Jeesus␣
jn001:047	1	nähdä	ACT.PAST.3S	näki␣
jn001:047	(4) 5	Natanael	PR.SG.GEN	Natanaelin␣
jn001:047	6	tulla	ACT.PCP1.REFR	tulevan␣
jn001:047	8	tykö	POST.-3	tykönsä␣
jn001:047	7	%case	?	
jn001:047	9	ja	CNJ	ja␣
jn001:047	10	sanoa	ACT.PAST.3S	sanoi␣
jn001:047	12a	hän	PERS.SG.ELA	hänestä
jn001:047	11	%case	LOC	
jn001:047	-	(:)	PUNC	:␣
jn001:047	-	(")	PUNC.LEFT	"
jn001:047	13	katso	INTJ	Katso
jn001:047	-	(,)	PUNC	,␣
jn001:047	14	oikea	ADJ.SG.NOM	oikea␣
jn001:047	15	israelilainen	DER.ADJ.SG.NOM	israelilainen
jn001:047	-	(,)	PUNC	,␣
jn001:047	17	joka	REL.SG.INE	jossa␣
jn001:047	16	%case	LOC	
